target_gene	partner_gene	n_sections_tested	n_sections_positive_z	median_local_corr_z	max_local_corr_z	min_local_corr_z
KCNMA1_KCNMB1	PPP1R14C	2	2	3.5592570817138367	6.447077534081924	0.6714366293457494
KCNMA1_KCNMB1	SNCG	3	2	3.5367854121463997	3.892011638878308	-9.314174207826891
KCNMA1_KCNMB1	C1QC	3	2	3.431442101786077	6.334746461263471	-3.1095611800522
KCNMA1_KCNMB1	PECAM1	2	2	3.4296882841115446	3.837284304140306	3.0220922640827834
KCNMA1_KCNMB1	HAS1	3	2	3.3845081012119356	8.93551421612504	-0.7843953408367988
KCNMA1_KCNMB1	JUNB	2	2	3.361423698338833	6.047617361492993	0.6752300351846732
KCNMA1_KCNMB1	CAVIN2	2	2	3.2954939319326626	6.173953145844552	0.41703471802077385
KCNMA1_KCNMB1	NFATC1	2	2	3.2834329008749035	3.61370953099346	2.953156270756347
KCNMA1_KCNMB1	DUSP2	2	2	3.2630114181756675	5.173475734712875	1.35254710163846
KCNMA1_KCNMB1	SNAP25	2	2	3.2413101991578634	5.237954476957571	1.2446659213581552
KCNMA1_KCNMB1	EPAS1	2	2	3.1771852829549903	3.5809841390385504	2.77338642687143
KCNMA1_KCNMB1	MS4A1	2	2	3.092537437238469	5.331079651100157	0.8539952233767817
KCNMA1_KCNMB1	CLIC5	2	2	3.0679947317236005	4.571785840379901	1.5642036230673002
KCNMA1_KCNMB1	SCUBE3	2	2	3.01906435722229	3.1582791352802375	2.879849579164343
KCNMA1_KCNMB1	IGHV5-10-1	3	2	2.912796917699675	3.2246212261923173	-1.4859130771382387
KCNMA1_KCNMB1	CMTM3	3	2	2.892469919649022	5.226125419235634	-0.2717481633216725
KCNMA1_KCNMB1	CRYBA2	2	2	2.850426601929433	3.5023548217022786	2.198498382156588
KCNMA1_KCNMB1	CAVIN1	2	2	2.8422953009969874	3.4311912657732746	2.2533993362207
KCNMA1_KCNMB1	PPP1R1A	2	2	2.7939772599375248	3.9177535230770344	1.6702009967980147
KCNMA1_KCNMB1	PTGS1	2	2	2.7513876605211216	4.805975717417493	0.6967996036247507
KCNMA1_KCNMB1	FCMR	2	2	2.729772568130155	4.612838968207312	0.8467061680529988
KCNMA1_KCNMB1	PCDH7	2	2	2.6460032712710033	4.6742279305233385	0.6177786120186681
KCNMA1_KCNMB1	MXRA7	2	2	2.557672741644896	3.5303363949126734	1.585009088377118
KCNMA1_KCNMB1	CPLX2	2	2	2.5264056772764167	3.5875452921359328	1.4652660624169003
KCNMA1_KCNMB1	TSPAN7	2	2	2.512602229224127	3.4716456198180694	1.5535588386301844
KCNMA1_KCNMB1	PTPRC	2	2	2.459464606693702	3.2184588426910707	1.7004703706963333
