target_gene	orig.ident	partner_gene	local_corr_z
KCNMA1_KCNMB1	IU_PDA_T1	RARRES1	-3.6047251130399895
KCNMA1_KCNMB1	IU_PDA_T1	FXYD3	-3.6151963794403765
KCNMA1_KCNMB1	IU_PDA_T1	IGHJ6	-3.6357498411431357
KCNMA1_KCNMB1	IU_PDA_T1	B2M	-3.6519216523208167
KCNMA1_KCNMB1	IU_PDA_T1	LAMA2	-3.7639366522329403
KCNMA1_KCNMB1	IU_PDA_T1	HSPB6	-3.776563088366274
KCNMA1_KCNMB1	IU_PDA_T1	MYRF	-3.7816652086629237
KCNMA1_KCNMB1	IU_PDA_T1	SELENOP	-3.804450658440273
KCNMA1_KCNMB1	IU_PDA_T1	PRELP	-3.838638353258707
KCNMA1_KCNMB1	IU_PDA_T1	CXCL17	-3.841045311715355
KCNMA1_KCNMB1	IU_PDA_T1	IGKV4-1	-3.873566058532233
KCNMA1_KCNMB1	IU_PDA_T1	NR2F1	-3.8856221506922615
KCNMA1_KCNMB1	IU_PDA_T1	COL14A1	-3.9142426426772867
KCNMA1_KCNMB1	IU_PDA_T1	PRICKLE4	-3.9326982448193077
KCNMA1_KCNMB1	IU_PDA_T1	TSC22D1	-4.026673256043577
KCNMA1_KCNMB1	IU_PDA_T1	MUC1	-4.114687333342374
KCNMA1_KCNMB1	IU_PDA_T1	C3	-4.1179110833297115
KCNMA1_KCNMB1	IU_PDA_T1	PLAAT4	-4.130428091372268
KCNMA1_KCNMB1	IU_PDA_T1	WFDC2	-4.131803707290772
KCNMA1_KCNMB1	IU_PDA_T1	GABRP	-4.2882749053294384
KCNMA1_KCNMB1	IU_PDA_T1	IGLC1	-4.353527562010569
KCNMA1_KCNMB1	IU_PDA_T1	HOPX	-4.3685899022816805
KCNMA1_KCNMB1	IU_PDA_T1	MUC13	-4.40918704785744
KCNMA1_KCNMB1	IU_PDA_T1	TSPAN8	-4.4494802489972525
KCNMA1_KCNMB1	IU_PDA_T1	IGFBP5	-4.46447369703125
KCNMA1_KCNMB1	IU_PDA_T1	FXYD1	-4.477599892764827
KCNMA1_KCNMB1	IU_PDA_T1	SERPINA3	-4.531237215154167
KCNMA1_KCNMB1	IU_PDA_T1	FMO3	-4.536335384760662
KCNMA1_KCNMB1	IU_PDA_T1	CYSTM1	-4.544578461138057
KCNMA1_KCNMB1	IU_PDA_T1	KRT18	-4.56248776175148
KCNMA1_KCNMB1	IU_PDA_T1	ERN2	-4.596694952066044
KCNMA1_KCNMB1	IU_PDA_T1	CYGB	-4.647379351381445
