gene	orig.ident	first_type	n_high_spots	n_other_spots	high_neighbor_fraction	other_neighbor_fraction	delta_neighbor_fraction	enrichment_ratio
KCNK15	IU_PDA_T6	FCN1-TAM	20	3377	0.0	0.0	0.0	1.0
KCNK3	IU_PDA_T6	myCAF	20	3377	0.23000000000000004	0.43330372125160327	-0.20330372125160323	0.5309137617358398
KCNK3	IU_PDA_T6	Tumor Epithelial cells	20	3377	0.3166666666666667	0.30993978876715156	0.006726877899515149	1.0216968213217537
KCNK3	IU_PDA_T6	Normal Epithelial cells	20	3377	0.4533333333333333	0.2540914026256068	0.1992419307077265	1.7838263947942636
KCNK3	IU_PDA_T6	iCAF	20	3377	0.0	0.0018556904550389897	-0.0018556904550389897	0.05113283635574443
KCNK3	IU_PDA_T6	B cells	20	3377	0.0	0.0	0.0	1.0
KCNK3	IU_PDA_T6	DCs	20	3377	0.0	0.0	0.0	1.0
KCNK3	IU_PDA_T6	SPP1-TAM	20	3377	0.0	0.000552758858947784	-0.000552758858947784	0.1531959292918601
KCNK3	IU_PDA_T6	PVL	20	3377	0.0	0.00025663804165432827	-0.00025663804165432827	0.28039633555672416
KCNK3	IU_PDA_T6	C1Q-TAM	20	3377	0.0	0.0	0.0	1.0
KCNK3	IU_PDA_T6	CD4+ cells	20	3377	0.0	0.0	0.0	1.0
KCNK3	IU_PDA_T6	FCN1-TAM	20	3377	0.0	0.0	0.0	1.0
KCNK6	IU_PDA_T6	myCAF	47	3350	0.40709219858156026	0.43245771144278533	-0.02536551286122507	0.9413592401887391
KCNK6	IU_PDA_T6	Tumor Epithelial cells	47	3350	0.44539007092198585	0.3080796019900508	0.13731046893193505	1.4455533982303215
KCNK6	IU_PDA_T6	Normal Epithelial cells	47	3350	0.14751773049645392	0.25677611940298734	-0.10925838890653342	0.5746650597164744
KCNK6	IU_PDA_T6	iCAF	47	3350	0.0	0.0018706467661691547	-0.0018706467661691547	0.05074476142388285
KCNK6	IU_PDA_T6	B cells	47	3350	0.0	0.0	0.0	1.0
KCNK6	IU_PDA_T6	DCs	47	3350	0.0	0.0	0.0	1.0
KCNK6	IU_PDA_T6	SPP1-TAM	47	3350	0.0	0.0005572139303482587	-0.0005572139303482587	0.15215745647236942
KCNK6	IU_PDA_T6	PVL	47	3350	0.0	0.00025870646766169153	-0.00025870646766169153	0.2787794729542303
KCNK6	IU_PDA_T6	C1Q-TAM	47	3350	0.0	0.0	0.0	1.0
KCNK6	IU_PDA_T6	CD4+ cells	47	3350	0.0	0.0	0.0	1.0
KCNK6	IU_PDA_T6	FCN1-TAM	47	3350	0.0	0.0	0.0	1.0
KCNMA1	IU_PDA_T6	myCAF	35	3362	0.7599999999999999	0.428693238151893	0.3313067618481069	1.772649221979445
KCNMA1	IU_PDA_T6	Tumor Epithelial cells	35	3362	0.16952380952380952	0.31144160222090145	-0.14191779269709193	0.5444659984881768
KCNMA1	IU_PDA_T6	Normal Epithelial cells	35	3362	0.0666666666666667	0.25722784057109094	-0.19056117390442423	0.25946149673696633
KCNMA1	IU_PDA_T6	iCAF	35	3362	0.0	0.0018639698592107878	-0.0018639698592107878	0.050917278353846296
KCNMA1	IU_PDA_T6	B cells	35	3362	0.0	0.0	0.0	1.0
KCNMA1	IU_PDA_T6	DCs	35	3362	0.0	0.0	0.0	1.0
KCNMA1	IU_PDA_T6	SPP1-TAM	35	3362	0.0	0.0005552250644457663	-0.0005552250644457663	0.15261931422691646
KCNMA1	IU_PDA_T6	PVL	35	3362	0.0038095238095238095	0.0002181241324608368	0.003591399677062973	12.289302855718114
KCNMA1	IU_PDA_T6	C1Q-TAM	35	3362	0.0	0.0	0.0	1.0
KCNMA1	IU_PDA_T6	CD4+ cells	35	3362	0.0	0.0	0.0	1.0
KCNMA1	IU_PDA_T6	FCN1-TAM	35	3362	0.0	0.0	0.0	1.0
KCNMB1	IU_PDA_T6	myCAF	20	3377	0.6266666666666667	0.4309544961010752	0.19571217056559148	1.4540311546122933
KCNMB1	IU_PDA_T6	Tumor Epithelial cells	20	3377	0.21333333333333337	0.3105517717895579	-0.09721843845622452	0.6870501079192867
