orig.ident	gene	n_icaf_spots	n_other_spots	mean_normexpr_icaf	mean_normexpr_other	log2fc_icaf_vs_other	pct_positive_icaf	pct_positive_other	delta_pct_positive	auc_icaf_vs_other	mannwhitney_pvalue	mannwhitney_fdr
IU_PDA_T6	KCNK6	6	3391	0.5756395562908069	0.27628873082655386	1.0589862987079142	0.3333333333333333	0.1380123857269242	0.1953209476064091	0.6031160916150595	0.14543667890887527	0.9789579292508322
IU_PDA_T6	KCNN4	6	3391	0.0	0.2785118864160679	-18.087384555102496	0.0	0.1492185196107343	-0.1492185196107343	0.42539074019463285	0.3073668802796232	1.0
IU_PDA_T6	KCNB1	6	3391	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	1.0
IU_PDA_T6	KCNJ15	6	3391	0.19758940920766646	0.24392619453237072	-0.3039376857833946	0.16666666666666666	0.12267767620171041	0.043988990464956246	0.5201759559618598	0.7644294369285567	1.0
IU_PDA_T6	KCNK15	6	3391	0.0	0.023937162543199875	-14.547024797012572	0.0	0.015334709525213801	-0.015334709525213801	0.4923326452373931	0.760639906684627	1.0
IU_PDA_T8	KCNAB2	10	3769	0.7993605115907274	0.40521519154831587	0.980156287980521	0.1	0.08198461130273282	0.01801538869726718	0.5117139824887238	0.787967210510467	1.0
IU_PDA_T8	KCNQ4	10	3769	0.0	0.0764773144444139	-16.22276310671902	0.0	0.020695144600689837	-0.020695144600689837	0.48965242769965506	0.6462308588697278	1.0
IU_PDA_T8	KCNC4	10	3769	0.11346873936230568	0.2212566829043183	-0.963419947710337	0.1	0.05226850623507562	0.04773149376492439	0.5216503051207216	0.5399070879886909	1.0
IU_PDA_T8	KCND3	10	3769	0.0	0.09234385724006673	-16.49474399813837	0.0	0.02122578933404086	-0.02122578933404086	0.4893871053329796	0.6419380175828857	1.0
IU_PDA_T8	KCNN3	10	3769	0.0	0.06418201356893301	-15.969903909257766	0.0	0.014858052533828601	-0.014858052533828601	0.4925709737330857	0.6983191449616821	1.0
IU_PDA_T8	KCNT2	10	3769	0.0	0.016791802471231018	-14.035555394455757	0.0	0.004775802600159193	-0.004775802600159193	0.4976120986999204	0.8275757616390704	1.0
IU_PDA_T8	KCNK1	10	3769	0.14736221632773355	1.0378185905830448	-2.8161073144852056	0.1	0.22658530114088618	-0.12658530114088618	0.42768638896258954	0.2803832344876097	1.0
IU_PDA_T8	KCNS3	10	3769	0.11346873936230568	0.21419259098108484	-0.9166077087751526	0.1	0.0469620589015654	0.053037941098434606	0.5244361899708145	0.4667671875479562	1.0
IU_PDA_T8	KCNK3	10	3769	0.0	0.021713974901994625	-14.406402664886095	0.0	0.0037145131334571503	-0.0037145131334571503	0.4981427434332714	0.8479899663133776	1.0
IU_PDA_T8	KCNE4	10	3769	0.14736221632773355	0.19128558058636394	-0.3763592122652351	0.1	0.03475723003449191	0.0652427699655081	0.5315202971610506	0.27857960701931295	1.0
IU_PDA_T8	KCNAB1	10	3769	0.0	0.004703872613635258	-12.199939946581972	0.0	0.0021225789334040858	-0.0021225789334040858	0.49893871053329797	0.8854981321279096	1.0
IU_PDA_T8	KCNMB1	10	3769	0.0	0.16565989836552997	-17.33787359183525	0.0	0.02865481560095516	-0.02865481560095516	0.4856725921995224	0.5874958758930671	1.0
IU_PDA_T8	KCNK17	10	3769	0.0	0.02489928953565594	-14.603874897313748	0.0	0.008224993366940834	-0.008224993366940834	0.4958875033165296	0.7741077931076543	1.0
IU_PDA_T8	KCND2	10	3769	0.0	0.08856040327203	-16.434390461623288	0.0	0.015919342000530644	-0.015919342000530644	0.49204032899973466	0.6880847479290717	1.0
IU_PDA_T8	KCNMA1	10	3769	1.9110306466628306	0.3061392439741065	2.642087056153384	0.2	0.06633059166887768	0.13366940833112234	0.5676572035022552	0.08707724199300267	1.0
IU_PDA_T8	KCNA5	10	3769	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	1.0
IU_PDA_T8	KCNJ8	10	3769	0.0	0.24242705385502578	-17.887197132058112	0.0	0.05386044043512868	-0.05386044043512868	0.47306977978243564	0.4510981102538587	1.0
IU_PDA_T8	KCNMB4	10	3769	0.0	0.07650577177297474	-16.22329982893529	0.0	0.017245953833908197	-0.017245953833908197	0.4913770230830459	0.6758155626914826	1.0
IU_PDA_T8	KCNJ16	10	3769	0.0	0.13148527364130952	-17.004552673321466	0.0	0.03900238790130008	-0.03900238790130008	0.48049880604934997	0.5245500929582161	1.0
IU_PDA_T8	KCNK6	10	3769	0.0	0.28109568836494037	-18.10070693168541	0.0	0.07402494030246749	-0.07402494030246749	0.46298752984876623	0.3720187313307175	1.0
IU_PDA_T8	KCNN4	10	3769	0.0	0.8760979564848442	-19.74073430769586	0.0	0.2048288670734943	-0.2048288670734943	0.3975855664632528	0.11179932348904764	1.0
IU_PDA_T8	KCNB1	10	3769	0.0	0.0	0.0	0.0	0.0	0.0	0.5	1.0	1.0
IU_PDA_T8	KCNJ15	10	3769	0.0	0.1685708158633678	-17.363003821433878	0.0	0.044043512868134786	-0.044043512868134786	0.4779782435659326	0.49777115331099453	1.0
IU_PDA_T8	KCNK15	10	3769	0.0	0.005670755369975261	-12.46957959330889	0.0	0.0029185460334306182	-0.0029185460334306182	0.49854072698328467	0.8653965257259342	1.0
IU_PDA_T9	KCNAB2	195	3331	0.25475909578062267	0.41197502831835203	-0.6934210741620034	0.08205128205128205	0.0978685079555689	-0.015817225904286844	0.4911615053614453	0.4184575382712654	0.9345070874462856
IU_PDA_T9	KCNQ4	195	3331	0.02545864458448735	0.040924826153577565	-0.6847992606906376	0.010256410256410256	0.008405884118883218	0.0018505261375270383	0.5008898536667975	0.7927607258113458	1.0
IU_PDA_T9	KCNC4	195	3331	0.04713003460497159	0.1017704824711789	-1.1105841020751408	0.010256410256410256	0.02882017412188532	-0.018563763865475064	0.49075198793001257	0.12685157356696472	0.593097452922634
IU_PDA_T9	KCND3	195	3331	0.9411829665816853	0.3907378642692127	1.268271985716953	0.2153846153846154	0.09546682677874511	0.11991778860587028	0.5614568659600182	3.833237416423645e-08	3.175375791299457e-06
IU_PDA_T9	KCNN3	195	3331	0.12443463221723358	0.1296473822843422	-0.0592045435547181	0.035897435897435895	0.03242269588712098	0.0034747400103149126	0.501620365024748	0.804575913910266	1.0
IU_PDA_T9	KCNT2	195	3331	0.059632733562551866	0.07688315148596753	-0.36655757472812805	0.015384615384615385	0.018012608826178327	-0.002627993441562941	0.49868908235765036	0.78837624555868	1.0
IU_PDA_T9	KCNK1	195	3331	0.2757394353249559	0.33214431200430816	-0.26850370836882903	0.08205128205128205	0.08435905133593516	-0.002307769284653108	0.4986636799605878	0.8962916410019894	1.0
IU_PDA_T9	KCNS3	195	3331	0.1692574689365479	0.41276527851822153	-1.2860970911026264	0.06153846153846154	0.10237166016211348	-0.04083319862365194	0.47845645798212594	0.051845565889307416	0.3859243345600236
IU_PDA_T9	KCNK3	195	3331	0.02180359323216466	0.021116243094908393	0.04621057718193102	0.005128205128205128	0.004803362353647553	0.00032484277455757486	0.5001624213872787	0.9494959565373429	1.0
IU_PDA_T9	KCNE4	195	3331	0.647121064307306	0.44046793069524093	0.5549976087372752	0.1641025641025641	0.1053737616331432	0.0587288024694209	0.5296099577396485	0.009966415769436734	0.14764109179379947
IU_PDA_T9	KCNAB1	195	3331	0.03343981538707705	0.03469336919650524	-0.05309151118175432	0.010256410256410256	0.01020714500150105	4.9265254909206316e-05	0.5000292512451023	0.9938646285188529	1.0
IU_PDA_T9	KCNMB1	195	3331	0.32513627640200815	0.388347743963329	-0.2563038319633984	0.08205128205128205	0.09216451516061243	-0.010113233109330377	0.49463239652372043	0.6141354174925542	1.0
IU_PDA_T9	KCNK17	195	3331	0.007648329795980803	0.03552838894904981	-2.2156076215201272	0.005128205128205128	0.008105673971780246	-0.0029774688435751174	0.49849356087722946	0.6452177525137273	1.0
IU_PDA_T9	KCND2	195	3331	0.0	0.08660982764482623	-16.40225977416688	0.0	0.02011407985589913	-0.02011407985589913	0.48994296007205046	0.045608851638165145	0.358688026423729
IU_PDA_T9	KCNMA1	195	3331	1.1480392090414728	1.3652797897372049	-0.25002452080655746	0.27692307692307694	0.2743920744521165	0.0025310024709604417	0.4951943283375286	0.7738913818924906	1.0
IU_PDA_T9	KCNA5	195	3331	0.029245157787057708	0.013248936683937293	1.1422616374961088	0.010256410256410256	0.002701891323926749	0.007554518932483508	0.5037695617701622	0.06661807562888934	0.44510725437928195
IU_PDA_T9	KCNJ8	195	3331	0.5166688813169179	0.3805023555944418	0.44133360928006554	0.14358974358974358	0.09576703692584809	0.04782270666389549	0.5232108629887074	0.03476533878119694	0.31104348258131254
IU_PDA_T9	KCNMB4	195	3331	0.20958995766411473	0.17598321026480068	0.25213048381816444	0.06153846153846154	0.047132993095166616	0.014405468443294926	0.5070195290549538	0.3727054823516692	0.9038693719153386
IU_PDA_T9	KCNJ16	195	3331	0.0	0.006047179817057325	-12.562285317296542	0.0	0.0021014710297208045	-0.0021014710297208045	0.4989492644851396	0.5220284911212507	0.9854424175599339
IU_PDA_T9	KCNK6	195	3331	0.4459004909683036	0.37986207154043106	0.23124555667203503	0.11282051282051282	0.09576703692584809	0.01705347589466473	0.508657598780685	0.427437604508743	0.9404312775309777
IU_PDA_T9	KCNN4	195	3331	0.0898420122449348	0.29120987673084364	-1.6965860370700525	0.03076923076923077	0.07895526868808166	-0.048186037918850885	0.47571838748662526	0.013141259350460031	0.17934170523836965
IU_PDA_T9	KCNB1	195	3331	0.032322275233430696	0.01781999553376207	0.8589954576909041	0.010256410256410256	0.003002101471029721	0.007254308785380536	0.503614838078963	0.09212464212065251	0.5168098252403935
IU_PDA_T9	KCNJ15	195	3331	0.1617315435396776	0.34224712874044333	-1.0814326488980424	0.05641025641025641	0.0891624136895827	-0.032752157279326295	0.48300502659553995	0.10282031757879316	0.541584910932395
IU_PDA_T9	KCNK15	195	3331	0.0	0.014022810185347255	-13.775590753769274	0.0	0.003602521765235665	-0.003602521765235665	0.49819873911738216	0.4014141692459904	0.9195683478375258
