target_gene	orig.ident	partner_gene	local_corr_z
KCNA5	IU_PDA_T1	PDLIM5	0.13234142938024893
KCNA5	IU_PDA_T1	CHMP1B	0.1311333297502449
KCNA5	IU_PDA_T1	MMP11	0.12965520412835382
KCNA5	IU_PDA_T1	HLA-DRA	0.1290985944375827
KCNA5	IU_PDA_T1	KRT8	0.12633775849768336
KCNA5	IU_PDA_T1	INHBA	0.12547177796113726
KCNA5	IU_PDA_T1	COL12A1	0.11402745938549008
KCNA5	IU_PDA_T1	SERPINA3	0.11279118583711739
KCNA5	IU_PDA_T1	IGF1	0.10977199994194943
KCNA5	IU_PDA_T1	CTSK	0.10515425137837726
KCNA5	IU_PDA_T1	TMEM158	0.10226863798903477
KCNA5	IU_PDA_T1	CAV1	0.1009646617913919
KCNA5	IU_PDA_T1	TOB1	0.09988834307243018
KCNA5	IU_PDA_T1	CD37	0.09748214608002875
KCNA5	IU_PDA_T1	TPM1	0.09706393204839099
KCNA5	IU_PDA_T1	NKD2	0.09629208315100043
KCNA5	IU_PDA_T1	RARRES2	0.09302747511216182
KCNA5	IU_PDA_T1	IGFBP4	0.09267100858627317
KCNA5	IU_PDA_T1	ITGAX	0.09097692478610278
KCNA5	IU_PDA_T1	TMSB4X	0.08648125798233737
KCNA5	IU_PDA_T1	ABCA8	0.07934225049896775
KCNA5	IU_PDA_T1	FRZB	0.07882106115623466
KCNA5	IU_PDA_T1	DUSP2	0.0776345489867077
KCNA5	IU_PDA_T1	TPM2	0.07688682907849824
KCNA5	IU_PDA_T1	COL8A1	0.07674885982319878
KCNA5	IU_PDA_T1	ENAH	0.0755598849054555
KCNA5	IU_PDA_T1	ATP1B1	0.07506892619483785
KCNA5	IU_PDA_T1	HOPX	0.07195168373001816
KCNA5	IU_PDA_T1	MYH10	0.07068735909731139
KCNA5	IU_PDA_T1	CDH11	0.06811657485696937
KCNA5	IU_PDA_T1	CXCL12	0.06794913768976127
KCNA5	IU_PDA_T1	THY1	0.0674269556550057
KCNA5	IU_PDA_T1	CNN3	0.06411636363513916
KCNA5	IU_PDA_T1	FGF7	0.06236277235404845
KCNA5	IU_PDA_T1	S100P	0.0597822125377268
KCNA5	IU_PDA_T1	MYC	0.05932662563065342
KCNA5	IU_PDA_T1	TNFRSF12A	0.054737604614355194
KCNA5	IU_PDA_T1	CRISPLD2	0.04751370038925562
KCNA5	IU_PDA_T1	SLC11A1	0.04569117411575114
KCNA5	IU_PDA_T1	COL10A1	0.040084056528607394
KCNA5	IU_PDA_T1	THBS2	0.039973263440102845
KCNA5	IU_PDA_T1	DNAJB1	0.03926850863517781
KCNA5	IU_PDA_T1	ADAMTS12	0.038753136161303894
KCNA5	IU_PDA_T1	CYGB	0.034646743916207555
KCNA5	IU_PDA_T1	CADM1	0.031768957639488185
KCNA5	IU_PDA_T1	MYRF	0.03175747024979164
KCNA5	IU_PDA_T1	NRXN2	0.021980395968090417
KCNA5	IU_PDA_T1	THBS1	0.021432139723574446
KCNA5	IU_PDA_T1	MMP14	0.020158143152986828
KCNA5	IU_PDA_T1	ANTXR1	0.018701836699260774
KCNA5	IU_PDA_T1	ARL4C	0.018193340380542017
KCNA5	IU_PDA_T1	GEM	0.013684553041132454
KCNA5	IU_PDA_T1	ITGA11	0.012252351445511983
KCNA5	IU_PDA_T1	RHOB	0.010526104929034238
KCNA5	IU_PDA_T1	PROS1	0.00904041855751963
KCNA5	IU_PDA_T1	CTNNB1	0.008645153086490906
KCNA5	IU_PDA_T1	ID1	0.008120145268807102
KCNA5	IU_PDA_T1	COL11A1	0.007112559624712136
KCNA5	IU_PDA_T1	SGMS2	0.003378745005509367
KCNA5	IU_PDA_T1	FBLN1	-0.002354392043511152
KCNA5	IU_PDA_T1	CNN1	-0.005669784796460726
KCNA5	IU_PDA_T1	TYROBP	-0.007235002574688804
KCNA5	IU_PDA_T1	MMP2	-0.014646370196741455
KCNA5	IU_PDA_T1	SFRP2	-0.020063704882730713
KCNA5	IU_PDA_T1	FOS	-0.027511140724151863
KCNA5	IU_PDA_T1	CDKN1A	-0.03194430288082094
KCNA5	IU_PDA_T1	CD55	-0.03802595894877385
KCNA5	IU_PDA_T1	DUOX2	-0.038064148118568134
KCNA5	IU_PDA_T1	HSPA1A	-0.03857706593087659
KCNA5	IU_PDA_T1	PODN	-0.03888279033105647
KCNA5	IU_PDA_T1	ELF3	-0.03913105145062505
KCNA5	IU_PDA_T1	COLEC12	-0.039400113531637845
KCNA5	IU_PDA_T1	EMP1	-0.042722854385357834
KCNA5	IU_PDA_T1	SYNPO2	-0.04291757999705869
KCNA5	IU_PDA_T1	ST6GALNAC5	-0.0454589219947669
KCNA5	IU_PDA_T1	PLK3	-0.04561299295742367
KCNA5	IU_PDA_T1	LGALS1	-0.05367247285759615
KCNA5	IU_PDA_T1	CXCL14	-0.060150292979517295
KCNA5	IU_PDA_T1	CALD1	-0.06122507002204575
KCNA5	IU_PDA_T1	FIBIN	-0.06312007951742242
KCNA5	IU_PDA_T1	IGLC1	-0.06425984910996578
KCNA5	IU_PDA_T1	RGS1	-0.06784166873398682
KCNA5	IU_PDA_T1	CXCR4	-0.0711335032468676
KCNA5	IU_PDA_T1	EGR1	-0.07225008266134861
KCNA5	IU_PDA_T1	CERCAM	-0.07507631135597839
KCNA5	IU_PDA_T1	GABRP	-0.08203102212945293
KCNA5	IU_PDA_T1	GJB2	-0.08531391836238103
KCNA5	IU_PDA_T1	TIMP3	-0.08636149163808299
KCNA5	IU_PDA_T1	COL6A2	-0.08921296917972082
KCNA5	IU_PDA_T1	POSTN	-0.09432101853704393
KCNA5	IU_PDA_T1	MLPH	-0.09600671573646305
KCNA5	IU_PDA_T1	FLNA	-0.09688090863226322
KCNA5	IU_PDA_T1	B2M	-0.09719966476234364
KCNA5	IU_PDA_T1	FSTL1	-0.09777069050782726
KCNA5	IU_PDA_T1	CTSB	-0.09952308610356667
KCNA5	IU_PDA_T1	PCDH7	-0.10190633058135089
KCNA5	IU_PDA_T1	CCN5	-0.10861929380122329
KCNA5	IU_PDA_T1	APOC1	-0.11173119334646069
KCNA5	IU_PDA_T1	COL5A2	-0.11210869125867223
KCNA5	IU_PDA_T1	CTHRC1	-0.11906479032267704
KCNA5	IU_PDA_T1	CALU	-0.12379203178633255
KCNA5	IU_PDA_T1	RGCC	-0.1252163655118423
KCNA5	IU_PDA_T1	BCAT1	-0.1256040737423805
KCNA5	IU_PDA_T1	IGHG3	-0.13560145087278128
KCNA5	IU_PDA_T1	ID4	-0.1425703432287447
KCNA5	IU_PDA_T1	CLMP	-0.14296885452698846
KCNA5	IU_PDA_T1	AEBP1	-0.1488351195230706
KCNA5	IU_PDA_T1	RGS16	-0.14954671278473142
KCNA5	IU_PDA_T1	ADAMTS16	-0.15479818187781458
KCNA5	IU_PDA_T1	CD74	-0.15697962186363507
KCNA5	IU_PDA_T1	CMTM3	-0.15795993531222738
KCNA5	IU_PDA_T1	SOCS3	-0.16018435668493058
KCNA5	IU_PDA_T1	JUN	-0.16504448526754578
KCNA5	IU_PDA_T1	GADD45B	-0.16606667577667217
KCNA5	IU_PDA_T1	ATP10A	-0.17045271409565835
KCNA5	IU_PDA_T1	CCN2	-0.1760842040290603
KCNA5	IU_PDA_T1	GREM1	-0.18253446971689744
KCNA5	IU_PDA_T1	STMN2	-0.18500023594895376
KCNA5	IU_PDA_T1	C1QB	-0.18703099625736036
KCNA5	IU_PDA_T1	TNC	-0.1915956882504734
KCNA5	IU_PDA_T1	NFATC1	-0.19443224074977916
KCNA5	IU_PDA_T1	CNN2	-0.19528878699427096
KCNA5	IU_PDA_T1	FBN1	-0.19558869653240887
KCNA5	IU_PDA_T1	ACTG2	-0.19829887200316382
KCNA5	IU_PDA_T1	ABCC3	-0.19885732325149574
KCNA5	IU_PDA_T1	LOXL1	-0.1994082984694328
KCNA5	IU_PDA_T1	APOE	-0.20227440683039813
KCNA5	IU_PDA_T1	KLF6	-0.2031289725256263
KCNA5	IU_PDA_T1	ACP5	-0.2067965468775916
KCNA5	IU_PDA_T1	ISG15	-0.21279447653993833
KCNA5	IU_PDA_T1	PRSS23	-0.2136036151395332
KCNA5	IU_PDA_T1	IGFBP7	-0.21625874107448503
KCNA5	IU_PDA_T1	ACTA2	-0.21858096220644269
KCNA5	IU_PDA_T1	COL6A3	-0.21894570366478575
KCNA5	IU_PDA_T1	GPC1	-0.22029876674366533
KCNA5	IU_PDA_T1	NR4A2	-0.22318493292623023
KCNA5	IU_PDA_T1	S100A14	-0.22507406453728349
KCNA5	IU_PDA_T1	PLAUR	-0.2324195336299296
KCNA5	IU_PDA_T1	LOXL2	-0.2338123434947164
KCNA5	IU_PDA_T1	SERPINE1	-0.23404302329911236
KCNA5	IU_PDA_T1	CHPF	-0.2348077010810701
KCNA5	IU_PDA_T1	SGK1	-0.23879762495779064
KCNA5	IU_PDA_T1	IER2	-0.24311621425638727
KCNA5	IU_PDA_T1	BCAM	-0.24709149127379174
KCNA5	IU_PDA_T1	TAGLN	-0.24941576542620655
KCNA5	IU_PDA_T1	ADAM12	-0.2517123641456937
KCNA5	IU_PDA_T1	CD68	-0.2520273916635654
KCNA5	IU_PDA_T1	PDLIM3	-0.2534764156146377
KCNA5	IU_PDA_T1	RCAN1	-0.25615648239354866
KCNA5	IU_PDA_T1	CCL2	-0.2566950648632883
KCNA5	IU_PDA_T1	NR4A1	-0.2714625264794804
KCNA5	IU_PDA_T1	ITGA5	-0.27657019003339606
KCNA5	IU_PDA_T1	LAPTM5	-0.2768617700217881
KCNA5	IU_PDA_T1	PTGER3	-0.28446415509536244
KCNA5	IU_PDA_T1	KCNMA1	-0.2985800184446018
