pathway	n_patients	mean_low	mean_high	delta_high_minus_low	median_delta	p_value	padj_BH	CellType2	gene	n_deg_methods	pathway_label	direction	significant
HALLMARK_APOPTOSIS	36	0.0967208530924651	0.100509141859125	0.0037882887666603	0.00334419093161172	0.000168100424569512	0.000894909848487262	smPSC	KCNE4	0	APOPTOSIS	KCN-high	TRUE
HALLMARK_MYOGENESIS	36	0.0834713164935538	0.086635596567	0.00316428007344625	0.00441515947252658	0.000202761384802385	0.00092164265819266	smPSC	KCNE4	0	MYOGENESIS	KCN-high	TRUE
HALLMARK_DNA_REPAIR	36	0.0500730951813987	0.0527401638751101	0.00266706869371135	0.00246178771342905	0.000275833968949485	0.00114930820395619	smPSC	KCNE4	0	DNA REPAIR	KCN-high	TRUE
HALLMARK_KRAS_SIGNALING_UP	36	0.0252467038740551	0.0239598549724868	-0.00128684890156832	-0.00130296009000605	0.000597469347221827	0.00229795902777626	smPSC	KCNE4	0	KRAS SIGNALING UP	KCN-low	TRUE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	36	0.054521834752824	0.056747337589026	0.00222550283620206	0.00222441871065614	0.00117767069921098	0.00420596678289636	smPSC	KCNE4	0	PI3K AKT MTOR SIGNALING	KCN-high	TRUE
HALLMARK_NOTCH_SIGNALING	36	0.062175442492755	0.0676701791182733	0.00549473662551834	0.00559829445560935	0.00146569451652794	0.00488564838842648	smPSC	KCNE4	0	NOTCH SIGNALING	KCN-high	TRUE
HALLMARK_UV_RESPONSE_UP	36	0.0594151938565967	0.0616804513698942	0.00226525751329749	0.00134572064704756	0.00276372401157067	0.00863663753615834	smPSC	KCNE4	0	UV RESPONSE UP	KCN-high	TRUE
HALLMARK_GLYCOLYSIS	36	0.0474010844995099	0.0494231258969718	0.00202204139746182	0.00212925655554683	0.0045716961856957	0.0126991560713769	smPSC	KCNE4	0	GLYCOLYSIS	KCN-high	TRUE
HALLMARK_ESTROGEN_RESPONSE_LATE	36	0.0413501363234596	0.0424590164502213	0.00110888012676171	0.00159379122470822	0.0045716961856957	0.0126991560713769	smPSC	KCNE4	0	ESTROGEN RESPONSE LATE	KCN-high	TRUE
HALLMARK_KRAS_SIGNALING_DN	36	0.0129535740382274	0.0122633375355251	-0.000690236502702275	-0.000621489780740865	0.00555563783225006	0.0146200995585528	smPSC	KCNE4	0	KRAS SIGNALING DN	KCN-low	TRUE
HALLMARK_TGF_BETA_SIGNALING	36	0.0679526867946082	0.0707661674211162	0.00281348062650801	0.00281710148992918	0.00811536862127755	0.0202884215531939	smPSC	KCNE4	0	TGF BETA SIGNALING	KCN-high	TRUE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	36	0.0692239557092076	0.0715610515501368	0.00233709584092921	0.0024018501868501	0.00975515365423722	0.0232265563196124	smPSC	KCNE4	0	UNFOLDED PROTEIN RESPONSE	KCN-high	TRUE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	36	0.0822725828074254	0.0849547995292693	0.00268221672184389	0.00301053729961762	0.0204868617282776	0.0426809619339117	smPSC	KCNE4	0	TNFA SIGNALING VIA NFKB	KCN-high	TRUE
HALLMARK_UV_RESPONSE_DN	36	0.0645598135477894	0.0669930614215191	0.0024332478737297	0.00265693390311702	0.0204868617282776	0.0426809619339117	smPSC	KCNE4	0	UV RESPONSE DN	KCN-high	TRUE
HALLMARK_PANCREAS_BETA_CELLS	36	0.0501246040075776	0.0519912065963221	0.00186660258874445	0.00113894919849803	0.0196470758581901	0.0426809619339117	smPSC	KCNE4	0	PANCREAS BETA CELLS	KCN-high	TRUE
HALLMARK_MTORC1_SIGNALING	36	0.0656416833276042	0.067330743122532	0.00168905979492777	0.00242114374262186	0.0222607734832417	0.0445215469664834	smPSC	KCNE4	0	MTORC1 SIGNALING	KCN-high	TRUE
HALLMARK_MYC_TARGETS_V1	26	0.113503409519925	0.127340807416028	0.0138373978961027	0.0141400379345289	1.25130260366424e-05	0.000625651301832118	smPSC	KCNJ8	0	MYC TARGETS V1	KCN-high	TRUE
HALLMARK_APOPTOSIS	26	0.0968716302903394	0.103105763291001	0.00623413300066188	0.00653079280953513	6.67781482161605e-05	0.00166945370540401	smPSC	KCNJ8	0	APOPTOSIS	KCN-high	TRUE
HALLMARK_HYPOXIA	26	0.0901930803785817	0.0954475060742135	0.00525442569563184	0.00512778393421644	0.000208816337855748	0.00261020422319685	smPSC	KCNJ8	0	HYPOXIA	KCN-high	TRUE
HALLMARK_MITOTIC_SPINDLE	26	0.0368313975666713	0.0324715007057878	-0.00435989686088352	-0.00524449855102851	0.000188835200820022	0.00261020422319685	smPSC	KCNJ8	0	MITOTIC SPINDLE	KCN-low	TRUE
HALLMARK_GLYCOLYSIS	26	0.0476730975997711	0.051132209555031	0.00345911195525997	0.00341895105298892	0.000342131282191765	0.00342131282191765	smPSC	KCNJ8	0	GLYCOLYSIS	KCN-high	TRUE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	26	0.152528388319136	0.163893532736509	0.011365144417373	0.0120512824349999	0.000800756952014182	0.00363980432733719	smPSC	KCNJ8	0	OXIDATIVE PHOSPHORYLATION	KCN-high	TRUE
HALLMARK_MTORC1_SIGNALING	26	0.0656263616150002	0.0697365320459579	0.0041101704309577	0.00424848869862821	0.000552081610063025	0.00363980432733719	smPSC	KCNJ8	0	MTORC1 SIGNALING	KCN-high	TRUE
HALLMARK_INTERFERON_GAMMA_RESPONSE	26	0.0703054095756104	0.0741743619836885	0.00386895240807813	0.00358087374967786	0.000800756952014182	0.00363980432733719	smPSC	KCNJ8	0	INTERFERON GAMMA RESPONSE	KCN-high	TRUE
HALLMARK_FATTY_ACID_METABOLISM	26	0.0513697129916463	0.0547357688881312	0.00336605589648485	0.00354783582015672	0.000665700801382122	0.00363980432733719	smPSC	KCNJ8	0	FATTY ACID METABOLISM	KCN-high	TRUE
HALLMARK_COMPLEMENT	26	0.0491417989378289	0.0520605163571201	0.00291871741929119	0.00320750666259667	0.000730334102477186	0.00363980432733719	smPSC	KCNJ8	0	COMPLEMENT	KCN-high	TRUE
HALLMARK_DNA_REPAIR	26	0.0504773220249974	0.0530652287661315	0.00258790674113413	0.00199735066289327	0.000456743029480007	0.00363980432733719	smPSC	KCNJ8	0	DNA REPAIR	KCN-high	TRUE
HALLMARK_PEROXISOME	26	0.0410677873109066	0.0446516783248934	0.00358389101398679	0.00341690230565363	0.00115023688967282	0.00479265370697008	smPSC	KCNJ8	0	PEROXISOME	KCN-high	TRUE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	26	0.11502465989799	0.124991771061427	0.00996711116343716	0.0086121340492438	0.00163634547426393	0.00584409097951404	smPSC	KCNJ8	0	REACTIVE OXYGEN SPECIES PATHWAY	KCN-high	TRUE
HALLMARK_UV_RESPONSE_UP	26	0.0591105286135722	0.0627490597355513	0.00363853112197915	0.00316296664522061	0.00163634547426393	0.00584409097951404	smPSC	KCNJ8	0	UV RESPONSE UP	KCN-high	TRUE
HALLMARK_COAGULATION	26	0.0707196472242384	0.0743606799402908	0.00364103271605246	0.00387602353559294	0.00178440046863845	0.00594800156212816	smPSC	KCNJ8	0	COAGULATION	KCN-high	TRUE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	26	0.0554352724957595	0.0582703533611027	0.00283508086534326	0.00210432594919759	0.00250812655209639	0.00737684280028351	smPSC	KCNJ8	0	PI3K AKT MTOR SIGNALING	KCN-high	TRUE
HALLMARK_XENOBIOTIC_METABOLISM	26	0.0367935552256981	0.038885437896032	0.00209188267033394	0.00252267464155721	0.00250812655209639	0.00737684280028351	smPSC	KCNJ8	0	XENOBIOTIC METABOLISM	KCN-high	TRUE
HALLMARK_ADIPOGENESIS	26	0.0871985421403684	0.0909574879970306	0.00375894585666214	0.00449091344393524	0.00296287751203261	0.00823021531120169	smPSC	KCNJ8	0	ADIPOGENESIS	KCN-high	TRUE
HALLMARK_P53_PATHWAY	26	0.0611309019850735	0.0637720766617967	0.00264117467672312	0.00255200816134928	0.00825667030212907	0.0217280797424449	smPSC	KCNJ8	0	P53 PATHWAY	KCN-high	TRUE
HALLMARK_INTERFERON_ALPHA_RESPONSE	26	0.0750524227052576	0.0784905401526193	0.0034381174473617	0.00479007441818771	0.0119235196846504	0.029808799211626	smPSC	KCNJ8	0	INTERFERON ALPHA RESPONSE	KCN-high	TRUE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	26	0.0213158868708925	0.01902369197171	-0.00229219489918247	-0.00193615576018274	0.0128102327502788	0.0305005541673306	smPSC	KCNJ8	0	WNT BETA CATENIN SIGNALING	KCN-low	TRUE
HALLMARK_HEDGEHOG_SIGNALING	26	0.022053328048642	0.0198886164813137	-0.00216471156732832	-0.00198193381658765	0.0158301631022	0.0359776434140908	smPSC	KCNJ8	0	HEDGEHOG SIGNALING	KCN-low	TRUE
HALLMARK_MYC_TARGETS_V1	28	0.109705542073033	0.120419614218996	0.0107140721459626	0.0115188126162488	6.8803690701867e-06	0.000344018453509335	smPSC	KCNK17	2	MYC TARGETS V1	KCN-high	TRUE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	28	0.151792892129949	0.164804418617177	0.0130115264872281	0.0120038523856223	3.952448035942e-05	0.000400787278297697	smPSC	KCNK17	2	OXIDATIVE PHOSPHORYLATION	KCN-high	TRUE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	28	0.113089597541963	0.123333589040905	0.0102439914989423	0.00766212086633776	1.95787067437257e-05	0.000400787278297697	smPSC	KCNK17	2	REACTIVE OXYGEN SPECIES PATHWAY	KCN-high	TRUE
HALLMARK_APOPTOSIS	28	0.0942903561938529	0.0990778459253366	0.00478748973148364	0.00508552049471975	3.952448035942e-05	0.000400787278297697	smPSC	KCNK17	2	APOPTOSIS	KCN-high	TRUE
HALLMARK_MTORC1_SIGNALING	28	0.0631468406444157	0.0675409959828311	0.00439415533841543	0.00389489226720321	4.80944733957236e-05	0.000400787278297697	smPSC	KCNK17	2	MTORC1 SIGNALING	KCN-high	TRUE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	28	0.0537336883888773	0.057625561153516	0.00389187276463869	0.00315729010386859	4.80944733957236e-05	0.000400787278297697	smPSC	KCNK17	2	PI3K AKT MTOR SIGNALING	KCN-high	TRUE
HALLMARK_FATTY_ACID_METABOLISM	28	0.0504438330240905	0.0534520213114984	0.00300818828740797	0.00288431702948595	7.78767392163004e-05	0.000556262422973574	smPSC	KCNK17	2	FATTY ACID METABOLISM	KCN-high	TRUE
HALLMARK_ADIPOGENESIS	28	0.0873389217465109	0.0930213370261075	0.00568241527959668	0.00542033121765877	9.41089087005536e-05	0.00058818067937846	smPSC	KCNK17	2	ADIPOGENESIS	KCN-high	TRUE
HALLMARK_INTERFERON_ALPHA_RESPONSE	28	0.0717046780270235	0.077131153465199	0.00542647543817551	0.00530135410497103	0.00014977513098963	0.000820596581206848	smPSC	KCNK17	2	INTERFERON ALPHA RESPONSE	KCN-high	TRUE
HALLMARK_INTERFERON_GAMMA_RESPONSE	28	0.0681611531025692	0.0721699735630126	0.0040088204604434	0.0052137866643115	0.00016411931624137	0.000820596581206848	smPSC	KCNK17	2	INTERFERON GAMMA RESPONSE	KCN-high	TRUE
HALLMARK_XENOBIOTIC_METABOLISM	28	0.0359802444103888	0.0379148358418451	0.00193459143145623	0.00164630547972772	0.000257369044009326	0.00116985929095148	smPSC	KCNK17	2	XENOBIOTIC METABOLISM	KCN-high	TRUE
HALLMARK_P53_PATHWAY	28	0.0602143562135613	0.0628204074381327	0.00260605122457135	0.00232098320638135	0.000473327859921608	0.00197219941634003	smPSC	KCNK17	2	P53 PATHWAY	KCN-high	TRUE
HALLMARK_NOTCH_SIGNALING	28	0.063794364663075	0.0698841286326031	0.00608976396952809	0.00518187625648469	0.000610066111681123	0.00234640812185047	smPSC	KCNK17	2	NOTCH SIGNALING	KCN-high	TRUE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	28	0.0671378941814502	0.070413763723326	0.00327586954187581	0.00326212649220117	0.000782859631863786	0.00279592725665638	smPSC	KCNK17	2	UNFOLDED PROTEIN RESPONSE	KCN-high	TRUE
HALLMARK_DNA_REPAIR	28	0.0501411867408249	0.0529136204660444	0.00277243372521949	0.00340253566548176	0.00174170214705017	0.00580567382350055	smPSC	KCNK17	2	DNA REPAIR	KCN-high	TRUE
HALLMARK_GLYCOLYSIS	28	0.0452012129648536	0.0473765378012001	0.00217532483634653	0.00146138488779324	0.00219308472898891	0.00685338977809034	smPSC	KCNK17	2	GLYCOLYSIS	KCN-high	TRUE
HALLMARK_PEROXISOME	28	0.0406610568601521	0.0430812804066076	0.00242022354645552	0.00320550927246391	0.0023658991287412	0.00695852684923882	smPSC	KCNK17	2	PEROXISOME	KCN-high	TRUE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	28	0.0598118389772298	0.0625466851994199	0.00273484622219015	0.00326734265899142	0.00296184122083459	0.00822733672454052	smPSC	KCNK17	2	CHOLESTEROL HOMEOSTASIS	KCN-high	TRUE
HALLMARK_HYPOXIA	28	0.0870583576291668	0.0906661952810546	0.00360783765188778	0.00239291963409709	0.003189078390698	0.00839231155446842	smPSC	KCNK17	2	HYPOXIA	KCN-high	TRUE
HALLMARK_COAGULATION	28	0.0661164358633737	0.0690615475919147	0.00294511172854102	0.00299529120623394	0.00798104073089138	0.0199526018272285	smPSC	KCNK17	2	COAGULATION	KCN-high	TRUE
HALLMARK_MITOTIC_SPINDLE	28	0.0365271002570118	0.0344253163636868	-0.00210178389332499	-0.00257287222858473	0.0085359905269505	0.0203237869689298	smPSC	KCNK17	2	MITOTIC SPINDLE	KCN-low	TRUE
HALLMARK_ESTROGEN_RESPONSE_LATE	28	0.041568643424704	0.0427911328645621	0.00122248943985804	0.000891138507434108	0.00975043118851265	0.0221600708829833	smPSC	KCNK17	2	ESTROGEN RESPONSE LATE	KCN-high	TRUE
HALLMARK_APICAL_SURFACE	28	0.0343309358594729	0.0324023424785859	-0.001928593380887	-0.00164726185700084	0.0111165467198405	0.023159472333001	smPSC	KCNK17	2	APICAL SURFACE	KCN-low	TRUE
HALLMARK_KRAS_SIGNALING_UP	28	0.0237152729236331	0.0223977487368507	-0.0013175241867824	-0.00149876536315744	0.0111165467198405	0.023159472333001	smPSC	KCNK17	2	KRAS SIGNALING UP	KCN-low	TRUE
HALLMARK_HEDGEHOG_SIGNALING	28	0.0214986117720936	0.0193209823568621	-0.00217762941523148	-0.00225200997119512	0.0126500966525287	0.0253001933050575	smPSC	KCNK17	2	HEDGEHOG SIGNALING	KCN-low	TRUE
HALLMARK_MYOGENESIS	28	0.0843090602688277	0.0859960611447657	0.00168700087593804	0.00204920734158283	0.0173307934058936	0.0333284488574877	smPSC	KCNK17	2	MYOGENESIS	KCN-high	TRUE
HALLMARK_UV_RESPONSE_UP	28	0.0594575757516109	0.0614733840775466	0.00201580832593575	0.00210847573308573	0.0248977685945476	0.0461069788787919	smPSC	KCNK17	2	UV RESPONSE UP	KCN-high	TRUE
HALLMARK_KRAS_SIGNALING_DN	28	0.0139569378400702	0.0130517771525699	-0.000905160687500254	-0.000747464263747829	0.0279888689317788	0.0499801230924621	smPSC	KCNK17	2	KRAS SIGNALING DN	KCN-low	TRUE
HALLMARK_KRAS_SIGNALING_UP	17	0.0266427416600426	0.0241236262294489	-0.00251911543059375	-0.00141278018006727	0.00038470759403593	0.0192353797017965	smPSC	KCNK3	2	KRAS SIGNALING UP	KCN-low	TRUE
HALLMARK_MYOGENESIS	16	0.0862894488037954	0.095459420384383	0.00916997158058759	0.0101567938508336	0.00175772455515404	0.0292954092525673	smPSC	KCNMA1	3	MYOGENESIS	KCN-high	TRUE
HALLMARK_APOPTOSIS	16	0.097679063747372	0.104496602248746	0.00681753850137375	0.00737507026189529	0.00147229677132916	0.0292954092525673	smPSC	KCNMA1	3	APOPTOSIS	KCN-high	TRUE
HALLMARK_UV_RESPONSE_UP	16	0.059597406382733	0.0639417476472955	0.00434434126456244	0.00452179330655737	0.000852332883591632	0.0292954092525673	smPSC	KCNMA1	3	UV RESPONSE UP	KCN-high	TRUE
HALLMARK_MYOGENESIS	34	0.082087303978813	0.0921704371653675	0.0100831331865546	0.0102905352310618	3.82101653818264e-07	1.78066134004493e-05	smPSC	KCNMB1	3	MYOGENESIS	KCN-high	TRUE
HALLMARK_ADIPOGENESIS	34	0.0848359892863885	0.0920662471508083	0.00723025786441985	0.00743174928907993	7.12264536017973e-07	1.78066134004493e-05	smPSC	KCNMB1	3	ADIPOGENESIS	KCN-high	TRUE
HALLMARK_APICAL_JUNCTION	34	0.0528427614327851	0.0580494691307367	0.00520670769795153	0.00511752253575452	1.10191056505603e-06	1.83651760842671e-05	smPSC	KCNMB1	3	APICAL JUNCTION	KCN-high	TRUE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	34	0.0542195747397226	0.0590691901791958	0.00484961543947317	0.0043847278774009	3.05111377490284e-06	3.81389221862855e-05	smPSC	KCNMB1	3	PI3K AKT MTOR SIGNALING	KCN-high	TRUE
HALLMARK_KRAS_SIGNALING_UP	34	0.0256185306197054	0.0230861859489279	-0.00253234467077752	-0.00197193570201863	4.24600056992453e-06	4.24600056992453e-05	smPSC	KCNMB1	3	KRAS SIGNALING UP	KCN-low	TRUE
HALLMARK_KRAS_SIGNALING_DN	34	0.0117052993734672	0.0130453983828173	0.00134009900935011	0.0012796058271211	8.78534733704864e-06	7.32112278087387e-05	smPSC	KCNMB1	3	KRAS SIGNALING DN	KCN-high	TRUE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	34	0.14866984973101	0.162765609900108	0.0140957601690979	0.0150501689830086	1.52242669499949e-05	0.000108744763928535	smPSC	KCNMB1	3	OXIDATIVE PHOSPHORYLATION	KCN-high	TRUE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	34	0.125472287962245	0.133739558068831	0.00826727010658623	0.00971600522402057	3.51329786927329e-05	0.00021958111682958	smPSC	KCNMB1	3	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	TRUE
HALLMARK_COAGULATION	34	0.0694935388372627	0.0739032846179324	0.00440974578066966	0.0055737540526563	9.6988234932086e-05	0.000538823527400478	smPSC	KCNMB1	3	COAGULATION	KCN-high	TRUE
HALLMARK_MYC_TARGETS_V1	34	0.112830325005271	0.118555479400601	0.00572515439533039	0.00446248463025677	0.000111630958871691	0.000544143831473456	smPSC	KCNMB1	3	MYC TARGETS V1	KCN-high	TRUE
HALLMARK_HYPOXIA	34	0.0890679120690623	0.0934961241642493	0.00442821209518701	0.00586295742032656	0.00011971164292416	0.000544143831473456	smPSC	KCNMB1	3	HYPOXIA	KCN-high	TRUE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	34	0.0596041760347084	0.064021751534754	0.00441757550004555	0.00532414887896912	0.000221757218137755	0.000923988408907315	smPSC	KCNMB1	3	CHOLESTEROL HOMEOSTASIS	KCN-high	TRUE
HALLMARK_NOTCH_SIGNALING	34	0.0620903427418618	0.0681759462138374	0.0060856034719756	0.00471215821329216	0.000401678367850009	0.00154491679942311	smPSC	KCNMB1	3	NOTCH SIGNALING	KCN-high	TRUE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	34	0.113856670366358	0.121470936380029	0.00761426601367126	0.00763937683256381	0.00123253814950637	0.00440192196252273	smPSC	KCNMB1	3	REACTIVE OXYGEN SPECIES PATHWAY	KCN-high	TRUE
HALLMARK_MTORC1_SIGNALING	34	0.0659347466740045	0.0680106027654708	0.00207585609146634	0.003135976655128	0.00147299544261456	0.00490998480871519	smPSC	KCNMB1	3	MTORC1 SIGNALING	KCN-high	TRUE
HALLMARK_APOPTOSIS	34	0.0965440631971218	0.100500772578597	0.00395670938147527	0.00526730185422349	0.00327576610049368	0.00818941525123421	smPSC	KCNMB1	3	APOPTOSIS	KCN-high	TRUE
HALLMARK_INTERFERON_ALPHA_RESPONSE	34	0.076919221401781	0.0746928191698545	-0.00222640223192649	-0.00204972174281379	0.00327576610049368	0.00818941525123421	smPSC	KCNMB1	3	INTERFERON ALPHA RESPONSE	KCN-low	TRUE
HALLMARK_DNA_REPAIR	34	0.0506149235636196	0.0525142187239392	0.00189929516031961	0.00171061562641754	0.00262120623323761	0.00818941525123421	smPSC	KCNMB1	3	DNA REPAIR	KCN-high	TRUE
HALLMARK_COMPLEMENT	34	0.049443285369386	0.0507267543797164	0.00128346901033038	0.00205759239656083	0.00327576610049368	0.00818941525123421	smPSC	KCNMB1	3	COMPLEMENT	KCN-high	TRUE
HALLMARK_BILE_ACID_METABOLISM	34	0.0192943667214827	0.0181495579886625	-0.0011448087328202	-0.00106194244710497	0.00309946508982253	0.00818941525123421	smPSC	KCNMB1	3	BILE ACID METABOLISM	KCN-low	TRUE
HALLMARK_INTERFERON_GAMMA_RESPONSE	34	0.0724291658518732	0.0707577873291825	-0.0016713785226907	-0.00176566238466027	0.00365604893682491	0.00870487842101168	smPSC	KCNMB1	3	INTERFERON GAMMA RESPONSE	KCN-low	TRUE
HALLMARK_TGF_BETA_SIGNALING	34	0.0674666360401388	0.0706569293754038	0.00319029333526498	0.00369034556840233	0.00453941233437808	0.0103168462144956	smPSC	KCNMB1	3	TGF BETA SIGNALING	KCN-high	TRUE
HALLMARK_ANDROGEN_RESPONSE	34	0.0720525308549755	0.0742616847052592	0.00220915385028371	0.00258408435798936	0.00478853974411274	0.0104098690089407	smPSC	KCNMB1	3	ANDROGEN RESPONSE	KCN-high	TRUE
HALLMARK_MITOTIC_SPINDLE	34	0.0355621807098222	0.0371423442812788	0.00158016357145654	0.00116125995505558	0.00561190648531671	0.0116914718444098	smPSC	KCNMB1	3	MITOTIC SPINDLE	KCN-high	TRUE
HALLMARK_PROTEIN_SECRETION	34	0.0583558060203032	0.0604120642784559	0.0020562582581527	0.00175781640504659	0.0103331347594971	0.0200990629444794	smPSC	KCNMB1	3	PROTEIN SECRETION	KCN-high	TRUE
HALLMARK_XENOBIOTIC_METABOLISM	34	0.0369731048745099	0.0357618537543805	-0.00121125112012942	-0.00140629259881558	0.0108534939900189	0.0200990629444794	smPSC	KCNMB1	3	XENOBIOTIC METABOLISM	KCN-low	TRUE
HALLMARK_INFLAMMATORY_RESPONSE	34	0.0288956231144572	0.027685426599549	-0.00121019651490822	-0.00108619333340576	0.0108534939900189	0.0200990629444794	smPSC	KCNMB1	3	INFLAMMATORY RESPONSE	KCN-low	TRUE
HALLMARK_GLYCOLYSIS	34	0.0483220031938141	0.0493310145223745	0.00100901132856046	0.00173430137216044	0.0113970157126507	0.0203518137725905	smPSC	KCNMB1	3	GLYCOLYSIS	KCN-high	TRUE
HALLMARK_P53_PATHWAY	34	0.0606610506287363	0.0617357497296737	0.00107469910093734	0.00151386136024152	0.0131753266478976	0.0227160804274096	smPSC	KCNMB1	3	P53 PATHWAY	KCN-high	TRUE
HALLMARK_UV_RESPONSE_UP	34	0.0588177180620712	0.0601923399318227	0.00137462186975143	0.0018413487989252	0.0144931819897951	0.0241553033163251	smPSC	KCNMB1	3	UV RESPONSE UP	KCN-high	TRUE
HALLMARK_PEROXISOME	34	0.0408609489056181	0.042619343781157	0.00175839487553886	0.00186307559698065	0.0209974934550181	0.0328085835234658	smPSC	KCNMB1	3	PEROXISOME	KCN-high	TRUE
HALLMARK_ESTROGEN_RESPONSE_LATE	34	0.0410806967701329	0.0421752714145255	0.0010945746443926	0.00132984395118289	0.0209974934550181	0.0328085835234658	smPSC	KCNMB1	3	ESTROGEN RESPONSE LATE	KCN-high	TRUE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	28	0.152226367190566	0.16438234786721	0.0121559806766436	0.0133987723345851	3.24172890204216e-05	0.00162086445102108	smPSC	KCNS3	2	OXIDATIVE PHOSPHORYLATION	KCN-high	TRUE
HALLMARK_ADIPOGENESIS	28	0.0856181237049561	0.0910458088939553	0.00542768518899914	0.0053940613105456	0.000849890280307607	0.0135531891113883	smPSC	KCNS3	2	ADIPOGENESIS	KCN-high	TRUE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	28	0.0564992668877694	0.0607044298352307	0.00420516294746135	0.00441385052723962	0.000560855227419458	0.0135531891113883	smPSC	KCNS3	2	PI3K AKT MTOR SIGNALING	KCN-high	TRUE
HALLMARK_G2M_CHECKPOINT	28	0.0330445336156218	0.0310705307330105	-0.00197400288261134	-0.00225581187546203	0.00108425512891106	0.0135531891113883	smPSC	KCNS3	2	G2M CHECKPOINT	KCN-low	TRUE
HALLMARK_MYC_TARGETS_V1	28	0.115403324601223	0.120553915456863	0.00515059085563982	0.00626704619154261	0.0023658991287412	0.0212591650511977	smPSC	KCNS3	2	MYC TARGETS V1	KCN-high	TRUE
HALLMARK_KRAS_SIGNALING_UP	28	0.0257611482151961	0.024398317105307	-0.00136283110988914	-0.00204337535660319	0.00255109980614372	0.0212591650511977	smPSC	KCNS3	2	KRAS SIGNALING UP	KCN-low	TRUE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	28	0.130594063028294	0.135051468372595	0.00445740534430158	0.00406518979934383	0.00458196308583737	0.0327283077559812	smPSC	KCNS3	2	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	TRUE
HALLMARK_HYPOXIA	28	0.091168724138017	0.0950315379031663	0.00386281376514927	0.0048247288849094	0.00566219855239807	0.0337242098068274	smPSC	KCNS3	2	HYPOXIA	KCN-high	TRUE
HALLMARK_MTORC1_SIGNALING	28	0.0674376018186503	0.0695021217025965	0.00206451988394618	0.00214675900991967	0.00607035776522893	0.0337242098068274	smPSC	KCNS3	2	MTORC1 SIGNALING	KCN-high	TRUE
HALLMARK_COAGULATION	28	0.0725705187642442	0.0758246739867417	0.00325415522249752	0.00311898806289126	0.0104135722062616	0.049422338109625	smPSC	KCNS3	2	COAGULATION	KCN-high	TRUE
HALLMARK_P53_PATHWAY	28	0.0622153280942016	0.0645868245595976	0.00237149646539602	0.00243349662454721	0.0111165467198405	0.049422338109625	smPSC	KCNS3	2	P53 PATHWAY	KCN-high	TRUE
HALLMARK_SPERMATOGENESIS	28	0.0135064515571318	0.0146964845612574	0.0011900330041256	0.000758696642051373	0.01186136114631	0.049422338109625	smPSC	KCNS3	2	SPERMATOGENESIS	KCN-high	TRUE
