pathway	n_patients	mean_low	mean_high	delta_high_minus_low	median_delta	p_value	padj_BH	CellType2	gene	n_deg_methods	pathway_label	direction	significant
HALLMARK_E2F_TARGETS	5	0.0289211325764412	0.03184527058443	0.00292413800798878	0.00135983535101466	0.41849223344682	0.747307559726464	csCAF	KCNC4	0	E2F TARGETS	KCN-high	FALSE
HALLMARK_MYOGENESIS	5	0.086133197998178	0.08900684545211	0.00287364745393198	0.00414193134415226	0.280712665268496	0.747307559726464	csCAF	KCNC4	0	MYOGENESIS	KCN-high	FALSE
HALLMARK_SPERMATOGENESIS	5	0.01348869911131	0.0152706173952231	0.00178191828391312	0.000730496720244356	0.280712665268496	0.747307559726464	csCAF	KCNC4	0	SPERMATOGENESIS	KCN-high	FALSE
HALLMARK_UV_RESPONSE_UP	5	0.0594520727519476	0.0611966063748306	0.001744533622883	0.00136971520127848	0.41849223344682	0.747307559726464	csCAF	KCNC4	0	UV RESPONSE UP	KCN-high	FALSE
HALLMARK_HEME_METABOLISM	5	0.0306332195589204	0.032358297218249	0.00172507765932854	0.000624307111268058	0.41849223344682	0.747307559726464	csCAF	KCNC4	0	HEME METABOLISM	KCN-high	FALSE
HALLMARK_KRAS_SIGNALING_UP	5	0.0446187265882448	0.0429442301184433	-0.00167449646980146	-0.0016090546639819	0.41849223344682	0.747307559726464	csCAF	KCNC4	0	KRAS SIGNALING UP	KCN-low	FALSE
HALLMARK_DNA_REPAIR	5	0.0451409255267995	0.0467172190139257	0.00157629348712619	0.000832960798406578	0.41849223344682	0.747307559726464	csCAF	KCNC4	0	DNA REPAIR	KCN-high	FALSE
HALLMARK_MITOTIC_SPINDLE	5	0.0319114459357593	0.0307356419431136	-0.00117580399264566	-0.00142159244709093	0.177529852412153	0.747307559726464	csCAF	KCNC4	0	MITOTIC SPINDLE	KCN-low	FALSE
HALLMARK_UV_RESPONSE_DN	5	0.0872124073712366	0.0936684486684487	0.00645604129721202	0.000741322390806931	0.589638551626567	0.755946861059701	csCAF	KCNC4	0	UV RESPONSE DN	KCN-high	FALSE
HALLMARK_TGF_BETA_SIGNALING	5	0.0764201791393688	0.0726241518450892	-0.00379602729427962	-0.00551169041186303	0.589638551626567	0.755946861059701	csCAF	KCNC4	0	TGF BETA SIGNALING	KCN-low	FALSE
HALLMARK_MTORC1_SIGNALING	5	0.069653349487783	0.0723485279187817	0.00269517843099868	0.000800222515819474	0.589638551626567	0.755946861059701	csCAF	KCNC4	0	MTORC1 SIGNALING	KCN-high	FALSE
HALLMARK_P53_PATHWAY	5	0.0645738468977718	0.0667058815349423	0.00213203463717046	0.00190692281992862	0.589638551626567	0.755946861059701	csCAF	KCNC4	0	P53 PATHWAY	KCN-high	FALSE
HALLMARK_COMPLEMENT	5	0.0787291152297912	0.0806726565143824	0.00194354128459117	0.00439741806103905	0.589638551626567	0.755946861059701	csCAF	KCNC4	0	COMPLEMENT	KCN-high	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	5	0.0509912334376911	0.0493980817991401	-0.00159315163855094	-0.000561209068351491	0.589638551626567	0.755946861059701	csCAF	KCNC4	0	XENOBIOTIC METABOLISM	KCN-low	FALSE
HALLMARK_IL2_STAT5_SIGNALING	5	0.0453419945019541	0.0468237841439041	0.00148178964194992	0.00227028863772986	0.589638551626567	0.755946861059701	csCAF	KCNC4	0	IL2 STAT5 SIGNALING	KCN-high	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	5	0.0422880169416575	0.0409668061535973	-0.00132121078806015	-0.00208655966592952	0.589638551626567	0.755946861059701	csCAF	KCNC4	0	INFLAMMATORY RESPONSE	KCN-low	FALSE
HALLMARK_PEROXISOME	5	0.0444299399743693	0.0453231170286633	0.000893177054294018	0.000523468958366725	0.589638551626567	0.755946861059701	csCAF	KCNC4	0	PEROXISOME	KCN-high	FALSE
HALLMARK_G2M_CHECKPOINT	5	0.0304943374677495	0.0311709227592924	0.000676585291542874	-0.000892589264642411	0.589638551626567	0.755946861059701	csCAF	KCNC4	0	G2M CHECKPOINT	KCN-high	FALSE
HALLMARK_KRAS_SIGNALING_DN	5	0.0113220236023756	0.0117547631889678	0.000432739586592139	-0.000869027726201413	0.589638551626567	0.755946861059701	csCAF	KCNC4	0	KRAS SIGNALING DN	KCN-high	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	5	0.094931551192662	0.08969087761907	-0.00524067357359201	-0.000327312808165406	0.787406490666269	0.837666479432201	csCAF	KCNC4	0	TNFA SIGNALING VIA NFKB	KCN-low	FALSE
HALLMARK_MYC_TARGETS_V2	5	0.0397821135155777	0.043451433461703	0.00366931994612534	0.000878013610705677	0.787406490666269	0.837666479432201	csCAF	KCNC4	0	MYC TARGETS V2	KCN-high	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	5	0.0942605904790058	0.0919179050700893	-0.00234268540891649	-0.00101957934296715	0.787406490666269	0.837666479432201	csCAF	KCNC4	0	INTERFERON GAMMA RESPONSE	KCN-low	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	5	0.0447829264504084	0.0434707813838393	-0.00131214506656909	-0.000141758956725406	0.787406490666269	0.837666479432201	csCAF	KCNC4	0	ESTROGEN RESPONSE LATE	KCN-low	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	5	0.0707994597041975	0.0717692461407803	0.000969786436582855	-0.00101788669889345	0.787406490666269	0.837666479432201	csCAF	KCNC4	0	CHOLESTEROL HOMEOSTASIS	KCN-high	FALSE
HALLMARK_ADIPOGENESIS	5	0.0784664884805458	0.0790512102941883	0.000584721813642419	0.00170889783313441	0.787406490666269	0.837666479432201	csCAF	KCNC4	0	ADIPOGENESIS	KCN-high	FALSE
HALLMARK_APICAL_JUNCTION	5	0.0600042874754906	0.0594849313747106	-0.000519356100779997	-0.00543494048730377	0.787406490666269	0.837666479432201	csCAF	KCNC4	0	APICAL JUNCTION	KCN-low	FALSE
HALLMARK_PROTEIN_SECRETION	5	0.0667031841832944	0.0662621668748699	-0.000441017308424495	-0.000234217940972684	0.787406490666269	0.837666479432201	csCAF	KCNC4	0	PROTEIN SECRETION	KCN-low	FALSE
HALLMARK_HYPOXIA	5	0.107945054306796	0.110499594098664	0.0025545397918679	0.00618469930720596	1	1	csCAF	KCNC4	0	HYPOXIA	KCN-high	FALSE
HALLMARK_APOPTOSIS	5	0.124751700458426	0.126516631089956	0.00176493063153007	0.00193803578747612	1	1	csCAF	KCNC4	0	APOPTOSIS	KCN-high	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	5	0.0341589498925217	0.0344677933437106	0.00030884345118888	-0.000456522891410752	1	1	csCAF	KCNC4	0	ESTROGEN RESPONSE EARLY	KCN-high	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7	0.213394080108219	0.232399261133809	0.0190051810255901	0.0162547983384484	0.0224942712224497	0.247218267969338	csCAF	KCND2	2	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	FALSE
HALLMARK_TGF_BETA_SIGNALING	7	0.0758575708570771	0.0843672996071842	0.00850972875010712	0.00842181195193976	0.0346105575157073	0.247218267969338	csCAF	KCND2	2	TGF BETA SIGNALING	KCN-high	FALSE
HALLMARK_COAGULATION	7	0.126554278131344	0.134923089027752	0.00836881089640764	0.00712658586967621	0.0224942712224497	0.247218267969338	csCAF	KCND2	2	COAGULATION	KCN-high	FALSE
HALLMARK_APOPTOSIS	7	0.119583812532731	0.124908259653531	0.00532444712080005	0.00332210849430147	0.0224942712224497	0.247218267969338	csCAF	KCND2	2	APOPTOSIS	KCN-high	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	7	0.0946784646210726	0.0987821051799408	0.00410364055886815	0.00293201973950105	0.0346105575157073	0.247218267969338	csCAF	KCND2	2	INTERFERON ALPHA RESPONSE	KCN-high	FALSE
HALLMARK_APICAL_JUNCTION	7	0.064656678241742	0.0686098188992326	0.00395314065749064	0.00265197596115775	0.0346105575157073	0.247218267969338	csCAF	KCND2	2	APICAL JUNCTION	KCN-high	FALSE
HALLMARK_P53_PATHWAY	7	0.0656467485132383	0.068112633507054	0.00246588499381574	0.00234448472908246	0.0224942712224497	0.247218267969338	csCAF	KCND2	2	P53 PATHWAY	KCN-high	FALSE
HALLMARK_ANGIOGENESIS	7	0.159717206478877	0.169384412695398	0.00966720621652103	0.0064488466866891	0.0519129649350183	0.316362345760657	csCAF	KCND2	2	ANGIOGENESIS	KCN-high	FALSE
HALLMARK_APICAL_SURFACE	7	0.0545269254800546	0.0583411048792886	0.00381417939923403	0.00129729118582746	0.0759269629825577	0.316362345760657	csCAF	KCND2	2	APICAL SURFACE	KCN-high	FALSE
HALLMARK_UV_RESPONSE_DN	7	0.0859086042857562	0.0892074401304302	0.00329883584467399	0.00311926368264397	0.0759269629825577	0.316362345760657	csCAF	KCND2	2	UV RESPONSE DN	KCN-high	FALSE
HALLMARK_ESTROGEN_RESPONSE_LATE	7	0.0445423160879702	0.0476509168393963	0.00310860075142617	0.00350914960698915	0.0759269629825577	0.316362345760657	csCAF	KCND2	2	ESTROGEN RESPONSE LATE	KCN-high	FALSE
HALLMARK_G2M_CHECKPOINT	7	0.0294599009897588	0.027314330146228	-0.00214557084353083	-0.00289354897664053	0.0759269629825577	0.316362345760657	csCAF	KCND2	2	G2M CHECKPOINT	KCN-low	FALSE
HALLMARK_KRAS_SIGNALING_UP	7	0.0449542313661286	0.0470098630404965	0.00205563167436784	0.00232715422698503	0.108319380730004	0.416613002807708	csCAF	KCND2	2	KRAS SIGNALING UP	KCN-high	FALSE
HALLMARK_TNFA_SIGNALING_VIA_NFKB	7	0.0832041446199292	0.087434038263941	0.0042298936440118	0.00193011114140412	0.150785565027971	0.418848791744365	csCAF	KCND2	2	TNFA SIGNALING VIA NFKB	KCN-high	FALSE
HALLMARK_MYOGENESIS	7	0.0875735077007294	0.0904986710932719	0.0029251633925425	0.00243137121730709	0.150785565027971	0.418848791744365	csCAF	KCND2	2	MYOGENESIS	KCN-high	FALSE
HALLMARK_FATTY_ACID_METABOLISM	7	0.0552140566476026	0.0580021886864659	0.0027881320388633	0.00279098212900775	0.150785565027971	0.418848791744365	csCAF	KCND2	2	FATTY ACID METABOLISM	KCN-high	FALSE
HALLMARK_NOTCH_SIGNALING	7	0.0419501143713068	0.039235177514163	-0.00271493685714382	-0.00161199077865744	0.150785565027971	0.418848791744365	csCAF	KCND2	2	NOTCH SIGNALING	KCN-low	FALSE
HALLMARK_E2F_TARGETS	7	0.0280919101528402	0.0268360368971141	-0.00125587325572617	-0.00194968354386461	0.150785565027971	0.418848791744365	csCAF	KCND2	2	E2F TARGETS	KCN-low	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	7	0.0881266042695262	0.0906563007051176	0.00252969643559137	0.00202614185197225	0.204893893816379	0.539194457411522	csCAF	KCND2	2	INTERFERON GAMMA RESPONSE	KCN-high	FALSE
HALLMARK_COMPLEMENT	7	0.0787918652127488	0.0814375238631253	0.00264565865037651	0.00323438844873264	0.271898710819648	0.566455647540934	csCAF	KCND2	2	COMPLEMENT	KCN-high	FALSE
HALLMARK_CHOLESTEROL_HOMEOSTASIS	7	0.0649143910981749	0.0671589228046674	0.0022445317064925	0.00425054929059858	0.271898710819648	0.566455647540934	csCAF	KCND2	2	CHOLESTEROL HOMEOSTASIS	KCN-high	FALSE
HALLMARK_MTORC1_SIGNALING	7	0.0696280277769951	0.071519773310548	0.00189174553355286	0.0016795229089944	0.271898710819648	0.566455647540934	csCAF	KCND2	2	MTORC1 SIGNALING	KCN-high	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	7	0.0351006272965531	0.0364079607845983	0.00130733348804527	0.00156419545026034	0.271898710819648	0.566455647540934	csCAF	KCND2	2	ESTROGEN RESPONSE EARLY	KCN-high	FALSE
HALLMARK_ALLOGRAFT_REJECTION	7	0.0449863396639083	0.0441190531646009	-0.000867286499307449	-0.000875016137969004	0.271898710819648	0.566455647540934	csCAF	KCND2	2	ALLOGRAFT REJECTION	KCN-low	FALSE
HALLMARK_ANDROGEN_RESPONSE	7	0.0719567470974305	0.0733084194803155	0.00135167238288497	0.000320291589621491	0.352542137499713	0.705084274999426	csCAF	KCND2	2	ANDROGEN RESPONSE	KCN-high	FALSE
HALLMARK_HYPOXIA	7	0.104070123139587	0.106682045374288	0.00261192223470076	0.00118242289252665	0.446872820710831	0.827542260575613	csCAF	KCND2	2	HYPOXIA	KCN-high	FALSE
HALLMARK_MYC_TARGETS_V2	7	0.0342775997224048	0.0322190040429701	-0.00205859567943466	-0.00185376896213784	0.446872820710831	0.827542260575613	csCAF	KCND2	2	MYC TARGETS V2	KCN-low	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	7	0.114243728192822	0.115420179853743	0.00117645166092134	0.00056799418796645	0.554113130069446	0.955367465636975	csCAF	KCND2	2	REACTIVE OXYGEN SPECIES PATHWAY	KCN-high	FALSE
HALLMARK_PANCREAS_BETA_CELLS	7	0.0531174379473793	0.0526434441563682	-0.000473993791011119	-0.00191946777566691	0.554113130069446	0.955367465636975	csCAF	KCND2	2	PANCREAS BETA CELLS	KCN-low	FALSE
HALLMARK_HEDGEHOG_SIGNALING	7	0.0335019641750098	0.0327735672512227	-0.000728396923787106	-0.000494306235024743	0.672603817441517	0.989123260943407	csCAF	KCND2	2	HEDGEHOG SIGNALING	KCN-low	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	7	0.0493238109396851	0.0497290268639959	0.000405215924310826	3.56461868423058e-05	0.672603817441517	0.989123260943407	csCAF	KCND2	2	XENOBIOTIC METABOLISM	KCN-high	FALSE
HALLMARK_DNA_REPAIR	7	0.0444245800059149	0.0446366249255073	0.000212044919592427	0.00101982990154698	0.672603817441517	0.989123260943407	csCAF	KCND2	2	DNA REPAIR	KCN-high	FALSE
HALLMARK_PEROXISOME	7	0.0438436805577323	0.0439387671576976	9.50865999653048e-05	0.000786945076432191	0.672603817441517	0.989123260943407	csCAF	KCND2	2	PEROXISOME	KCN-high	FALSE
HALLMARK_HEME_METABOLISM	7	0.0317555440751809	0.0316621047690911	-9.34393060897728e-05	0.000232011682553702	0.672603817441517	0.989123260943407	csCAF	KCND2	2	HEME METABOLISM	KCN-low	FALSE
HALLMARK_GLYCOLYSIS	7	0.0611460258994402	0.0619673494693224	0.000821323569882205	0.000590974751058501	0.799846105662473	1	csCAF	KCND2	2	GLYCOLYSIS	KCN-high	FALSE
HALLMARK_MYC_TARGETS_V1	7	0.108345891598971	0.107583386393403	-0.00076250520556769	0.00120754736487294	1	1	csCAF	KCND2	2	MYC TARGETS V1	KCN-low	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	7	0.119585504626616	0.120328030412722	0.000742525786105998	-0.000323739265971554	1	1	csCAF	KCND2	2	OXIDATIVE PHOSPHORYLATION	KCN-high	FALSE
HALLMARK_UV_RESPONSE_UP	7	0.0548579475835688	0.0555830834431886	0.0007251358596198	-0.000907472980765857	0.932646638965876	1	csCAF	KCND2	2	UV RESPONSE UP	KCN-high	FALSE
HALLMARK_IL6_JAK_STAT3_SIGNALING	7	0.0364160943488658	0.0371253948473004	0.000709300498434671	-0.000862250629115061	1	1	csCAF	KCND2	2	IL6 JAK STAT3 SIGNALING	KCN-high	FALSE
HALLMARK_ADIPOGENESIS	7	0.0724119139581263	0.0717944321167279	-0.000617481841398414	0.000208207905218277	0.799846105662473	1	csCAF	KCND2	2	ADIPOGENESIS	KCN-low	FALSE
HALLMARK_IL2_STAT5_SIGNALING	7	0.0433671128790758	0.0428431715809489	-0.000523941298126959	0.00114482221512908	1	1	csCAF	KCND2	2	IL2 STAT5 SIGNALING	KCN-low	FALSE
HALLMARK_BILE_ACID_METABOLISM	7	0.0241487383681808	0.0236800161740936	-0.000468722194087198	-0.000346868267869855	0.932646638965876	1	csCAF	KCND2	2	BILE ACID METABOLISM	KCN-low	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	7	0.0535569718202204	0.0540253651155339	0.000468393295313426	0.00346674587742464	0.799846105662473	1	csCAF	KCND2	2	PI3K AKT MTOR SIGNALING	KCN-high	FALSE
HALLMARK_WNT_BETA_CATENIN_SIGNALING	7	0.0203672455410567	0.0199066953854327	-0.000460550155623988	-9.58492474929379e-05	0.932646638965876	1	csCAF	KCND2	2	WNT BETA CATENIN SIGNALING	KCN-low	FALSE
HALLMARK_MITOTIC_SPINDLE	7	0.0335267456077772	0.0331475631772448	-0.000379182430532357	0.000467773897372122	0.799846105662473	1	csCAF	KCND2	2	MITOTIC SPINDLE	KCN-low	FALSE
HALLMARK_SPERMATOGENESIS	7	0.0127881322838352	0.012594848417144	-0.000193283866691169	0.000398565131717205	0.932646638965876	1	csCAF	KCND2	2	SPERMATOGENESIS	KCN-low	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	7	0.0776234490227564	0.077785042692179	0.000161593669422614	-0.00179190414948815	0.932646638965876	1	csCAF	KCND2	2	UNFOLDED PROTEIN RESPONSE	KCN-high	FALSE
HALLMARK_INFLAMMATORY_RESPONSE	7	0.0384167431109669	0.03833002205391	-8.67210570568834e-05	0.000326320325511706	0.932646638965876	1	csCAF	KCND2	2	INFLAMMATORY RESPONSE	KCN-low	FALSE
HALLMARK_KRAS_SIGNALING_DN	7	0.00958842011712901	0.00963563059946136	4.72104823323465e-05	0.000536304119446732	0.932646638965876	1	csCAF	KCND2	2	KRAS SIGNALING DN	KCN-high	FALSE
HALLMARK_PROTEIN_SECRETION	7	0.0679174294654183	0.0678898213791487	-2.76080862696049e-05	3.6895606071119e-05	0.932646638965876	1	csCAF	KCND2	2	PROTEIN SECRETION	KCN-low	FALSE
HALLMARK_APOPTOSIS	12	0.117911926699574	0.123879643856106	0.00596771715653175	0.00445599278047205	0.00326371690167023	0.10481481459733	csCAF	KCND3	2	APOPTOSIS	KCN-high	FALSE
HALLMARK_INTERFERON_GAMMA_RESPONSE	12	0.0909975807659141	0.0955975993698849	0.00460001860397076	0.00365921305782752	0.00419259258389319	0.10481481459733	csCAF	KCND3	2	INTERFERON GAMMA RESPONSE	KCN-high	FALSE
HALLMARK_APICAL_SURFACE	12	0.0519877080885041	0.05813815776517	0.00615044967666584	0.00690682034041913	0.0085899572511856	0.13484311568338	csCAF	KCND3	2	APICAL SURFACE	KCN-high	FALSE
HALLMARK_KRAS_SIGNALING_UP	12	0.0439117599659768	0.0471321972447143	0.00322043727873751	0.00318922855037727	0.0107874492546704	0.13484311568338	csCAF	KCND3	2	KRAS SIGNALING UP	KCN-high	FALSE
HALLMARK_ESTROGEN_RESPONSE_EARLY	12	0.0344933502812442	0.0369063962591628	0.00241304597791859	0.00213727062828423	0.020658377241239	0.20658377241239	csCAF	KCND3	2	ESTROGEN RESPONSE EARLY	KCN-high	FALSE
HALLMARK_COAGULATION	12	0.121821887640288	0.127941759838542	0.00611987219825354	0.00801313781625995	0.0454587523438197	0.284117202148873	csCAF	KCND3	2	COAGULATION	KCN-high	FALSE
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	12	0.077617702909524	0.082045851972838	0.00442814906331397	0.00545152459894229	0.0454587523438197	0.284117202148873	csCAF	KCND3	2	UNFOLDED PROTEIN RESPONSE	KCN-high	FALSE
HALLMARK_PANCREAS_BETA_CELLS	12	0.051908757372629	0.055701126992295	0.00379236961966601	0.00293249263284896	0.0376328835201408	0.284117202148873	csCAF	KCND3	2	PANCREAS BETA CELLS	KCN-high	FALSE
HALLMARK_COMPLEMENT	12	0.0776617078042627	0.0816443667779519	0.00398265897368929	0.00540350659679367	0.0546135439506891	0.303408577503828	csCAF	KCND3	2	COMPLEMENT	KCN-high	FALSE
HALLMARK_XENOBIOTIC_METABOLISM	12	0.0499027713094169	0.053467540617979	0.00356476930856215	0.00348441579400634	0.0652572567829591	0.326286283914796	csCAF	KCND3	2	XENOBIOTIC METABOLISM	KCN-high	FALSE
HALLMARK_MYOGENESIS	12	0.0836291200059597	0.0872950045209246	0.00366588451496491	0.00368696751937063	0.0916805301459911	0.327430464807111	csCAF	KCND3	2	MYOGENESIS	KCN-high	FALSE
HALLMARK_UV_RESPONSE_UP	12	0.0554665780465556	0.0583813478241121	0.0029147697775565	0.00182894631954804	0.0916805301459911	0.327430464807111	csCAF	KCND3	2	UV RESPONSE UP	KCN-high	FALSE
HALLMARK_OXIDATIVE_PHOSPHORYLATION	12	0.121176755643526	0.123912147199167	0.00273539155564132	0.00328405815187656	0.0916805301459911	0.327430464807111	csCAF	KCND3	2	OXIDATIVE PHOSPHORYLATION	KCN-high	FALSE
HALLMARK_DNA_REPAIR	12	0.0451748260299698	0.0434780667255383	-0.00169675930443149	-0.00234484285061361	0.0916805301459911	0.327430464807111	csCAF	KCND3	2	DNA REPAIR	KCN-low	FALSE
HALLMARK_E2F_TARGETS	12	0.0291617799426952	0.0279866718960265	-0.00117510804666864	-0.00152748151335785	0.12608955395259	0.420298513175301	csCAF	KCND3	2	E2F TARGETS	KCN-low	FALSE
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	12	0.194054952293561	0.204373499774706	0.0103185474811455	0.0141865007551788	0.169810505085521	0.425084476313033	csCAF	KCND3	2	EPITHELIAL MESENCHYMAL TRANSITION	KCN-high	FALSE
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	12	0.117584028519189	0.123676557117452	0.0060925285982634	0.00549783632706109	0.146707642066199	0.425084476313033	csCAF	KCND3	2	REACTIVE OXYGEN SPECIES PATHWAY	KCN-high	FALSE
HALLMARK_ANGIOGENESIS	12	0.143991108666522	0.149899471639259	0.00590836297273672	0.00843533292761055	0.195538859103995	0.425084476313033	csCAF	KCND3	2	ANGIOGENESIS	KCN-high	FALSE
HALLMARK_HYPOXIA	12	0.0996903776538615	0.104517724927956	0.00482734727409446	0.00436645054900511	0.195538859103995	0.425084476313033	csCAF	KCND3	2	HYPOXIA	KCN-high	FALSE
HALLMARK_MYC_TARGETS_V1	12	0.112058551580264	0.114477939753663	0.00241938817339911	0.00458226289952429	0.169810505085521	0.425084476313033	csCAF	KCND3	2	MYC TARGETS V1	KCN-high	FALSE
HALLMARK_ADIPOGENESIS	12	0.0748941156326613	0.0769320978065726	0.00203798217391134	0.00317955777887625	0.195538859103995	0.425084476313033	csCAF	KCND3	2	ADIPOGENESIS	KCN-high	FALSE
HALLMARK_P53_PATHWAY	12	0.064176988544803	0.0655034820533015	0.00132649350849851	0.00162345889399099	0.146707642066199	0.425084476313033	csCAF	KCND3	2	P53 PATHWAY	KCN-high	FALSE
HALLMARK_MITOTIC_SPINDLE	12	0.0318282882352909	0.030509421133121	-0.00131886710216995	-0.000655773669562522	0.195538859103995	0.425084476313033	csCAF	KCND3	2	MITOTIC SPINDLE	KCN-low	FALSE
HALLMARK_APICAL_JUNCTION	12	0.0601679767612473	0.0616126278657591	0.0014446511045118	0.00246864257417517	0.224015384088612	0.466698716851276	csCAF	KCND3	2	APICAL JUNCTION	KCN-high	FALSE
HALLMARK_INTERFERON_ALPHA_RESPONSE	12	0.0976724400637276	0.0996137025760316	0.00194126251230397	0.000976564097494956	0.326799567668966	0.653599135337932	csCAF	KCND3	2	INTERFERON ALPHA RESPONSE	KCN-high	FALSE
HALLMARK_TGF_BETA_SIGNALING	12	0.0727583236463441	0.0697639294105563	-0.00299439423578776	-0.00229442031735158	0.366985571854924	0.655331378312365	csCAF	KCND3	2	TGF BETA SIGNALING	KCN-low	FALSE
HALLMARK_G2M_CHECKPOINT	12	0.0299823797701532	0.0289848883547373	-0.000997491415415899	-0.000794475331888546	0.366985571854924	0.655331378312365	csCAF	KCND3	2	G2M CHECKPOINT	KCN-low	FALSE
HALLMARK_SPERMATOGENESIS	12	0.0131166096002166	0.0122214729473328	-0.000895136652883811	-0.00022326721570884	0.366985571854924	0.655331378312365	csCAF	KCND3	2	SPERMATOGENESIS	KCN-low	FALSE
HALLMARK_PI3K_AKT_MTOR_SIGNALING	12	0.0535524743962845	0.0555149411747875	0.00196246677850301	0.00118333452808565	0.410116991679081	0.707098261515656	csCAF	KCND3	2	PI3K AKT MTOR SIGNALING	KCN-high	FALSE
HALLMARK_UV_RESPONSE_DN	12	0.0819722602687865	0.0849322760454875	0.00296001577670099	0.00646439442230007	0.456125851713522	0.760209752855869	csCAF	KCND3	2	UV RESPONSE DN	KCN-high	FALSE
HALLMARK_PROTEIN_SECRETION	12	0.0667513009054344	0.0684789744101217	0.00172767350468731	0.00139687393865753	0.556298461274735	0.869216345741773	csCAF	KCND3	2	PROTEIN SECRETION	KCN-high	FALSE
HALLMARK_FATTY_ACID_METABOLISM	12	0.0559247162524779	0.0574485208127294	0.0015238045602515	-0.000335380286678653	0.556298461274735	0.869216345741773	csCAF	KCND3	2	FATTY ACID METABOLISM	KCN-high	FALSE
HALLMARK_NOTCH_SIGNALING	12	0.0430209506015604	0.0412689165993421	-0.00175203400221832	4.2619898635736e-05	0.72408166091539	0.905102076144237	csCAF	KCND3	2	NOTCH SIGNALING	KCN-low	FALSE
HALLMARK_MTORC1_SIGNALING	12	0.0691471787919482	0.0683081147904254	-0.000839064001522753	9.60224164472077e-05	0.72408166091539	0.905102076144237	csCAF	KCND3	2	MTORC1 SIGNALING	KCN-low	FALSE
HALLMARK_ANDROGEN_RESPONSE	12	0.0731504039676599	0.0723809174423157	-0.000769486525344251	7.22046601874249e-05	0.610120154797508	0.905102076144237	csCAF	KCND3	2	ANDROGEN RESPONSE	KCN-low	FALSE
HALLMARK_GLYCOLYSIS	12	0.0583178863378933	0.059047963058399	0.000730076720505632	0.000654533738175259	0.72408166091539	0.905102076144237	csCAF	KCND3	2	GLYCOLYSIS	KCN-high	FALSE
HALLMARK_ALLOGRAFT_REJECTION	12	0.0454174260226841	0.0460911636097952	0.000673737587111046	-1.39735641238384e-05	0.666137204488317	0.905102076144237	csCAF	KCND3	2	ALLOGRAFT REJECTION	KCN-high	FALSE
HALLMARK_HEDGEHOG_SIGNALING	12	0.0305730107741777	0.0300096942761309	-0.000563316498046789	0.00145196975363371	0.72408166091539	0.905102076144237	csCAF	KCND3	2	HEDGEHOG SIGNALING	KCN-low	FALSE
HALLMARK_PEROXISOME	12	0.0433626452101183	0.0436278208379037	0.00026517562778539	0.00120422554023199	0.72408166091539	0.905102076144237	csCAF	KCND3	2	PEROXISOME	KCN-high	FALSE
