target_gene	orig.ident	partner_gene	local_corr_z
C1R	IU_PDA_T1	HEYL	5.826854451665469
C1R	IU_PDA_T1	EIF4B	5.817548267777365
C1R	IU_PDA_T1	FXYD1	5.80916734485008
C1R	IU_PDA_T1	PTGDS	5.808770445148143
C1R	IU_PDA_T1	TNXB	5.740424327439456
C1R	IU_PDA_T1	FMO3	5.731112979460798
C1R	IU_PDA_T1	NR2F1	5.728652203862076
C1R	IU_PDA_T1	CLSTN2	5.707902143528586
C1R	IU_PDA_T1	CFTR	5.621849805292078
C1R	IU_PDA_T1	NDRG2	5.551602369180485
C1R	IU_PDA_T1	LXN	5.54794352510266
C1R	IU_PDA_T1	PCDH18	5.494427304837411
C1R	IU_PDA_T1	PTEN	5.4266827728072045
C1R	IU_PDA_T1	PRELP	5.411501162656741
C1R	IU_PDA_T1	LAMA2	5.378075303161292
C1R	IU_PDA_T1	CYP1B1	5.370392463487353
C1R	IU_PDA_T1	DPEP1	5.3650795036984045
C1R	IU_PDA_T1	IGHA1	5.34624370176276
C1R	IU_PDA_T1	HSPB6	5.299134149569238
C1R	IU_PDA_T1	SRPX	5.283019807616611
C1R	IU_PDA_T1	SPON2	5.25927855273723
C1R	IU_PDA_T1	COL14A1	5.246063422237325
C1R	IU_PDA_T1	LTBP4	5.227058134100344
C1R	IU_PDA_T1	INS	5.189758868037103
C1R	IU_PDA_T1	TSC22D1	5.1805700650325575
C1R	IU_PDA_T1	GPC3	5.177179921865308
C1R	IU_PDA_T1	SMIM4	5.153097072782586
C1R	IU_PDA_T1	TTR	5.059131811987915
C1R	IU_PDA_T1	MGP	4.8898099123751555
C1R	IU_PDA_T1	RBP1	4.858732530889881
C1R	IU_PDA_T1	NFASC	4.802197935712374
C1R	IU_PDA_T1	ADIRF	4.783126616574886
C1R	IU_PDA_T1	CEBPD	4.772920897791519
C1R	IU_PDA_T1	FRZB	4.711325340024159
C1R	IU_PDA_T1	CCDC3	4.676300020087332
C1R	IU_PDA_T1	TXNIP	4.637305297027666
C1R	IU_PDA_T1	PTCH1	4.6207402412339045
C1R	IU_PDA_T1	GCG	4.57635448344834
C1R	IU_PDA_T1	ABCC8	4.572826266058152
C1R	IU_PDA_T1	OGN	4.553188787057858
C1R	IU_PDA_T1	MAN1C1	4.5387136341350205
C1R	IU_PDA_T1	ANO1	4.460917997544686
C1R	IU_PDA_T1	WNT4	4.403111665902025
C1R	IU_PDA_T1	IGKC	4.378500351827886
C1R	IU_PDA_T1	IGLC1	4.350996207786946
C1R	IU_PDA_T1	FBLN5	4.310012773136908
C1R	IU_PDA_T1	SYNPO2	4.25231309163784
C1R	IU_PDA_T1	C1orf21	4.231220695187174
C1R	IU_PDA_T1	PROS1	4.159711069953619
