orig.ident	contrast	contrast_labels	gene	n_inside	n_outside	n_inside_positive	n_outside_positive	pct_inside_positive	pct_outside_positive	delta_pct_positive	mean_expression_inside	mean_expression_outside	mean_positive_expression_inside	mean_positive_expression_outside	log2fc_mean_expression	auc	wilcoxon_p	wilcoxon_fdr
IU_PDA_T6	CC1_CC5	CC1,CC5	TAGLN	820	2577	721	2046	87.9268292682927	79.3946449359721	8.53218433232063	7.04268292682927	3.43189755529686	8.00970873786408	4.32258064516129	0.859752311209662	0.67762263740216	6.66396620756732e-54	1.11066103459455e-53
IU_PDA_T6	CC1_CC5	CC1,CC5	POSTN	820	2577	771	2354	94.0243902439024	91.3465269693442	2.67786327455823	14.05	7.39968956150563	14.9429312581064	8.10067969413764	0.84135557259433	0.666527063990081	4.47690422355404e-47	5.59613027944255e-47
IU_PDA_T6	CC1_CC5	CC1,CC5	ACTA2	820	2577	770	2339	93.9024390243902	90.7644547923943	3.13798423199597	15.5439024390244	8.0419091967404	16.5532467532468	8.86019666524156	0.871600248484435	0.65833049395686	1.02173795875222e-42	1.02173795875222e-42
IU_PDA_T8	CC1_CC5	CC1,CC5	ACTA2	242	3537	203	2547	83.8842975206611	72.0101781170484	11.8741194036128	2.70661157024793	2.07803223070399	3.22660098522167	2.88574793875147	0.268092599145095	0.591085502258299	1.19237124359338e-06	5.9618562179669e-06
IU_PDA_T8	CC1_CC5	CC1,CC5	POSTN	242	3537	118	1288	48.7603305785124	36.4150409951937	12.3452895833187	0.785123966942149	0.590330788804071	1.61016949152542	1.62111801242236	0.166697387598031	0.563150589868147	0.000127225297981102	0.000318063244952755
IU_PDA_T8	CC1_CC5	CC1,CC5	TAGLN	242	3537	154	1939	63.6363636363636	54.8204693242861	8.81589431207752	1.25619834710744	1.06050325134295	1.97402597402597	1.93450232078391	0.130897163544126	0.546601803367938	0.00981688340498902	0.0163614723416484
IU_PDA_T8	CC1_CC5	CC1,CC5	COL12A1	242	3537	51	644	21.0743801652893	18.2075204975968	2.86685966769242	0.256198347107438	0.225614927905004	1.2156862745098	1.23913043478261	0.0355585017607126	0.513433548999128	0.298159847983988	0.320058643346157
IU_PDA_T8	CC1_CC5	CC1,CC5	CCN2	242	3537	141	2057	58.2644628099173	58.1566299123551	0.10783289756224	1.08677685950413	1.23664122137405	1.86524822695035	2.12639766650462	-0.100057512520235	0.48186526378754	0.320058643346157	0.320058643346157
IU_PDA_T9	CC1_CC5	CC1,CC5	POSTN	3019	507	2182	273	72.2755879430275	53.8461538461538	18.4294340968737	1.82676382908248	1.00591715976331	2.52749770852429	1.86813186813187	0.494889326833327	0.641916122284048	6.28614400944346e-26	3.14307200472173e-25
IU_PDA_T9	CC1_CC5	CC1,CC5	TAGLN	3019	507	2925	497	96.8863862206028	98.0276134122288	-1.14122719162596	5.65286518714806	8.20315581854043	5.83452991452991	8.3682092555332	-0.468152855561655	0.39139983261827	3.61099776649251e-15	9.02749441623128e-15
IU_PDA_T9	CC1_CC5	CC1,CC5	ACTA2	3019	507	2999	503	99.337528983107	99.2110453648915	0.126483618215474	10.2080158993044	12.1341222879684	10.2760920306769	12.2306163021869	-0.228788885486257	0.431182066504512	6.5550270494975e-07	1.09250450824958e-06
IU_PDA_T9	CC1_CC5	CC1,CC5	COL12A1	3019	507	1249	156	41.3713150049685	30.7692307692308	10.6020842357378	0.589930440543226	0.422090729783037	1.42594075260208	1.37179487179487	0.160950136744774	0.555739684169883	4.00535700780917e-06	5.00669625976147e-06
IU_PDA_T9	CC1_CC5	CC1,CC5	CCN2	3019	507	2931	477	97.0851275256708	94.0828402366864	3.00228728898436	8.75621066578337	9.00394477317554	9.01910610713067	9.57023060796646	-0.0361761825624873	0.499860515224747	0.991955242895614	0.991955242895614
