target_gene	gene	n_sections	mean_delta	median_delta
SIGMAR1	MT1X	10	0.0187014062495784	0.00513566472017614
SIGMAR1	KEAP1	10	0.0187012794811878	0.0164719998840345
SIGMAR1	ATP5MPL	10	0.0186637858044694	0.00489737190868191
SIGMAR1	PER2	10	0.0186553600772721	0.0147176319428903
SIGMAR1	LTBP3	10	0.0186428324181558	0.0144102895800009
SIGMAR1	UNC119B	10	0.0186020710273757	0.020897591492906
SIGMAR1	NABP1	10	0.0185732393337359	0.000818177034667106
SIGMAR1	OTULIN	10	0.0185589890225837	0.0276883460066513
SIGMAR1	LMOD1	10	0.0185079596489227	-0.00681134300338932
SIGMAR1	KPNA2	10	0.0184684673715331	0.0127876767789166
SIGMAR1	RFFL	10	0.0184570448429623	0.0334281322643097
SIGMAR1	MXD3	10	0.0184110895187615	0.000413465721400042
SIGMAR1	TXNL4A	10	0.0183899036066375	0.0137805734849414
SIGMAR1	C8orf33	10	0.0183362463059111	0.0189907208656032
SIGMAR1	C1orf122	10	0.0183196018230159	0.0149894961579512
SIGMAR1	SMC2	10	0.0183058707694146	0.0214347518003765
SIGMAR1	CIZ1	10	0.0182926396484883	0.0130647829035096
SIGMAR1	ARRDC4	10	0.0182546297650525	0.0113402135560199
SIGMAR1	PIGM	10	0.0182478878184066	0.00750913717799311
SIGMAR1	ATXN7L2	10	0.0182306960469301	0.0197810597975791
SIGMAR1	ST3GAL6	10	0.0182093522317731	0.0222511047893723
SIGMAR1	CCDC50	10	0.0181700740293185	0.0112158380268081
SIGMAR1	UPF3B	10	0.0181313698800454	0.00484605160756306
SIGMAR1	SLC12A9	10	0.0181291174014948	-0.0129599368007767
SIGMAR1	CXCL14	10	0.0181290469367694	-0.00644753969327398
SIGMAR1	WDR92	10	0.0180812621793493	0.0170260771347356
SIGMAR1	WDYHV1	10	0.0180533255956958	0.0112987052188034
SIGMAR1	ME1	10	0.0180495094914176	0.0158776598177292
SIGMAR1	COL8A2	10	0.0180108309773343	0.0193140229802559
SIGMAR1	DCTN1	10	0.0179602573886522	-0.0281071292542327
SIGMAR1	MTFP1	10	0.0179541988416227	0.00328097053161296
SIGMAR1	MOAP1	10	0.0179352666970161	0.0159765265932954
SIGMAR1	NF1	10	0.0178919204351064	0.0113325906273468
SIGMAR1	ELN	10	0.0178908579901408	-0.0109942534876395
SIGMAR1	SLC35E2A	10	0.0178864856870571	0.0112128532360251
SIGMAR1	CHN1	10	0.0178618206427039	0.00673124402708414
SIGMAR1	NADK	10	0.0178418741749898	-0.00812380157695902
SIGMAR1	DCN	10	0.0178381651153835	-0.0300726447015414
SIGMAR1	CHD4	10	0.0178209005526171	0.00267119156158023
SIGMAR1	DMAC2L	10	0.0177952985515493	0.00449287030420528
SIGMAR1	CRTC2	10	0.0177681771804648	0.0137183383770791
SIGMAR1	LGALS4	10	0.0177551424767844	0.0229579768060623
SIGMAR1	SEC23B	10	0.0177410190004533	0.0200485005390264
SIGMAR1	TRIM25	10	0.0177249759167914	0.0325609955809844
SIGMAR1	PHYHIP	10	0.0177181952740221	0.00904324688288356
SIGMAR1	ARPC5	10	0.0177149748302766	-0.00258865897468068
SIGMAR1	PGGT1B	10	0.0176741103095663	0.00959571754822347
SIGMAR1	CNTROB	10	0.0176275765064758	0.00204436672241221
SIGMAR1	USP19	10	0.0176222168584966	0.019999372134007
SIGMAR1	KLK8	10	0.0176182751378632	0.0123744065621198
SIGMAR1	HDAC2	10	0.0175842918325599	0.00673816778509031
SIGMAR1	RAB18	10	0.0175529318591976	0.0155825397307702
SIGMAR1	PSMD14	10	0.0174891416788328	0.0126749207775962
SIGMAR1	TMCO6	10	0.0174886533431781	0.0125190378496581
SIGMAR1	ATP13A1	10	0.017405249891631	0.0177795057128251
SIGMAR1	SLC4A7	10	0.0173940282461373	0.0145512118942423
SIGMAR1	TFB2M	10	0.0173370190329514	0.00800557103344765
SIGMAR1	CARD19	10	0.0173229760174376	0.0128609541273622
SIGMAR1	YARS2	10	0.0173039584208051	0.00541898655177455
SIGMAR1	NUCB1	10	0.0172923622819881	0.016830561763888
SIGMAR1	MAPKBP1	10	0.0172528768020879	0.0158842595895694
SIGMAR1	RAB2A	10	0.0172297876902884	0.0071947379976367
SIGMAR1	ITGA3	10	0.0171623939051567	0.0161218874567723
SIGMAR1	CDH24	10	0.0171570687486965	0.00595117992615389
SIGMAR1	ITPRIPL2	10	0.0171181011767012	0.0206614438915694
SIGMAR1	TKT	10	0.0171096501858694	0.00865619435732018
SIGMAR1	RHOT1	10	0.0170888981283184	0.00989724240832613
SIGMAR1	CARS2	10	0.0170764209154174	0.00930260082387765
SIGMAR1	ACACA	10	0.0170711621723176	0.0289704230065548
SIGMAR1	RNF39	10	0.0170444077177366	0.0069036905389483
SIGMAR1	TACSTD2	10	0.017041568142853	0.00463951623094089
SIGMAR1	DBNL	10	0.0170394936113013	0.0164711140391924
SIGMAR1	PIGO	10	0.017038931828903	0.0228653561880555
SIGMAR1	HOXC6	10	0.0170215813990566	0.00647554256757035
SIGMAR1	C1RL	10	0.0169903018350784	0.00926457131045473
SIGMAR1	SPNS1	10	0.0169833811005205	-0.0101146355632481
SIGMAR1	RFC3	10	0.0169603683471391	0.00126447574109077
SIGMAR1	LYNX1	10	0.0169570504093962	0.0192122460610369
SIGMAR1	PVR	10	0.0168956035354481	-0.0159001821951632
SIGMAR1	SLC31A2	10	0.016879173588948	0.021957174727369
SIGMAR1	BCL2L1	10	0.0168744860631395	0.0359687731517552
SIGMAR1	GGT1	10	0.0168633133793611	0.0199402457934823
SIGMAR1	PLPPR2	10	0.016863047029113	0.00478829278387612
SIGMAR1	PLEKHG5	10	0.016852165428797	0.0111782784885784
SIGMAR1	SAMD1	10	0.0168505028521073	0.0336301327374027
SIGMAR1	PTGIR	10	0.0168327193662454	0.00883678108853409
SIGMAR1	CHPF	10	0.0168204481710039	0.0030884486132256
SIGMAR1	ANAPC13	10	0.0167974915441321	0.0127156057175333
SIGMAR1	DRG2	10	0.0167740388548203	0.0140266372913751
SIGMAR1	PTPMT1	10	0.0167607735375307	-0.00220569633957102
SIGMAR1	CARD9	10	0.0167483991491009	0.0150262052052616
SIGMAR1	CDH11	10	0.0167437428405555	0.03751411757719
SIGMAR1	YWHAB	10	0.0167058299547841	-0.00559268054788112
SIGMAR1	PAF1	10	0.0167007614904265	-0.0203283135897854
SIGMAR1	ST3GAL1	10	0.0166771713727083	-0.00717129325432908
SIGMAR1	AREL1	10	0.0166679680180644	0.0151777063506913
SIGMAR1	CLIP2	10	0.0166677985212632	0.0205807233018741
SIGMAR1	SCUBE2	10	0.0166362760927275	-0.000543660851848341
SIGMAR1	SLC25A19	10	0.0166143923248573	0.00225932649130419
SIGMAR1	SCCPDH	10	0.0165896301909714	0.0229347610059587
SIGMAR1	CENPF	10	0.0165556318640672	0.00882900760786692
SIGMAR1	CD4	10	0.016547581600124	0.0190202367852873
SIGMAR1	SMC1A	10	0.0165418142581718	0.0212648966843621
SIGMAR1	ZNF655	10	0.0165325892806022	0.0191930000215539
SIGMAR1	SDSL	10	0.0165273748507351	0.0212375539634253
SIGMAR1	NSUN7	10	0.0165202987068828	0.00386893715856739
SIGMAR1	CERS2	10	0.0165062301006589	-0.0196961170489396
SIGMAR1	MUC1	10	0.0165034163260093	-0.00105363876560349
SIGMAR1	GALNS	10	0.0165029516091299	0.035243481134044
SIGMAR1	GCA	10	0.0164683263415419	0.0194081307698567
SIGMAR1	HSP90AB1	10	0.0164594460954396	0.0117821378030786
SIGMAR1	DDI2	10	0.0164532712146706	0.00423928016966497
SIGMAR1	C9orf64	10	0.0164453229919444	0.00295439982677446
SIGMAR1	ADAMTSL2	10	0.0164344475133634	0.0087750132987112
SIGMAR1	FGR	10	0.0164298376406935	0.00802694367707476
SIGMAR1	ARF5	10	0.0164069069201263	0.00529091423273914
SIGMAR1	SULT1A1	10	0.0163647384291213	0.0174561877724905
SIGMAR1	TTF2	10	0.0163499604318114	0.00929492023667518
SIGMAR1	C18orf25	10	0.0163375313625457	0.0133515753568858
SIGMAR1	DZIP1	10	0.0163282005558176	0.0048193510758687
SIGMAR1	CABLES1	10	0.0163240809595446	0.00816720489072303
SIGMAR1	TMEM9B	10	0.0163159434531208	0.014773479085977
SIGMAR1	HELZ2	10	0.016313755124367	-0.00390062476232972
SIGMAR1	GTF2F2	10	0.0162949293098803	0.0140821515558179
SIGMAR1	RNMT	10	0.0162946850663451	0.0142630550216078
SIGMAR1	SH3BP1	10	0.0162213574913738	0.00971959838354685
SIGMAR1	TMLHE	10	0.0161659708631793	0.028053812513081
SIGMAR1	PABPC4	10	0.0161620373479682	0.0229260315121803
SIGMAR1	ACP6	10	0.0161571263772319	0.0219803077498584
SIGMAR1	DTNBP1	10	0.0161414487097249	0.0214808558575053
SIGMAR1	GTF2A2	10	0.0161371673333573	0.00828351221753468
SIGMAR1	MEGF8	10	0.0161365077341954	0.00183323670602065
SIGMAR1	PRR15	10	0.0161211914739024	0.0130103132803449
SIGMAR1	C6orf163	10	0.016079493782685	0.0116274787809314
SIGMAR1	LGR6	10	0.0160699624320042	-0.0041181208428296
SIGMAR1	GPR35	10	0.0160612967539799	0.0134398218785595
SIGMAR1	GPRASP1	10	0.0160551632861136	0.0236050316187227
SIGMAR1	CD99	10	0.0160478828246587	0.00537454769864804
SIGMAR1	TBRG4	10	0.0160361341462481	0.0215495394643773
SIGMAR1	VPS72	10	0.0160247811267427	-0.0015106722841519
SIGMAR1	EEF1E1	10	0.0159963262089882	0.0281729100248446
SIGMAR1	S100A4	10	0.0159926473207927	0.00466135901002998
SIGMAR1	MED31	10	0.0159796578018689	0.0189562370173927
SIGMAR1	GPKOW	10	0.0159737737270887	0.0144496975938754
SIGMAR1	APBB3	10	0.0159330119530196	0.00992848549078217
SIGMAR1	MED6	10	0.0159265742434547	0.0401593257974109
SIGMAR1	SLIRP	10	0.0159249169949643	-0.00231188900643492
SIGMAR1	EP400	10	0.0159207052081949	-0.00221041540580425
SIGMAR1	SPON2	10	0.0158879966824611	0.0113212227687297
SIGMAR1	DRAP1	10	0.0158875660006089	0.00880062710009205
SIGMAR1	SH3PXD2A	10	0.0158790480968499	0.018577660149919
SIGMAR1	PTPN18	10	0.0158708936540874	0.00112903488376261
SIGMAR1	TRIM16	10	0.015842015533446	0.00163018927203358
SIGMAR1	SPATA2L	10	0.0158270195823952	0.00272387390015513
SIGMAR1	ATG12	10	0.0157957010403057	0.0069059026214752
SIGMAR1	KIAA0556	10	0.0157841863470356	0.00804961381898313
SIGMAR1	HSPA5	10	0.0157790247453832	0.0359712957695313
SIGMAR1	AGER	10	0.0157709361281266	0.000570529722719176
SIGMAR1	EPB41L4B	10	0.0157707405235744	0.00459074758861243
SIGMAR1	PCDH18	10	0.0157619633743766	0.0129456488108833
SIGMAR1	MTERF3	10	0.015761154954732	0.0041638591776196
SIGMAR1	TXNRD3	10	0.0157601812238557	0.0058631013500298
SIGMAR1	LCLAT1	10	0.0157589809362529	0.00434578515209307
SIGMAR1	SMARCC1	10	0.0157476090642737	0.0160370128959233
SIGMAR1	CLEC14A	10	0.0157332530617668	0.00311653542354961
SIGMAR1	MBNL2	10	0.0157095879614274	0.00266713617182232
SIGMAR1	FMOD	10	0.0157074941139983	-0.00886068344877305
SIGMAR1	SCRN3	10	0.0156933041410102	0.012133546464075
SIGMAR1	KCNS3	10	0.0156894425377368	0.00658227185316729
SIGMAR1	NADK2	10	0.0156728400275381	0.00409734787807502
SIGMAR1	SEPHS1	10	0.0156720917765114	0.0178073738366108
SIGMAR1	KCTD3	10	0.0156709455122585	0.0262922706834874
SIGMAR1	SAMD9	10	0.0156534901772904	0.025927764981781
SIGMAR1	MYC	10	0.015645451123772	0.0117021701681678
SIGMAR1	EXT1	10	0.015600454184882	0.0278719830817493
SIGMAR1	PGAM1	10	0.015585041579591	0.0102714431026735
SIGMAR1	GTF3C3	10	0.0155557174248912	0.0182066048872029
SIGMAR1	PRR14L	10	0.0155400624601829	0.0270305049681124
SIGMAR1	WASF2	10	0.0155277856725652	0.032634571330076
SIGMAR1	LIN9	10	0.0154858017185212	0.00685302340619572
SIGMAR1	KCNK1	10	0.0154757627598933	0.0234185822078702
SIGMAR1	ZNF700	10	0.0154726493590731	0.0126803849106887
SIGMAR1	TMEM245	10	0.015443140592725	0.00732913786828115
SIGMAR1	ID1	10	0.015427485411203	0.0161306961281142
SIGMAR1	ASPH	10	0.0154187364256808	0.00169553364042907
SIGMAR1	MAGEF1	10	0.0154049768844729	0.0056871436349976
SIGMAR1	G2E3	10	0.0153920740603891	0.00980523345585313
SIGMAR1	GADD45GIP1	10	0.0153540795350019	0.015845582046646
SIGMAR1	NFKB1	10	0.0153358583741763	0.0091375739555359
SIGMAR1	SPRED2	10	0.0153303401652718	0.000313340071975296
SIGMAR1	SFRP4	10	0.0153301043939555	-0.0106012079221832
SIGMAR1	CCDC40	10	0.0153151601335259	0.0161839177579074
SIGMAR1	DIP2B	10	0.0153127492617942	0.0164003000333396
SIGMAR1	TMEM35B	10	0.0153069752566063	0.00742509211600849
SIGMAR1	NUP155	10	0.0152782916143694	0.0158668086904966
SIGMAR1	ABAT	10	0.0152733022058536	0.00523165651516274
SIGMAR1	CHCHD1	10	0.0152566490779136	0.00310423245084696
SIGMAR1	CYC1	10	0.0152557491557157	0.0249035096638921
SIGMAR1	TACO1	10	0.0152554540430593	0.0150909168786705
SIGMAR1	TBC1D12	10	0.0152551638309057	0.0171184934856384
SIGMAR1	GEMIN5	10	0.0152331037260613	0.00677242322412994
SIGMAR1	BRD3OS	10	0.0152191041077623	0.0119121824251058
SIGMAR1	TTC12	10	0.015217982962706	-0.000866544900639185
SIGMAR1	TSTD2	10	0.0152003824861093	0.0135515438011438
SIGMAR1	ERICH1	10	0.0151944235973518	-0.00218410257537021
SIGMAR1	TOM1L2	10	0.0151923510586073	0.00955881175761767
SIGMAR1	RNF208	10	0.015190215648944	0.00304552513161542
SIGMAR1	WFDC2	10	0.0151711382121715	0.00361348218153962
SIGMAR1	PIK3AP1	10	0.015169738020245	0.00628633393522054
SIGMAR1	DEDD2	10	0.0151501186316564	0.00457970375237643
SIGMAR1	PARD3B	10	0.0151352626457991	0.0141332904920927
SIGMAR1	KRT80	10	0.0151300854847741	0.0100100797996359
SIGMAR1	BRD8	10	0.0151245991319059	0.00470946257018121
SIGMAR1	TSTD1	10	0.0151215995631889	0.0150705271464808
SIGMAR1	FHOD3	10	0.0151030510151463	0.0027146036596888
SIGMAR1	CCDC66	10	0.0150972140831871	0.00659732815742553
SIGMAR1	MXI1	10	0.015096076447215	0.0066117317650695
SIGMAR1	FSCN1	10	0.0150654824232132	0.0132970243984736
SIGMAR1	KIF18B	10	0.0150452413637181	-0.000179329238416897
SIGMAR1	ASL	10	0.0150084291923596	0.0219370483183903
SIGMAR1	TOX3	10	0.0150031384442301	-0.0023045775827477
SIGMAR1	FBRSL1	10	0.0149862780485922	0.0171347028325896
SIGMAR1	COPZ2	10	0.0149794191374556	-0.00749516506695736
SIGMAR1	KRT4	10	0.0149491721500173	0.00371230354310599
SIGMAR1	RBPJ	10	0.0149134804797595	0.00725669971747263
SIGMAR1	TES	10	0.0149015993689368	0.0175846003324903
SIGMAR1	CENPN	10	0.0148960008409463	0.00978180133738315
SIGMAR1	TUBE1	10	0.0148895916743859	0.00920666623487638
SIGMAR1	MT2A	10	0.0148555754902526	0.00748294500983104
SIGMAR1	RFX5	10	0.0148156916353107	0.00707291753147808
SIGMAR1	ZNF720	10	0.0148044476469394	0.0059713505665048
SIGMAR1	AKAP11	10	0.0147629636118695	0.0230184253698514
SIGMAR1	BCL9L	10	0.0147145788780289	0.00932401401827455
SIGMAR1	MTRF1L	10	0.014696998182642	0.0134242718444109
SIGMAR1	FBXO38	10	0.0146967588468866	0.0129611561484146
SIGMAR1	BABAM1	10	0.014689972373831	0.000126747536435365
SIGMAR1	NRF1	10	0.0146857500522998	0.0111971583585585
SIGMAR1	DHX8	10	0.0146817317090382	0.000926346256890871
SIGMAR1	ATP5MC2	10	0.014671892477947	-0.0164284529246354
SIGMAR1	PCCB	10	0.0146451099945837	0.0120104383382877
SIGMAR1	FEM1A	10	0.0146386807864975	-0.00885890610115247
SIGMAR1	C12orf75	10	0.0146206429124302	0.000925655830521933
SIGMAR1	WDR11	10	0.0146169024521492	0.00675736507875983
SIGMAR1	TBC1D22B	10	0.0146166994344627	-0.000772477588557943
SIGMAR1	RHOBTB3	10	0.0145904518909953	-0.0122588721441246
SIGMAR1	PLEKHG2	10	0.0145826667106829	0.0346188275716352
SIGMAR1	ATXN3	10	0.0145622500633301	-0.0073687873146362
SIGMAR1	ZPR1	10	0.0145542704528579	0.0140207647185327
SIGMAR1	TEX12	10	0.0145529500458086	-0.000216804619274496
SIGMAR1	AR	10	0.0145410877309764	0.00583141019386325
SIGMAR1	MAP11	10	0.0145310026367797	0.00773565018731631
SIGMAR1	ATP9A	10	0.0145301910163088	-0.0160734981173843
SIGMAR1	TBCEL	10	0.0145136371373768	0.012577942013187
SIGMAR1	NCOA1	10	0.0145132254650149	0.0045080055571682
SIGMAR1	AQP3	10	0.0144938663972926	0.00956214419373917
SIGMAR1	DYNC2H1	10	0.0144850348691929	0.0215005891675182
SIGMAR1	TRPM4	10	0.0144797191748538	0.00172306751278677
SIGMAR1	NXPH3	10	0.0144648909150004	0.000520655110210023
SIGMAR1	GBP5	10	0.0144568984799165	-0.00765695571175196
SIGMAR1	ONECUT3	10	0.0144500883667158	-0.000980273895677823
SIGMAR1	CDK5R1	10	0.0144465905301205	0.00892410293932018
SIGMAR1	CCDC92	10	0.0144452194386572	0.0234223197463474
SIGMAR1	EVL	10	0.0144381674228632	0.00796782807981627
SIGMAR1	AQP1	10	0.014428687524703	0.00912249808623422
SIGMAR1	EZH2	10	0.0144164165994711	0.0243932711116554
SIGMAR1	PRXL2B	10	0.0144088949120826	0.0113328542981876
SIGMAR1	ZNF625	10	0.0144083739514765	0.00834496609293191
SIGMAR1	MXRA7	10	0.0143859213402405	-0.0178974039187263
SIGMAR1	VSTM4	10	0.014369063655997	5.1258366368644e-05
SIGMAR1	NME6	10	0.0143644165850568	0.00593383042043336
SIGMAR1	STAG3	10	0.0143628219641659	0.000674488598153731
SIGMAR1	ALG12	10	0.0143533318034446	0.0269527183113906
SIGMAR1	FAM172A	10	0.0143496542794324	0.0173551417718605
SIGMAR1	PSIP1	10	0.0143373854174043	0.00401971234689359
SIGMAR1	HSD17B4	10	0.014324654824333	0.0147902294876311
SIGMAR1	PLEKHM2	10	0.0143106014904781	-0.0133291042325215
SIGMAR1	TMEM62	10	0.0143054926124644	0.00749681516038369
SIGMAR1	GLE1	10	0.0142473238599858	0.000621860509081234
SIGMAR1	BCL6B	10	0.0142389910186093	0.0151841496360408
SIGMAR1	DCUN1D3	10	0.0142378860598632	0.0122788606040359
SIGMAR1	ZNF688	10	0.0142210304973539	0.003052137603303
SIGMAR1	HEXA	10	0.0142124696478397	0.017351528286206
SIGMAR1	LIFR	10	0.0142120370478218	0.0117088304304028
SIGMAR1	GPR34	10	0.0141706150412718	-0.000762803235767151
SIGMAR1	EPS15	10	0.0141525754543877	-0.00315004039894715
SIGMAR1	GET3	10	0.0141482075943913	0.00276579525849499
SIGMAR1	YWHAH	10	0.0141388023781194	0.0133896211668853
SIGMAR1	SYNGAP1	10	0.0141318164184132	0.0212201409239312
SIGMAR1	PHTF2	10	0.0140809134409227	0.0268344543108453
SIGMAR1	GNAQ	10	0.0140555267309386	0.00409105829670094
SIGMAR1	CHST1	10	0.0140544269860299	0.0138557280624637
SIGMAR1	AP4M1	10	0.0140489223985058	0.00562889227325803
SIGMAR1	TMEM255B	10	0.0140398992240532	0.0186750797575465
SIGMAR1	IKZF1	10	0.0140360997899812	0.00906145159242607
SIGMAR1	TMEM30A	10	0.014033153599782	0.020123738124895
SIGMAR1	TOX4	10	0.0140265185858068	-0.0206283430577996
SIGMAR1	PARP15	10	0.0140193731269558	0.00756297447443618
SIGMAR1	BIN2	10	0.0140188207158653	0.0125336514904143
SIGMAR1	SEC61A2	10	0.0140168686944034	0.015491023886827
SIGMAR1	AKR1E2	10	0.0139962262838107	0.000218440082423013
SIGMAR1	POMP	10	0.0139927605366749	0.0122358289737529
SIGMAR1	TMEM60	10	0.0139926394005349	0.0185268089464018
SIGMAR1	SRRM2	10	0.0139740628228662	0.00550757436687466
SIGMAR1	FBH1	10	0.0139671656457875	-0.0199669719449447
SIGMAR1	SASS6	10	0.0139450487840469	0.00580309778213747
SIGMAR1	RUFY1	10	0.0139307559616817	0.00529505521089508
SIGMAR1	TLE2	10	0.0139274469332892	0.0108781843013266
SIGMAR1	GLS	10	0.0139107752668922	0.0270982319881862
SIGMAR1	SCO2	10	0.0139036809183078	0.00999296393110295
SIGMAR1	RBL1	10	0.0138789003097802	0.0137770416478909
SIGMAR1	BIRC6	10	0.0138735418753047	0.0104461432985903
SIGMAR1	MRE11	10	0.0138713731935045	0.00840619017397246
SIGMAR1	TYSND1	10	0.0138677996789417	-0.000431817262608148
SIGMAR1	TMEM39A	10	0.0138541861324883	0.00451406577979239
SIGMAR1	ZBED3	10	0.0138434030166943	0.0165373806142168
SIGMAR1	WDR61	10	0.0138396282927881	-0.00708222653169345
SIGMAR1	SENP5	10	0.013838223630776	0.0135919416394164
SIGMAR1	TMEM126B	10	0.0138196353828858	0.0161841258801051
SIGMAR1	ABRAXAS2	10	0.0138149224577761	0.00371409916827114
SIGMAR1	PMVK	10	0.0138085360124805	-0.00577829637203853
SIGMAR1	DNAL4	10	0.0137967053368601	-0.00320633562695845
SIGMAR1	TIMELESS	10	0.0137913552367097	-0.00244275834809137
SIGMAR1	CIITA	10	0.0137778215689795	0.0135192094481088
SIGMAR1	AKT1S1	10	0.013770782459394	0.0139438133897677
SIGMAR1	PRRX1	10	0.0137358696683349	0.0279813673957546
SIGMAR1	MBNL3	10	0.0137274857365259	0.0113599465889986
SIGMAR1	ZNFX1	10	0.0137149163613069	0.00777821953833228
SIGMAR1	KIAA0232	10	0.0137052735393212	0.0254110618398721
SIGMAR1	CYP1B1	10	0.0136960963475564	0.00342348767840108
SIGMAR1	OAF	10	0.0136941438774678	0.0178457266635263
SIGMAR1	DHX38	10	0.0136928040267062	0.0132953237567304
SIGMAR1	UPK3B	10	0.0136912648600917	-0.00354345104048498
SIGMAR1	GALNT11	10	0.013690646966041	-0.000986298099812041
SIGMAR1	TPR	10	0.0136613062301758	-0.0222925398909134
SIGMAR1	LIN37	10	0.0136136319277314	0.00355677322925021
SIGMAR1	YOD1	10	0.0136107934881836	0.00269613968576761
SIGMAR1	ZNF606	10	0.0136011747300399	0.0187640018743482
SIGMAR1	TCEAL1	10	0.0135804060955706	0.00624105683475294
SIGMAR1	NISCH	10	0.0135755331569999	0.0140825524716416
SIGMAR1	RAB1A	10	0.0135672075450894	-0.0176905472572407
SIGMAR1	EID3	10	0.0135610264227629	0.0117673125788635
SIGMAR1	CILP2	10	0.0135576702062817	0.00290777315243593
SIGMAR1	TMEM25	10	0.0135515691334028	0.0155195070836228
SIGMAR1	ZNF622	10	0.013526310213315	0.0147999331721215
SIGMAR1	CNKSR2	10	0.0135203027001416	0.00602367584645426
SIGMAR1	SP2	10	0.0135117798151497	0.00427191936888933
SIGMAR1	RAD51AP1	10	0.0135045332172998	0.00637638996024427
SIGMAR1	DUSP23	10	0.0134697252763138	0.0189699982184941
SIGMAR1	MPPE1	10	0.0134662385180034	0.0248170967896223
SIGMAR1	LURAP1	10	0.0134639463167331	0.00491438822241929
SIGMAR1	EFNB2	10	0.0134457594865937	-0.00353974551056571
SIGMAR1	RCHY1	10	0.0134397973294781	0.00953799955167988
SIGMAR1	MFSD6	10	0.0134279669695443	0.00189409825816088
SIGMAR1	KIAA1211L	10	0.0134264515439416	0.00748045188093184
SIGMAR1	IFNGR1	10	0.0134179730170451	0.0153502240175689
SIGMAR1	WWP2	10	0.0134053462212728	0.0122124408590655
SIGMAR1	CEP19	10	0.0133916470019835	0.0144319049809451
SIGMAR1	PPP1R16A	10	0.013376604867726	0.00548428846416785
SIGMAR1	ZNRF2	10	0.013370238200382	0.0240096130845157
SIGMAR1	GMPPB	10	0.0133591622161428	0.00436012123435866
SIGMAR1	CD63	10	0.0133571007066504	-0.00402801087123084
SIGMAR1	SEPHS2	10	0.013344726226707	-0.000538727362474865
SIGMAR1	IKZF2	10	0.0133434140084418	0.0129134922709177
SIGMAR1	HOXC4	10	0.0133353131285763	0.00738485093652604
SIGMAR1	EXOG	10	0.0133282275011054	0.0157711227809547
SIGMAR1	SNRNP25	10	0.0132838416031445	-0.00341525143811083
SIGMAR1	PTRH1	10	0.013267351181296	0.00204006886598437
SIGMAR1	TBCE.1	10	0.0132591409434468	-0.00427521244784157
SIGMAR1	ARSA	10	0.0132424193251554	0.0249109791779552
SIGMAR1	EHHADH	10	0.0132348057393779	0.00871596120503916
SIGMAR1	GGA1	10	0.0132299576488876	0.00360551683051048
SIGMAR1	HFE	10	0.0132188188062545	0.0224228556302592
SIGMAR1	DLG2	10	0.0132069443715893	-0.000471874874466909
SIGMAR1	TRAFD1	10	0.0132023965299198	-0.00121802904189162
SIGMAR1	CADPS2	10	0.0131968756432074	0.00783847172645628
SIGMAR1	AARS	10	0.0131851865533351	0.0164030286096074
SIGMAR1	NADSYN1	10	0.013177464693354	0.0130984744670512
SIGMAR1	HIST1H1E	10	0.0131565654124838	-0.038676164819389
SIGMAR1	HS3ST1	10	0.0131442024196003	0.00668545359666919
SIGMAR1	LAPTM5	10	0.0131431218419051	0.00482648375931222
SIGMAR1	CD69	10	0.013108787144423	-0.000897388316589726
SIGMAR1	CMTM3	10	0.0131064242467121	-0.00845816779936119
SIGMAR1	C20orf96	10	0.0131018625637264	0.00483990544735868
SIGMAR1	SIPA1L1	10	0.0130892781108558	0.0197401788914214
SIGMAR1	PHC2	10	0.013085981437022	0.0161120860550636
SIGMAR1	LRGUK	10	0.0130774542328177	-0.00481257093726975
SIGMAR1	PIAS4	10	0.0130707896864156	0.0038739492670363
SIGMAR1	BMERB1	10	0.0130679671622612	0.0142453006772114
SIGMAR1	POLR3H	10	0.0130668189441091	0.0029608283085913
SIGMAR1	SLC27A1	10	0.0130594517015523	0.00592513785890553
SIGMAR1	TCF4	10	0.0130513563562964	0.00293156158466518
SIGMAR1	ANKZF1	10	0.0130401137298318	0.00594764198346454
SIGMAR1	ETV7	10	0.0130195141571493	0.0096793443888973
SIGMAR1	C5AR1	10	0.0130147739598291	0.00650640514187847
SIGMAR1	ISY1	10	0.013008477472542	-0.00143061754261826
SIGMAR1	CCNB1	10	0.013005521129926	0.0152596791406842
SIGMAR1	TJP3	10	0.0129663715830168	-0.0062396616923423
SIGMAR1	PODN	10	0.0129519001590996	0.0199804825283635
