target_gene	gene	n_sections_tested	n_sections_delta_gt_0	n_sections_delta_lt_0	mean_delta	median_delta	wilcox_p	wilcox_fdr
KCNAB2	C3	10	7	3	0.0716940080310741	0.0959482783037563	0.0665457213437161	0.315461325828201
KCNAB2	MT2A	10	7	3	0.0713687503470857	0.0535860050426222	0.262192602406773	0.537026907820169
KCNAB2	CD99	10	7	3	0.0711589439121854	0.0383496747776181	0.126278928554698	0.377671532393083
KCNAB2	PTPRC	10	6	4	0.0707125508482846	0.0329641403042364	0.308063229907199	0.578573092588882
KCNAB2	MS4A7	10	7	3	0.0702289769854603	0.0227892711160987	0.0831311427008039	0.327399023300961
KCNAB2	FCGRT	10	7	3	0.0673840224657102	0.103126521363284	0.102917539402853	0.344080759241401
KCNAB2	CCN2	10	7	3	0.0655175508011255	0.0665045102699325	0.22127181567247	0.488052844095723
KCNAB2	SLC11A1	10	7	3	0.0653883541340721	0.0586503402109937	0.185143724157873	0.439255179640924
KCNAB2	CTSC	10	7	3	0.062896408781121	0.0723560012577952	0.126278928554698	0.377671532393083
KCNAB2	TAGLN	10	8	2	0.0617107030277499	0.0673949486665849	0.0831311427008039	0.327399023300961
KCNC4	KCNC4	10	10	0	0.934941521213257	0.951177391400348	0.00592153702414871	0.32551969662063
KCNC4	CD44	10	6	4	0.0772183454923299	0.0787902755912557	0.0831311427008039	0.474392324600414
KCNC4	MUC1	10	6	4	0.0762912571081623	0.0542795286891847	0.102917539402853	0.476146649386395
KCNC4	SPINT2	10	8	2	0.0744056292127449	0.0604005189917595	0.0249324556028631	0.378462999099142
KCNC4	CTDSP2	10	6	4	0.0742805581332578	0.0788940375944059	0.153576396549984	0.570435927932474
KCNC4	WFDC2	10	8	2	0.073474885998867	0.0546448587599574	0.0144328239388418	0.32551969662063
KCNC4	HNRNPDL	10	7	3	0.0729435335853589	0.0711374775798435	0.0831311427008039	0.474392324600414
KCNC4	TOB1	10	6	4	0.0700022960879263	0.0743572285499654	0.126278928554698	0.516265780790545
KCNC4	ARGLU1	10	9	1	0.0694882262242515	0.0568616376074063	0.0665457213437161	0.474392324600414
KCNC4	MIF	10	7	3	0.0693458736221109	0.0678549703268913	0.126278928554698	0.516265780790545
KCNC4	G3BP2	10	7	3	0.0692574408306843	0.039958897610275	0.153576396549984	0.570435927932474
KCNC4	CELA3A	10	5	4	0.0674946892958335	0.0197114068998903	0.155131568727114	0.574748669742158
KCNC4	PSCA	10	8	2	0.0665666804566616	0.035793725494235	0.126278928554698	0.516265780790545
KCNC4	NDUFA13	10	5	5	0.0651546103359695	0.0484549865823927	0.22127181567247	0.631143956632915
KCNC4	C19orf33	10	6	4	0.0639074805121017	0.0883111322203809	0.22127181567247	0.631143956632915
KCNC4	CHCHD2	10	7	3	0.0634074362769489	0.0890877071699209	0.126278928554698	0.516265780790545
KCNC4	SYNE2	10	8	2	0.0623576552679722	0.0834036537600338	0.0527870006322246	0.474392324600414
KCNC4	PLEKHA1	10	8	2	0.0615087615276002	0.0703866558966521	0.0323129112432441	0.421541826331232
KCNC4	SELENOH	10	8	2	0.0596811999955068	0.0423951166353784	0.0527870006322246	0.474392324600414
KCNC4	LCN2	10	7	3	0.0596298275710791	0.064757703623981	0.126278928554698	0.516265780790545
KCNC4	HNRNPA3	10	6	4	0.0586984845380056	0.0464757178104564	0.126278928554698	0.516265780790545
KCNC4	GSN	10	7	3	0.0579428714635323	0.0389388095040066	0.153576396549984	0.570435927932474
KCNC4	PPDPF	10	7	3	0.0573532152820966	0.0290575956064892	0.22127181567247	0.631143956632915
KCNC4	JUNB	10	6	4	0.0570378566153786	0.0541536231255702	0.153576396549984	0.570435927932474
KCNC4	RNF4	10	8	2	0.0566935767242902	0.0624105885115328	0.126278928554698	0.516265780790545
KCNC4	HNRNPA2B1	10	7	3	0.0565592035078336	0.0855543454081755	0.0665457213437161	0.474392324600414
KCNC4	BSG	10	5	5	0.055163811322156	0.0154985553696918	0.358951435852626	0.754466727825826
KCNC4	SLIT3	10	8	2	0.055114970637446	0.0376572119217561	0.0190588916017305	0.378462999099142
KCNC4	MORF4L1	10	6	4	0.0547650506190407	0.0551806190843765	0.102917539402853	0.476146649386395
KCNC4	MICAL2	10	7	3	0.0545611715960454	0.0291186872824791	0.185143724157873	0.577197267583024
KCND2	KCND2	9	9	0	0.870075695135648	0.809254812110033	0.00915168885265007	0.345348270606811
KCND2	RARRES2	9	7	2	0.169708529960238	0.102775307985046	0.0755605675259413	0.565845723417292
KCND2	CCN1	9	8	1	0.153491397235743	0.151512058737391	0.0128512401874965	0.345348270606811
KCND2	SPARC	9	8	1	0.140534789327257	0.103477055034741	0.0329693812442201	0.443166951645484
KCND2	COL6A3	9	8	1	0.133622825557326	0.103019601761248	0.0128512401874965	0.345348270606811
KCND2	DCN	9	8	1	0.132353295719029	0.148377227183594	0.0178171887595787	0.391262782522142
KCND2	AEBP1	9	6	3	0.129770453542381	0.0778719351016153	0.123534253752569	0.565845723417292
KCND2	COL5A1	9	7	2	0.128443571507535	0.142942752287768	0.0329693812442201	0.443166951645484
KCND2	COL1A1	9	7	2	0.120783717402817	0.142647106542928	0.123534253752569	0.565845723417292
KCND2	CTSK	9	8	1	0.113903732407759	0.0893486013385551	0.0128512401874965	0.345348270606811
KCND2	THBS2	9	7	2	0.112858298424044	0.083446670031042	0.0755605675259413	0.565845723417292
KCND2	FBLN1	9	8	1	0.112233480209439	0.111691994761927	0.0178171887595787	0.391262782522142
KCND2	SFRP2	9	7	2	0.110262460372641	0.104458725201855	0.0580240199462214	0.512462630412778
KCND2	CEBPD	9	7	2	0.109963995378425	0.108536458761039	0.0580240199462214	0.512462630412778
KCND2	TIMP3	9	6	3	0.109768500126964	0.150924694222721	0.0580240199462214	0.512462630412778
KCND2	COL11A1	9	7	2	0.109338664154732	0.121491273774585	0.0440109840129515	0.49031205741227
KCND2	MMP2	9	4	5	0.107836651620893	-0.00819383507831484	0.406941216918031	0.792245292380353
KCND2	CRISPLD2	9	7	2	0.102494141409184	0.0831150638112598	0.0755605675259413	0.565845723417292
KCND2	FN1	9	8	1	0.0994122313164012	0.145626840038959	0.123534253752569	0.565845723417292
KCND2	INHBA	9	8	1	0.0978275830151359	0.0730079348739819	0.0440109840129515	0.49031205741227
KCND2	C11orf96	9	6	3	0.0952876616344878	0.0183042970582007	0.192517572436471	0.625941399365247
KCND2	LUM	9	6	3	0.0937466891552526	0.0658920340348894	0.0580240199462214	0.512462630412778
KCND2	COL6A1	9	7	2	0.0937337796248292	0.0814480086581326	0.0580240199462214	0.512462630412778
KCND2	ARCN1	9	7	2	0.0929539997036714	0.0769058705154307	0.0440109840129515	0.49031205741227
KCND2	MYL9	9	5	4	0.0906778321152148	0.0499957661434494	0.155131568727114	0.625941399365247
KCND2	CERCAM	9	7	2	0.0890091587061988	0.104015262989396	0.0755605675259413	0.565845723417292
KCND2	CYP11B1	9	1	3	0.0884017824188607	0	0.855132140584706	1
KCND2	STAR	9	2	2	0.0877167639031317	0	0.583882420770365	0.905717986657138
KCND2	COL3A1	9	7	2	0.087537022355528	0.109494193051256	0.192517572436471	0.625941399365247
KCND2	SDC1	9	5	4	0.0868612257723685	0.0614366449640377	0.192517572436471	0.625941399365247
KCND3	KCND3	10	10	0	0.894737489958078	0.873461232257502	0.00592153702414871	0.406768574199048
KCND3	CLU	10	9	1	0.203173799341244	0.221380564572757	0.0190588916017305	0.449423213396477
KCND3	C7	10	8	2	0.14358022851281	0.101581017927511	0.0414910873877316	0.511032379634115
KCND3	C1R	10	10	0	0.140545922547508	0.127476618713935	0.00592153702414871	0.406768574199048
KCND3	IGKC	10	8	2	0.136725521128338	0.145514974596955	0.102917539402853	0.534182317505555
KCND3	SERPINF1	10	10	0	0.125276329642662	0.126446948786016	0.00592153702414871	0.406768574199048
KCND3	CRISPLD2	10	9	1	0.124689554353519	0.110339961475582	0.0108269212771313	0.406768574199048
KCND3	IGHG1	10	7	3	0.115205179894802	0.0460572560802529	0.0831311427008039	0.534182317505555
KCND3	INS	10	6	3	0.11255755800792	0.0606246107794172	0.123534253752569	0.571980799059089
KCND3	IGHA1	10	7	3	0.110702188494482	0.0614037909875796	0.22127181567247	0.678825472024463
KCND3	SOD3	10	10	0	0.108688873203597	0.0856224017601717	0.00592153702414871	0.406768574199048
KCND3	MT1X	10	7	3	0.10666673736113	0.0491039785937051	0.0527870006322246	0.534182317505555
KCND3	JCHAIN	10	8	2	0.106144244310747	0.065534624519075	0.0323129112432441	0.493062214379612
KCND3	SELENOP	10	9	1	0.106140317153631	0.0468436488099506	0.0323129112432441	0.493062214379612
KCND3	EIF4H	10	7	3	0.0997756621713107	0.0873434130236798	0.0323129112432441	0.493062214379612
KCND3	SPARCL1	10	8	2	0.0989364967771015	0.064091511075505	0.0249324556028631	0.461764907895566
KCND3	PTGDS	10	7	3	0.0956944192633055	0.103519637951125	0.0831311427008039	0.534182317505555
KCND3	C11orf96	10	8	2	0.0955519878151948	0.126999335380221	0.0665457213437161	0.534182317505555
KCND3	IGHG2	10	7	2	0.0946638645113487	0.00399593039285085	0.0755605675259413	0.534182317505555
KCND3	CEBPD	10	8	2	0.0943091444585706	0.124436364632358	0.0527870006322246	0.534182317505555
KCND3	AHNAK	10	9	1	0.0936983906830057	0.0939648142883799	0.00804523748656169	0.406768574199048
KCND3	CD81	10	9	1	0.0934120296144694	0.0810249981047622	0.0144328239388418	0.406768574199048
KCND3	MYC	10	8	2	0.0925662234676081	0.119487132669684	0.0323129112432441	0.493062214379612
KCND3	SOD2	10	6	4	0.0900034312804415	0.0909640078936059	0.153576396549984	0.626767013580483
KCND3	IGFBP4	10	7	3	0.0893343000025171	0.0923637244014102	0.102917539402853	0.534182317505555
KCND3	C1S	10	8	2	0.0881890576245944	0.0813957473487059	0.0527870006322246	0.534182317505555
KCND3	DCN	10	8	2	0.0876660969657765	0.0506526464336704	0.0831311427008039	0.534182317505555
KCND3	GNAS	10	7	3	0.0871429022853933	0.0689180356379506	0.102917539402853	0.534182317505555
KCND3	RARRES2	10	7	3	0.086621417358235	0.0836635402381233	0.0831311427008039	0.534182317505555
KCND3	CAVIN1	10	7	3	0.0856373100226332	0.0825917451639273	0.102917539402853	0.534182317505555
KCNE4	KCNE4	10	10	0	0.994175552052443	1.04461070028906	0.00592153702414871	0.161099033531638
KCNE4	COL1A2	10	10	0	0.295337582737882	0.322116492569356	0.00592153702414871	0.161099033531638
KCNE4	DCN	10	10	0	0.263596225488529	0.219468648135974	0.00592153702414871	0.161099033531638
KCNE4	COL1A1	10	10	0	0.262271132923672	0.312395945937138	0.00592153702414871	0.161099033531638
KCNE4	COL3A1	10	10	0	0.26144858996695	0.253955036660922	0.00592153702414871	0.161099033531638
KCNE4	CCN2	10	10	0	0.261426851155737	0.227609592359465	0.00592153702414871	0.161099033531638
KCNE4	THBS1	10	10	0	0.228198601955666	0.243479539169628	0.00592153702414871	0.161099033531638
KCNE4	MMP2	10	9	1	0.215593536673892	0.145785503599145	0.0108269212771313	0.161099033531638
KCNE4	MT2A	10	10	0	0.203454953149114	0.143704926710725	0.00592153702414871	0.161099033531638
KCNE4	FN1	10	8	2	0.199238421160072	0.174270947498118	0.0527870006322246	0.259297806641929
KCNE4	CCN1	10	8	2	0.176413742186274	0.171063718567299	0.0190588916017305	0.185418966544462
