target_gene	pathway	pval	padj	log2err	ES	NES	size	leadingEdge
KCNAB1	HALLMARK_IL2_STAT5_SIGNALING	0.316939890710383	0.557870973343753	0.184706471207739	0.270203384162545	1.04640190985741	195	RABGAP1L;GABARAPL1;AHNAK;CD81;ITGAV;COL6A1;FGL2;PLPP1;CDC42SE2;ODC1;IGF1R;SYT11;ALCAM;GSTO1;NCOA3;IL10RA;MAP3K8;TIAM1;HOPX;SNX14;APLP1;IFITM3;NRP1;IL4R;ITIH5;EMP1;PLAGL1;RRAGD;HUWE1;CTLA4;ST3GAL4;F2RL2;GADD45B;SERPINB6;SHE;GUCY1B1;DENND5A
KCNAB1	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.364190012180268	0.557870973343753	0.0699458736501659	-0.311329730966821	-1.04130701333984	191	KRT8;XBP1;PAPSS2;TFF1;LAD1;CLDN7;TFF3;SLC16A1;PODXL;MUC1;AREG;CXCL12;AFF1;UGCG;PLAAT3;INPP5F;MYC;ABLIM1;ISG20L2;ESRP2;CD44;GJA1;KDM4B;MLPH;RAB17;ABHD2;DEPTOR;ALDH3B1;SCNN1A;SEC14L2;RHOD;NRIP1;TSKU;SLC2A1;TPBG;CALB2;RHOBTB3;FARP1;FLNB;UNC119;CA12;ASB13;WWC1;SLC37A1;TTC39A;SYNGR1;DHCR7;KAZN;KRT18;FOXC1;SLC24A3;KLK10;ARL3
KCNAB1	HALLMARK_ALLOGRAFT_REJECTION	0.367197062423501	0.557870973343753	0.0697792517076235	-0.313175691674139	-1.04125075099246	184	ACVR2A;INHBA;PSMB10;HCLS1;CCND3;B2M;MMP9;SPI1;SOCS5;TPD52;TAPBP;ABCE1;CSK;CD47;CAPG;LIF;BCAT1;IL11;HLA-DRA;TAP2;DEGS1;IGSF6;GALNT1;THY1;EIF3J;LCP2;CD3E;BCL10;FGR;ICAM1;EIF4G3;STAB1;GBP2;IL2RA;EIF3D;CCND2
KCNAB1	HALLMARK_NOTCH_SIGNALING	0.38150289017341	0.561033662019721	0.117249716749792	0.369226363559978	1.03667642659352	30	JAG1;APH1A;HEYL;FBXW11;CCND1
KCNAB1	HALLMARK_UV_RESPONSE_UP	0.408111533586819	0.583016476552598	0.0662842187012672	-0.3155317717022	-1.02471736086966	143	DNAJB1;CHKA;BSG;DDX21;CCND3;YKT6;ATP6V1F;EPCAM;TMBIM6;EPHX1;CEBPG;GRINA;ATP6V1C1;MGAT1;ACAA1;AP2S1;SOD2;ARRB2;POLR2H;CDC5L;POLG2;GLS;CA2;TFRC;NR4A1;SPR;PRPF3;TUBA4A;AMD1;UROD;CDKN2B;ICAM1;BTG3
KCNAB1	HALLMARK_UV_RESPONSE_DN	0.449748743718593	0.607768572592693	0.0611692626746689	-0.311407597550292	-1.01366553407657	141	COL1A2;COL1A1;COL3A1;ACVR2A;MAPK14;INPP4B;ANXA2;ERBB2;ANXA4;ATRX;SMAD3;SRI;CCN1;MYC;MET;WDR37;PDLIM5;MGMT;DDAH1;FZD2;GJA1;ATXN1;CITED2;RXRA;PHF3;PLCB4;PRKCE;COL11A1;LPAR1;PLPP3;DYRK1A;BMPR1A;DLG1;RUNX1;NEK7;MIOS;F3;ADGRL2;PIK3CD;VLDLR;MAGI2;DUSP1;DMAC2L
KCNAB1	HALLMARK_INFLAMMATORY_RESPONSE	0.442977190876351	0.607768572592693	0.0597317976364411	-0.299516794812388	-1.00735434859669	198	RGS16;TNFSF10;ACVR2A;INHBA;RHOG;CD82;TAPBP;SELENOS;CCL20;SRI;MYC;MET;DCBLD2;LIF;GNAI3;RAF1;CSF3R;CYBB;PDPN;PIK3R5;LCP2;ADRM1;IL7R;CD55;C5AR1;LPAR1;ICAM1;TPBG;RELA;STAB1;MARCO;SLC4A4;P2RX7;SLC31A2;SLC31A1;PVR;F3;CXCL8;LCK;LAMP3;RIPK2;TNFAIP6;OSM;PTAFR;CCL22;NLRP3;LDLR;ABCA1;EMP3;SLAMF1;SGMS2;AHR;SEMA4D;CCL17;ATP2A2;CHST2;EIF2AK2;NAMPT;SLC7A1;KCNA3;SPHK1;CCL2;CCR7;PCDH7
KCNAB1	HALLMARK_HEME_METABOLISM	0.471744471744472	0.617216117216117	0.0578529757032509	-0.300899752318216	-0.99819480464532	180	C3;MBOAT2;SDCBP;BSG;CCND3;ATP6V0A1;CTSE;FBXO7;SLC30A1;CLCN3;CTSB;GCLC;VEZF1;TMEM9B;CAT;MPP1;DCUN1D1;SLC66A2;HDGF;HTRA2;ACP5;TNRC6B;CTNS;LRP10;SMOX;RNF123;EIF2AK1;KHNYN;GCLM;NARF;CDR2;UROS;IGSF3;CA2;TFRC;CLIC2;PDZK1IP1;UROD;SLC2A1;RBM38;TRAK2;FOXJ2;RBM5;TOP1;MFHAS1;FBXO34;NEK7;CCDC28A
KCNAB1	HALLMARK_MYC_TARGETS_V2	0.481428571428571	0.617216117216117	0.0640703750499722	-0.344619516738513	-0.987460807371878	53	LAS1L;TBRG4;MYC;PA2G4;MCM5;SRM;PPRC1;NOP2;MRTO4;NOP56;GNL3;PPAN;SUPV3L1;SLC19A1;PLK1;SLC29A2;WDR74;PES1;DUSP2
KCNAB1	HALLMARK_APOPTOSIS	0.542138364779874	0.631528538505283	0.0524827622635459	-0.29755682760237	-0.972566187093476	155	MMP2;TIMP3;TSPO;TNFSF10;CFLAR;LUM;JUN;CASP6;ERBB2;ERBB3;MCL1;LEF1;IGFBP6;PPP3R1;XIAP;PTK2;SOD2;MGMT;CASP9;CD44;DNM1L;ANXA1;ROCK1;SOD1;LGALS3;BCL10;BIK;NEDD9;BTG3;RELA;DAP3;CASP4;SATB1;SQSTM1;BAX;CCND2;RETSAT;CTNNB1;GPX4;BMF;SLC20A1;BIRC3;KRT18;CYLD;WEE1
