gene	baseMean	log2FC	lfcSE	stat	pvalue	padj
TINAGL1	101.126676470223	-4.02748241234329	0.219848120220404	-18.319385256993	5.79638739580632e-75	3.04793370562816e-72
GPX3	168.734563902226	-3.14312168714923	0.172107260031522	-18.2625746675274	1.64355037157637e-74	8.29664227571749e-72
CTSK	85.4127716010055	3.09114531638021	0.170238999475414	18.1576802372281	1.11643505932852e-73	5.41900401874076e-71
FBN1	57.5533820855799	1.95982995445926	0.108217614040798	18.110082834763	2.65348888941163e-73	1.24026036238425e-70
THBS2	120.405799364357	4.28586396857615	0.237302154743085	18.0607882520756	6.48893597694093e-73	2.92465614389266e-70
TPPP3	94.2761548927754	-4.01199508859895	0.222678381981944	-18.0169940741004	1.43322185352417e-72	6.23698613499138e-70
FABP4	220.479662707967	-5.01047926594801	0.280239251354865	-17.8792915043984	1.70996109114962e-71	7.19323632343609e-69
VCAN	172.730765249356	4.96253723406497	0.280208206822797	17.7101780505782	3.4996365441997e-70	1.42469074799355e-67
MXRA5	39.1198239140174	3.02548219759514	0.170937578651181	17.699339264475	4.24255448927436e-70	1.67315742670758e-67
ISLR	77.9739001330706	4.13684439210156	0.235512613746408	17.5652774018974	4.5446724284391e-69	1.73799291051216e-66
FBLN2	32.778663164395	3.49244981174902	0.199985826509034	17.4634866515965	2.7181383368183e-68	1.00890899443079e-65
MEF2C	53.4465554012262	-2.5405430395759	0.14668628929774	-17.319567164312	3.34866991943756e-67	1.20743469666577e-64
HIGD1B	161.711912811594	-6.5458608445316	0.378610616177782	-17.2891634962975	5.67701097469659e-67	1.99010773612975e-64
CDH11	53.9630577171622	2.43306384691385	0.141406851341556	17.2061242000007	2.38895175477466e-66	8.14826247169086e-64
ITGA7	19.3097966630118	-4.32985194425357	0.253160936258058	-17.1031597854417	1.40571951677048e-65	4.66846850043248e-63
SNCG	31.9184623487946	-3.55919160109962	0.211100747252856	-16.8601563349107	8.83550376609575e-64	2.85907839815714e-61
COL6A3	336.710634303814	2.45952479347929	0.14688951555119	16.7440459194799	6.25858647839175e-63	1.9745840339326e-60
NOTCH3	134.642236282026	-2.57501057348218	0.154258653639787	-16.6928111501294	1.47842468500992e-62	4.55066329873786e-60
DCN	934.868485323599	2.59414295586859	0.155462124074179	16.6866558096864	1.63898036292695e-62	4.92474575717574e-60
ATP5F1B	96.5912062309184	-1.11818871266662	0.067094048144397	-16.6659896606641	2.31622842581099e-62	6.79786110086853e-60
COX4I2	106.402385601455	-6.26815910342291	0.38035268654836	-16.4798602063402	5.12031153777925e-61	1.4685984456085e-58
GPR4	17.1858628340293	-5.06843706594787	0.309611924988443	-16.3702902145551	3.11723972553451e-60	8.74212563027677e-58
GJA4	82.273164227225	-5.74051945739864	0.354504880061109	-16.1930618738143	5.64484010200313e-59	1.54864961059303e-56
TTC3	64.4873021834102	1.41718644641035	0.0877759397709616	16.1455001234768	1.22154382825655e-58	3.27997513033992e-56
PTP4A3	63.5257093568669	-3.80263355598986	0.235668851767808	-16.1354949008552	1.43651490559068e-58	3.77683710594883e-56
COL5A2	200.897814431261	1.64890544643903	0.102206235329032	16.1331198740539	1.49284766697898e-58	3.84484439944383e-56
RCN3	46.0390604251555	1.48050121441872	0.0921938332445012	16.0585709728804	4.97890286155411e-58	1.25667508225626e-55
ISYNA1	44.3974545762509	-2.42600864819941	0.151535070144274	-16.0095524150921	1.09595361498744e-57	2.71194796492969e-55
C20orf27	36.2920422987015	-2.87744741629003	0.180146723474731	-15.9727990650557	1.97710739298497e-57	4.79828755759045e-55
LURAP1L	36.2211755934886	-2.73690705321356	0.172056119302654	-15.9070602330581	5.66099428243489e-57	1.34795750649676e-54
KLHL23	20.1176659256689	-3.83060857444324	0.241060606569776	-15.8906452155402	7.35664469236237e-57	1.71927511143728e-54
PDGFRB	324.204586665621	-1.66292499671769	0.104681847748574	-15.8855143702825	7.98403282921553e-57	1.83197262372182e-54
GUCY1B1	31.7376460422491	-2.45417136986079	0.154535429126446	-15.8809625969506	8.5850721733127e-57	1.93470733620011e-54
SLC44A1	40.9144748384579	1.62552477149078	0.102443300069004	15.8675557151697	1.0630074604722e-56	2.35353581599283e-54
PLXDC2	32.2257679072349	3.73792559463086	0.235632033007207	15.863401707002	1.13572047859054e-56	2.47117111031252e-54
MTHFD2	66.3850276206352	-2.57036723152362	0.162236865223345	-15.8432994127759	1.56394905815631e-56	3.34526052778519e-54
SEPTIN7	207.223329350868	-1.12274979385582	0.0708850922309098	-15.8390115399503	1.67432063830465e-56	3.52165440923411e-54
COL8A1	56.7365942032042	5.49735782762386	0.347537316299683	15.8180361353871	2.33668200580318e-56	4.83425031364527e-54
INHBA	94.4601781090247	4.40157556566231	0.279940446920134	15.7232569072738	1.04795335045052e-55	2.13309214236864e-53
DBNDD2	26.9032178436462	-2.80800277608379	0.179107691699366	-15.677734157822	2.14780240878457e-55	4.30242323791449e-53
MFAP5	43.9017911615386	5.3806331889509	0.344136561103891	15.6351687007373	4.19362774968509e-55	8.26930971891029e-53
CHPF	31.8642990440859	1.91192052569306	0.122603442759238	15.5943461510097	7.95335396904434e-55	1.54417426291292e-52
MAP3K7CL	24.1736541476788	-3.79586580635795	0.243545702971105	-15.5858459420584	9.08526282469613e-55	1.73721237647978e-52
PLAC9	121.956046735138	-1.91840626880909	0.123176678830248	-15.5744276191509	1.08620995331406e-54	2.04596561355574e-52
MMP14	114.696660194948	2.25984760679452	0.14515479277929	15.5685359299892	1.1910224811327e-54	2.2103976046904e-52
EPS8	73.0613083215812	-1.80221300003282	0.116092132498709	-15.5239891045403	2.38736682341736e-54	4.36645932051117e-52
FBLN5	41.8504372639809	3.98568680082914	0.259352519979811	15.3678352581244	2.69008096383838e-53	4.84983168052004e-51
CERCAM	25.8000746738767	2.02033791341299	0.131908253323267	15.3162358117331	5.95688157202868e-53	1.05881472449299e-50
GASK1B	19.0408597260498	3.25834819818013	0.213638832173993	15.2516663989553	1.6048447352791e-52	2.81293618878086e-50
COL16A1	25.5404217701075	2.82178342754134	0.185483736287656	15.2131043077825	2.89484007553197e-52	5.00450434975527e-50
LOX	26.5389503779183	3.08173841870513	0.203361852952867	15.153965082229	7.13301662243229e-52	1.21646851047426e-49
UBA2	41.4420860104941	-1.70000899571334	0.11345531703637	-14.9839517452353	9.3488960050713e-51	1.57310756778666e-48
SSPN	49.1670523405684	1.84023487302249	0.122845160332418	14.9801169866426	9.9042550984437e-51	1.64462762292578e-48
FBLN1	187.047235847235	2.92095236601731	0.195011836962584	14.9783336822664	1.01735885512084e-50	1.66741152618506e-48
EPAS1	94.205395509752	-2.6164688602909	0.174892900284027	-14.9604063746541	1.33210121188767e-50	2.15527144795159e-48
COL10A1	99.0607363392857	7.01639854444654	0.469139481247232	14.9558901454917	1.42562635348812e-50	2.27739298493926e-48
PARM1	23.2882377376372	-3.25473875997794	0.218077672740048	-14.9246766947006	2.27736703410499e-50	3.59254649630063e-48
IGF1	38.6012293378749	5.25230547793901	0.353162349839448	14.8722123984246	4.9935486104938e-50	7.7800720326459e-48
PGF	47.245709676606	-3.3828377767778	0.227720105661457	-14.855244190897	6.43330951418842e-50	9.90102025232413e-48
CCDC80	186.44831290713	2.70536827641608	0.182273135546861	14.8423862260302	7.79336625837859e-50	1.18496725518961e-47
CD59	290.75503683305	-1.32472986469331	0.0894531973293868	-14.8091952467094	1.27760741840955e-49	1.91945305003912e-47
FN1	721.112408438669	2.62857029683459	0.177706443562745	14.7916431398645	1.65854878578528e-49	2.46245713842474e-47
FGFR1	22.0024940503884	2.43289349392155	0.164697658625558	14.7718766266906	2.22432188969335e-49	3.2640630520849e-47
ARHGEF17	26.4158412672256	-1.9692845390984	0.133691490092617	-14.7300664966345	4.13298979658014e-49	5.99521048653349e-47
SSTR2	17.4550338680488	-4.69808429586248	0.31955146133629	-14.7021211426047	6.2471748582083e-49	8.95901667165781e-47
SFRP4	142.175883784945	5.3649439689089	0.365217664085359	14.6897165621622	7.50269649207599e-49	1.06386550258426e-46
DPYSL3	23.1672359315809	3.88968718191997	0.266358669526819	14.6031934640232	2.67992198494504e-48	3.75784616111182e-46
CHCHD10	89.8927002213506	-1.26997071443822	0.0870747191921804	-14.584838472293	3.50751177835328e-48	4.8642635871229e-46
PPP1R14A	190.948123532729	-2.67911529459576	0.184278303022019	-14.5384196113182	6.91711999683655e-48	9.48848416957361e-46
RUNX2	11.4539337015059	3.16776273262969	0.218064538090187	14.5267211274837	8.20551157907736e-48	1.11347909815007e-45
SPON1	19.5750159981296	3.62660213288345	0.250079259613857	14.5018108998052	1.17995345024764e-47	1.58415027043885e-45
PTK2	32.0797262061243	-1.91441889311996	0.132551347116948	-14.4428475059623	2.78110644323086e-47	3.69448034879721e-45
STOM	77.8224277076637	-1.98081073395118	0.137422571778553	-14.4140129842943	4.22435012639707e-47	5.55326027032615e-45
PRXL2A	37.4996749824818	-2.41496556832049	0.168113209706582	-14.3651148683406	8.56645597782407e-47	1.11452241690866e-44
GPAT2	18.9425072602173	-3.48208908600489	0.243892957570381	-14.2771202608426	3.03902287523946e-46	3.91351721280837e-44
HES4	61.0248366202811	-1.51319246174602	0.106399372029528	-14.2218175998828	6.70875445578125e-46	8.55196780120801e-44
MCAM	52.892235389073	-4.63208221300655	0.325924875050401	-14.2121162500722	7.70610495063496e-46	9.72510444770131e-44
LOXL1	31.9645520052629	2.58167778577133	0.181947710686501	14.1891193685839	1.06993879825938e-45	1.33689382515182e-43
ARHGAP15	33.9435808616109	-3.35759703972575	0.237715835646351	-14.1244146844337	2.68622447081842e-45	3.3235443942871e-43
SULF1	63.2501528480168	3.00818017099845	0.213047979040033	14.119731079135	2.87084751206747e-45	3.51748500993121e-43
RCAN2	23.92122879417	-2.39982469222243	0.169994956412814	-14.1170346630445	2.98280889134093e-45	3.61952386622332e-43
GPX8	32.8545862795028	1.52887523372177	0.108404465100355	14.1034341372047	3.61729487355862e-45	4.34764393374379e-43
COL12A1	87.2969190700408	2.7403273898619	0.194921349051044	14.0586313567135	6.81922864809572e-45	8.11874203197811e-43
ITGBL1	38.3806842984376	5.28298354466781	0.377754834547661	13.9852175578213	1.91889157722261e-44	2.26321604715415e-42
C3	78.7886378309943	3.9356436613006	0.281433945361163	13.9842535919042	1.9450676667973e-44	2.27284758842425e-42
MOCS1	13.3914368673145	-3.41857345143136	0.244820052121621	-13.9636170395597	2.59901532225705e-44	3.00913517127376e-42
MPZL1	23.8536618199445	1.32827330148093	0.0952387883246791	13.9467681692118	3.29187445146354e-44	3.77667777976999e-42
RERG	32.349646631673	-1.7511322760302	0.125714799938878	-13.9294043094496	4.19842475866643e-44	4.77334418507841e-42
MMP23B	12.9232665890214	3.66717804503083	0.264186271085669	13.8810318566541	8.2546984433538e-44	9.30127628170759e-42
ASAH1	70.8904910910277	-1.63119044299503	0.117975561546553	-13.8265113690632	1.76368838012248e-43	1.96971215549962e-41
EFHD1	22.6588087787298	-3.36485032415702	0.243647311957658	-13.8103322262048	2.2081087761358e-43	2.44441515393279e-41
NKD2	7.45189180354012	3.42097503799558	0.247965357654929	13.7961813309271	2.6871456371166e-43	2.9234291327941e-41
MAP1B	198.157843573513	-1.93584369094135	0.140315665534445	-13.7963475679495	2.68095789150812e-43	2.9234291327941e-41
FAP	36.4747322872886	3.32063660950286	0.241142614958975	13.7704263100398	3.83940804953349e-43	4.1413102209498e-41
STEAP4	95.4250988748504	-4.44822712370532	0.323067262396381	-13.7687337637067	3.93041692761294e-43	4.20354759546401e-41
LHFPL6	151.004137092559	-1.85314048204267	0.134606365754664	-13.7671087964758	4.01981041699053e-43	4.2630258371782e-41
OR51E1	5.86796233333025	-4.76016195512718	0.346544841828765	-13.7360635062613	6.17427233915714e-43	6.49327641001359e-41
PDGFRA	35.7531930435072	5.21835314502287	0.380035780017099	13.7312153734264	6.60167172000151e-43	6.88537992615033e-41
MRC2	33.7581104535579	3.92584990900576	0.285979747389501	13.7277200390655	6.92794991700793e-43	7.16645311087214e-41
ANTXR1	55.814874104659	1.60472097776536	0.117028706958399	13.712199506193	8.58163585542349e-43	8.8048979264589e-41
AEBP1	201.055187393676	1.99433513234746	0.145840389209342	13.6747792786314	1.43642480970908e-42	1.46190976601037e-40
CPM	51.1442067297263	-4.24760675181789	0.310770819455484	-13.6679716559628	1.57730796922998e-42	1.59245012573458e-40
BICC1	25.1648573227686	2.24629073567447	0.164423662831264	13.6616025758998	1.7215291401827e-42	1.7242617261195e-40
SGCD	8.53617983696082	4.5272806567858	0.333658906710587	13.5685892560714	6.14942181290336e-42	6.11068529754649e-40
PROCR	27.3156973073608	-2.4836587114948	0.183073548287293	-13.5664531262444	6.33123821974167e-42	6.24220518227655e-40
PLOD2	33.3501004798304	1.60718508752234	0.118839868155842	13.5239554912223	1.12936333027191e-41	1.10485001767686e-39
ADCY3	38.3761849448604	-2.36017010999871	0.17461922867399	-13.5160951512682	1.25671507810508e-41	1.21998032966816e-39
SKIL	30.0605406029143	1.5848983045938	0.117434255755283	13.4960475919097	1.64993104290886e-41	1.58947555431373e-39
CXCL14	186.144596670423	5.85742312317081	0.434500076703178	13.4808333467159	2.02803189076824e-41	1.93892139859812e-39
APOD	563.887125686655	5.79508591553591	0.430662095703086	13.4562246674508	2.83011128859711e-41	2.68541386933049e-39
SLC38A11	20.165441516984	-4.9321380932719	0.366651551001687	-13.4518402548615	3.00304399914715e-41	2.82823994546545e-39
MOXD1	16.5647433807135	3.18174215641227	0.236946677515323	13.4280935684633	4.13930934361831e-41	3.86948769751579e-39
COL8A2	9.52711764863256	4.57246719893257	0.340998824717151	13.409040933573	5.35265410413489e-41	4.96694814663105e-39
IFITM2	629.453081439248	-1.33642320669142	0.09974390576452	-13.398544968216	6.16601556651309e-41	5.67993550725513e-39
GPNMB	54.1410559012511	1.88857008768388	0.14116517863354	13.3784415247796	8.08243277188807e-41	7.39132620153822e-39
GAS1	24.0886168870821	2.84419517545099	0.212876604443172	13.3607691784197	1.02499481496466e-40	9.30606803226906e-39
TSPAN12	7.97022421501498	-2.63515522200668	0.19770477045414	-13.3287386842187	1.57538647044807e-40	1.42009837550391e-38
IL1R1	33.2995993114107	1.82995314321939	0.137349917494508	13.3232926280612	1.69465477945545e-40	1.51677612175374e-38
MFAP4	84.3634184674949	2.81688918457461	0.211658359366018	13.3086602060607	2.0614525173875e-40	1.83207963165002e-38
BCAM	18.0123509408234	-3.24057950205129	0.243779372634509	-13.2930832786652	2.5389631626831e-40	2.24067937853571e-38
HSPG2	48.3372618155449	2.15453985250696	0.162096701111034	13.2916946349891	2.58653076431463e-40	2.26680682261462e-38
CLMP	13.5284413049592	5.45390480185173	0.411115256217576	13.2661211652173	3.63936740640722e-40	3.16750459785235e-38
TBX2	33.9750705856682	-2.46374287934043	0.185767446099888	-13.2625114414054	3.81888893027636e-40	3.3009848150745e-38
ADAP2	14.5479950148679	-5.15428745683492	0.388714335256487	-13.2598337373741	3.95772239316801e-40	3.39771813617553e-38
NDRG2	70.3369107384914	-2.05868540185648	0.155277565174148	-13.2580994527291	4.05030781606003e-40	3.45370842153227e-38
FAM162B	39.0883872258526	-4.2303661316309	0.319483400193775	-13.2412705294393	5.06840857552721e-40	4.29284001497674e-38
FRMD6	17.8788661716471	2.16215694093011	0.164199653586205	13.1678532427291	1.34364071025078e-39	1.13044971755766e-37
NOX4	7.41821668238638	4.33716333024085	0.329921930474485	13.1460291954623	1.79348508061351e-39	1.49892594154586e-37
PTGDS	265.594712129285	4.90522619585855	0.374147749207031	13.11039878298	2.87084897477476e-39	2.38356013563536e-37
MYO1B	44.6238261374589	-1.74430061917675	0.133361131534023	-13.0795277387981	4.31110276845095e-39	3.5559553554151e-37
GJC1	34.6918050509028	-3.89427562735382	0.297940552386602	-13.0706464633947	4.84520090916957e-39	3.97054775803377e-37
NEGR1	12.4295791681224	3.36962524454533	0.257896280666925	13.0658155900171	5.16283134343866e-39	4.17659817655102e-37
KLHDC8B	12.6348609642405	-2.13911163117736	0.163713842460581	-13.0661622684253	5.13936336039685e-39	4.17659817655102e-37
PDGFRL	17.6432302380275	2.56357477025388	0.196461615012348	13.0487310210331	6.4614680322913e-39	5.1938679342367e-37
CDH6	27.4443095050918	-3.46943621430925	0.266165514959397	-13.0348825047396	7.74862909514335e-39	6.189094884855e-37
PODN	20.5152737908394	2.91647053221397	0.223840500312594	13.029235228393	8.34397692953328e-39	6.62270370130252e-37
CD36	57.7851041149849	-4.83723457855705	0.371324663299987	-13.0269681942703	8.59557144589535e-39	6.77975697794996e-37
TMEM38B	20.7052952269998	-2.67725614077651	0.205705773128335	-13.0149781411639	1.00571070458446e-38	7.88327272786081e-37
DPY19L2	7.82332763860489	-3.28504920268556	0.252536755566024	-13.0082022924647	1.09897046890934e-38	8.56111562817032e-37
GRK5	17.2678328438787	-3.17542479950652	0.244908533669672	-12.9657580808902	1.91329426161438e-38	1.48133580255052e-36
ADGRF5	32.8743961653555	-3.90795767763495	0.301898350030892	-12.9446142293757	2.52026036722112e-38	1.93480900069948e-36
PDGFA	19.8532327912708	-2.26196557183441	0.174745690256964	-12.9443282321194	2.52966311501913e-38	1.93480900069948e-36
SH3D19	16.4238204753894	1.79550681729265	0.139049541971857	12.9127129210972	3.81615094619424e-38	2.90119427355249e-36
HTR1F	5.844378983983	-4.67784381888716	0.362362173373815	-12.9093050064623	3.98884934091668e-38	3.01432806481249e-36
KIAA1217	19.6881517468148	2.46774943477024	0.191349132988542	12.8965801737811	4.70518587930742e-38	3.53449082124164e-36
CBFA2T3	7.58478283409846	-3.28168499836906	0.254511922066808	-12.8940325141533	4.863281362402e-38	3.6316337747641e-36
INPP4B	15.8110185873972	-2.85370826263248	0.221431607388694	-12.8875380361719	5.29059241622259e-38	3.92748684074877e-36
LTBP2	24.9880323441289	4.50217443920552	0.351009032739784	12.8263777261343	1.16693629886798e-37	8.61212636942334e-36
TMEM74B	6.14740667042357	-4.82850146958535	0.378381840242558	-12.7609228457954	2.70971682927053e-37	1.98817595263919e-35
FKBP11	23.4928646515489	1.29065331600033	0.101487066769496	12.7174166825784	4.73248693044236e-37	3.45225347180246e-35
SH3PXD2B	11.7673898923456	2.32168710345712	0.182648076187628	12.7112595539858	5.12030040239095e-37	3.71368914242378e-35
SLC25A5	87.5828742920738	-1.43409644323795	0.11303794796882	-12.686858431237	6.99351138982677e-37	5.04332078512079e-35
TESC	22.7961147124687	-2.55462970987889	0.201778730336468	-12.6605500273444	9.7811635908166e-37	7.01353889296054e-35
ROR2	6.7960937873951	3.97822567662314	0.314270225354954	12.6586146432737	1.002528734486e-36	7.14797323684369e-35
PRNP	29.4213881968717	1.57501994931582	0.124646316305157	12.6359125243613	1.338324520356e-36	9.48857047578243e-35
RCSD1	10.3130986332288	-2.86925418666228	0.227122875765833	-12.6330479789298	1.38795922555232e-36	9.78550023825157e-35
VEGFB	19.3545273823145	1.61155291889789	0.127622622668456	12.6274862967239	1.48961099327097e-36	1.04438281861553e-34
POSTN	166.214137777018	2.99838410996072	0.237738405009049	12.6121150255323	1.81067658096554e-36	1.26247173766769e-34
PODNL1	6.60101941580462	4.20119752874379	0.334266657287985	12.5684014158919	3.15029388699554e-36	2.18443455241119e-34
PYCR1	7.02745748021369	2.51851116742235	0.200518815089409	12.5599743161227	3.50446508467808e-36	2.41674040265778e-34
MYH10	15.5886919790297	2.14695811969302	0.171090023888289	12.5487043072415	4.0406762309915e-36	2.77137684973439e-34
CCR10	6.45236417657979	-2.79151295977649	0.222479338771875	-12.5472907964674	4.11344160858435e-36	2.8060342216397e-34
CPZ	4.95127229040114	4.37658412666017	0.351376013883705	12.4555574476654	1.30436885616693e-35	8.85007256173474e-34
GPR20	6.31599920719219	-4.8981369920255	0.393775890333053	-12.4388950981298	1.6071159153773e-35	1.08458838781078e-33
BASP1	25.2950776785984	2.35465385155925	0.189570979952851	12.4209615424517	2.0112948137317e-35	1.35013513560075e-33
HEY2	9.71854544765444	-3.08633266701067	0.248582947917365	-12.4157054732356	2.14785195640308e-35	1.43417416348184e-33
BOC	16.589742731757	2.86998788572514	0.231260657799124	12.4101864668137	2.30116244417814e-35	1.52845631818569e-33
NTM	22.1572391713606	3.98319059871269	0.321059702193329	12.4063860132599	2.41300763218744e-35	1.59435373393746e-33
AVPR1A	25.2230208579137	-4.60554172163728	0.372374399416667	-12.3680406839245	3.89199621447501e-35	2.55817667847264e-33
KDELR3	15.6261232845335	1.54608504110329	0.125027766815804	12.3659334280604	3.99542850034827e-35	2.61255480178213e-33
HRC	7.50371492866839	-4.76719033801688	0.386064241684962	-12.3481789383308	4.98265369094684e-35	3.24129327730666e-33
STEAP2	13.5603349262362	3.47863456722241	0.281815997149628	12.3436377012177	5.27190339977548e-35	3.41186773872649e-33
ENPEP	39.8283218413808	-3.5062187622537	0.284273686292054	-12.3339546758173	5.94555051504755e-35	3.82820650509694e-33
DPT	51.8673341731215	4.39225219138966	0.356382742802064	12.324536695732	6.68264492407895e-35	4.28096339806479e-33
OMD	14.5438091965511	4.93408780425414	0.400517876735701	12.3192698524918	7.13372381842094e-35	4.54684821153901e-33
ARHGAP29	37.3963486752697	-2.73925601855598	0.222620252141949	-12.3046128651824	8.55456105629737e-35	5.42505329298858e-33
SEMA3C	16.7474614017595	3.95976241090974	0.322248841689743	12.2879026970162	1.05200050562899e-34	6.63812319051892e-33
PLCE1	19.0738762431909	-2.87412525475897	0.2339858290275	-12.2833304337468	1.11319477464423e-34	6.98931246567672e-33
SPOCK1	16.1090268109546	5.44462929647166	0.443625754591183	12.2730234665683	1.26441996746166e-34	7.89949504424067e-33
CDC42EP4	16.3906318397751	-2.81187021365393	0.229664747477538	-12.2433688432263	1.82305501573198e-34	1.13334750239101e-32
OGN	20.4258807036411	4.38738461607995	0.358690898180654	12.2316586184193	2.10594068854461e-34	1.30279272007025e-32
NGF	8.16781203452968	-3.8840542191825	0.318302745339209	-12.2023899449668	3.01832788319891e-34	1.85811209199855e-32
HMGN3	74.6022677861109	-0.782707029371941	0.0641612992754346	-12.1990520486797	3.1446347985883e-34	1.92647044457206e-32
FBLIM1	48.9903959617505	-1.05034811659404	0.0861843469267121	-12.1872260340641	3.63588033475002e-34	2.21665747944663e-32
ITGA11	11.6292706892582	3.81138674172896	0.313106035130019	12.1728306519108	4.3377417988668e-34	2.63184141835092e-32
HLA-C	368.940945077968	-1.05668892591517	0.0868146627526189	-12.1717794253978	4.39397802815256e-34	2.65320587154475e-32
PCDH7	15.0629486154624	4.72120352226623	0.388289209611065	12.1589871812181	5.13918909275737e-34	3.08840792145705e-32
ZFHX4	11.009074993807	2.58123721520486	0.212355121937813	12.1552858798516	5.37733553045848e-34	3.21620731726948e-32
TMEM45A	29.2149327203858	2.08844600091521	0.172036181314825	12.139574274166	6.51641953354013e-34	3.87911389213568e-32
GJA1	20.9688181126428	3.23512195947988	0.266597352559306	12.1348615371573	6.90266643446215e-34	4.08974884520715e-32
JAG1	40.072131472646	-1.71619173882911	0.141600292365304	-12.1199731311404	8.278627562369e-34	4.8820691512662e-32
ANGPT2	33.6993198551041	-3.45743728770487	0.285392432733735	-12.1146775146999	8.83107876206644e-34	5.1836378594083e-32
LSAMP	11.964795663142	4.96119085014937	0.409560802091587	12.1134415813551	8.96519651248823e-34	5.23799907350007e-32
ADAMTS4	69.8959362826982	-2.81433921161298	0.232940422767933	-12.0817983335454	1.31805082669063e-33	7.6653462824128e-32
FNDC1	21.4323726775298	4.22321569955774	0.349680619942792	12.0773513277592	1.39129532167324e-33	8.05419585298912e-32
CD163L1	4.65410920437032	-4.2311546667254	0.350422445762874	-12.0744396310405	1.44142824964336e-33	8.30631256187176e-32
HTRA3	36.3130519872356	3.59123382530865	0.297549151754827	12.0693801482175	1.53284522238579e-33	8.79295759386757e-32
ANKH	21.8915567879032	3.15108688030501	0.261455559577596	12.0520936154345	1.89085325107368e-33	1.07975420943664e-31
B4GALT1	31.1591314395251	1.36821974985456	0.11361794010732	12.0422861791209	2.12970498435413e-33	1.21067013074545e-31
GFPT2	10.2756038510752	2.58663017221447	0.214867472965874	12.0382584507116	2.23626814493549e-33	1.26554726408457e-31
FOXO1	14.4572959716706	2.19186268210548	0.182345301058119	12.0203957512833	2.77638523143496e-33	1.56419560806738e-31
PTMA	1478.45516689211	-0.808413619487284	0.0673157079786706	-12.009286446834	3.17573333289253e-33	1.7812335404935e-31
CSPG4	13.2650221718318	-3.70747661285887	0.308922868145004	-12.0013019273103	3.49750984120645e-33	1.9530342564613e-31
EHD2	47.4830117908652	-1.60477291598858	0.13374189225129	-11.9990295409709	3.5948672847773e-33	1.9985561732991e-31
PTGIR	22.1436453191383	-1.82930901921446	0.15280246023582	-11.9717249080367	4.99786536812112e-33	2.76636232217932e-31
KCNK17	22.9180649624598	-5.09096531366212	0.426015333732559	-11.9501926586945	6.47749022036782e-33	3.56969111707607e-31
SDC3	6.49231625220492	2.4490847759379	0.205078817680488	11.9421635234584	7.13429621071815e-33	3.91455731214187e-31
CAVIN2	21.0390202758588	-2.2709568314869	0.190278861750731	-11.9348876201598	7.78639784616636e-33	4.25386756790561e-31
B3GNT2	22.7345597231781	-1.8689141543554	0.15716545718114	-11.8913798736411	1.31220535746475e-32	7.13794466000222e-31
TANC2	5.58219834791271	2.75235670638975	0.231686036219769	11.8796831751179	1.50938355891955e-32	8.17528777406212e-31
PTGFRN	16.9212244874685	2.63527531417918	0.222019150802904	11.869585594977	1.7030914421933e-32	9.18504871815362e-31
KCNJ8	45.5691882907542	-2.89007748864199	0.244530218270045	-11.8188971043667	3.11750331426312e-32	1.67416560961704e-30
ESAM	24.8729168029048	-3.73812958437233	0.31647906717152	-11.8116171719705	3.39958836385395e-32	1.81791547253546e-30
EFEMP1	42.0516239377957	3.19244381449653	0.270379514174373	11.8072695863994	3.57998985181152e-32	1.9063068324836e-30
SULF2	19.4375066585538	1.93781133458795	0.164390063268486	11.7878860562458	4.50712229296083e-32	2.38991106458679e-30
BNC2	10.9706887041215	5.1392571569382	0.436740165494075	11.7673105497963	5.7529433156068e-32	3.03774663778066e-30
IFITM1	305.670406752444	-1.61213419324258	0.13702809269837	-11.7649903862506	5.91330819418593e-32	3.1094145587761e-30
FHL5	16.8393773483875	-3.68238691565576	0.313034649796899	-11.7635121800252	6.01778544466913e-32	3.15122208762342e-30
PTK7	35.9770627298371	1.7543874704387	0.149311210584912	11.7498710483029	7.07266942122645e-32	3.6883094254495e-30
FRMD3	14.5685485625499	-4.07348386857173	0.346717572586389	-11.7487090088483	7.17059500666252e-32	3.72398802403626e-30
LGI4	16.8096164898615	-4.40548290533096	0.376075270158282	-11.7143647958474	1.07594611918295e-31	5.56493443610199e-30
RASGRP2	14.0202402730324	-2.00810124423192	0.171869765126266	-11.6838540086248	1.54144547367618e-31	7.94001709297692e-30
IGFBP7	4297.89144395264	-1.25202765456286	0.107178421940568	-11.6817138365512	1.58075781627185e-31	8.10941611437022e-30
COMP	56.2175927596051	5.00334133892036	0.428742758337022	11.6697978954256	1.81854749345433e-31	9.29152605967354e-30
TENM3	4.0659545795027	4.58592590324182	0.393034744183878	11.6679911155548	1.85757870447617e-31	9.452678730036e-30
SRPX2	13.9054702062319	2.60979553403395	0.223756130480986	11.6635710870756	1.95660429257092e-31	9.91660488845183e-30
FZD7	8.38043704854617	2.5563319757908	0.219275327068688	11.6580921801112	2.08665491462509e-31	1.05334340090275e-29
LIMA1	47.5017405367151	0.81347758150728	0.0699381772366166	11.6313809374114	2.8544205076221e-31	1.43517078909127e-29
CYBRD1	58.8817928761926	1.38914537979711	0.119441860866707	11.6303059054594	2.8905982483637e-31	1.44759324977579e-29
CRISPLD1	5.40391975251942	4.0114916091048	0.344980773859002	11.6281599239045	2.96418317808684e-31	1.47857674733027e-29
