orig.ident	contrast	contrast_labels	gene	n_inside	n_outside	n_inside_positive	n_outside_positive	pct_inside_positive	pct_outside_positive	delta_pct_positive	mean_expression_inside	mean_expression_outside	mean_positive_expression_inside	mean_positive_expression_outside	log2fc_mean_expression	auc	wilcoxon_p	wilcoxon_fdr
IU_PDA_T2	CC1_CC5	CC1,CC5	KCNN3	822	3296	8	45	0.97323600973236	1.36529126213592	-0.392055252403562	0.0097323600973236	0.0139563106796117	1	1.02222222222222	-0.00602254832536536	0.498038247348404	0.371996083660066	0.672215050516303
IU_PDA_T2	CC1_CC5	CC1,CC5	KCNK17	822	3296	27	129	3.28467153284672	3.91383495145631	-0.629163418609596	0.0328467153284672	0.0409587378640777	1	1.04651162790698	-0.0112867235030808	0.496829268832825	0.394279224031593	0.672215050516303
IU_PDA_T2	CC1_CC5	CC1,CC5	KCNJ8	822	3296	64	230	7.78588807785888	6.97815533980583	0.807732738053056	0.0815085158150852	0.0731189320388349	1.046875	1.04782608695652	0.0112350486303865	0.504047337479035	0.42013440657269	0.672215050516303
IU_PDA_T2	CC1_CC5	CC1,CC5	KCNS3	822	3296	92	397	11.1922141119221	12.0449029126214	-0.852688800699219	0.124087591240876	0.131674757281553	1.10869565217391	1.09319899244332	-0.00970493022500707	0.495774573028134	0.503150940386679	0.730365533452108
IU_PDA_T2	CC1_CC5	CC1,CC5	KCNC4	822	3296	42	187	5.10948905109489	5.67354368932039	-0.564054638225498	0.0547445255474453	0.0597694174757282	1.07142857142857	1.05347593582888	-0.00685680067149427	0.497173083055772	0.526936108422598	0.730365533452108
IU_PDA_T2	CC1_CC5	CC1,CC5	KCNAB2	822	3296	48	175	5.83941605839416	5.30946601941748	0.529950038976685	0.0608272506082725	0.0552184466019418	1.04166666666667	1.04	0.00764805097187476	0.502652333876645	0.547774150089081	0.730365533452108
IU_PDA_T2	CC1_CC5	CC1,CC5	KCNB1	822	3296	3	10	0.364963503649635	0.303398058252427	0.0615654453972079	0.00364963503649635	0.00303398058252427	1	1	0.000885243342399508	0.500307827226986	0.778351625006714	0.916384232972839
IU_PDA_T2	CC1_CC5	CC1,CC5	KCNAB1	822	3296	5	18	0.608272506082725	0.546116504854369	0.0621560012283562	0.00608272506082725	0.00546116504854369	1	1	0.000891575451358411	0.500310780006142	0.830624519887717	0.916384232972839
IU_PDA_T2	CC1_CC5	CC1,CC5	KCNK15	822	3296	1	5	0.121654501216545	0.151699029126214	-0.0300445279096686	0.00121654501216545	0.00151699029126214	1	1	-0.000432859299374798	0.499849777360452	0.839905167789294	0.916384232972839
IU_PDA_T2	CC1_CC5	CC1,CC5	KCNMA1	822	3296	84	344	10.2189781021898	10.4368932038835	-0.217915101693713	0.110705596107056	0.11377427184466	1.08333333333333	1.09011627906977	-0.00398040561378984	0.498844909704013	0.846129533509837	0.916384232972839
IU_PDA_T2	CC1_CC5	CC1,CC5	KCNJ16	822	3296	14	58	1.70316301703163	1.75970873786408	-0.0565457208324476	0.0170316301703163	0.0175970873786408	1	1	-0.000801897981928011	0.499717271395838	0.911896102361551	0.916384232972839
IU_PDA_T2	CC1_CC5	CC1,CC5	KCNA5	822	3296	4	17	0.48661800486618	0.515776699029126	-0.0291586941629462	0.0048661800486618	0.00515776699029126	1	1	-0.000418573160033838	0.499854206529185	0.916384232972839	0.916384232972839
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNK3	1911	2443	103	402	5.3898482469911	16.4551780597626	-11.0653298127715	0.0565149136577708	0.407695456406058	1.04854368932039	2.47761194029851	-0.414022119905518	0.442401350476902	6.6910302995897e-32	1.60584727190153e-30
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNE4	1911	2443	182	123	9.52380952380952	5.03479328694228	4.48901623686724	0.097854526425955	0.0523945968072043	1.02747252747253	1.04065040650407	0.0610111530334113	0.522432443489692	8.67027195475705e-09	1.04043263457085e-07
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNMA1	1911	2443	364	324	19.047619047619	13.2623823168236	5.78523673079547	0.2145473574045	0.151043798608269	1.12637362637363	1.13888888888889	0.077476013561747	0.528853784657539	2.3199289772763e-07	1.85594318182104e-06
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNS3	1911	2443	297	262	15.541601255887	10.7245190339746	4.81708222191235	0.173207744636316	0.125665165779779	1.11447811447811	1.17175572519084	0.0596807447958423	0.523697498143437	3.59049422262397e-06	2.15429653357438e-05
IU_PDA_T3	CC1_CC5	CC1,CC5	KCND3	1911	2443	49	113	2.56410256410256	4.625460499386	-2.06135793528344	0.0256410256410256	0.0499386000818666	1	1.07964601769911	-0.0337790862020461	0.489651227473577	0.000343167210123223	0.00164720260859147
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNJ15	1911	2443	118	107	6.17477760334903	4.37986082685223	1.7949167764968	0.0638409209837781	0.0466639377814163	1.03389830508475	1.06542056074766	0.0234841398928832	0.508969014728912	0.00797954366017158	0.0311687845396592
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNMB1	1911	2443	151	144	7.90162218733647	5.89439214081048	2.00723004652599	0.0842490842490843	0.0634465820712239	1.06622516556291	1.07638888888889	0.0279486575284724	0.510013338122805	0.00909089549073394	0.0311687845396592
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNB1	1911	2443	0	8	0	0.327466230045027	-0.327466230045027	0	0.00327466230045027	NA	1	-0.00471662059958324	0.498362668849775	0.0122940672555088	0.0368822017665265
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNMB4	1911	2443	173	257	9.05285190999477	10.5198526401965	-1.46700073020171	0.103610675039246	0.112566516577978	1.14450867052023	1.07003891050584	-0.0116602756838999	0.492958662100818	0.122388865250556	0.326370307334815
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNAB1	1911	2443	6	15	0.313971742543171	0.613999181334425	-0.300027438791254	0.00313971742543171	0.00613999181334425	1	1	-0.00430849341471128	0.498499862806044	0.156222068474166	0.374932964337999
IU_PDA_T3	CC1_CC5	CC1,CC5	KCND2	1911	2443	33	55	1.72684458398744	2.25133033155956	-0.524485747572117	0.0172684458398744	0.0233319688907081	1	1.03636363636364	-0.00857379065386868	0.497370502721067	0.22110752875493	0.480401307374413
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNK1	1911	2443	211	296	11.0413396127682	12.116250511666	-1.0749108988978	0.122448979591837	0.142447810069587	1.10900473933649	1.17567567567568	-0.0254783913893596	0.494242030701887	0.240200653687207	0.480401307374413
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNJ16	1911	2443	1	4	0.0523286237571952	0.163733115022513	-0.111404491265318	0.000523286237571952	0.00163733115022513	1	1	-0.00160549280884145	0.499442977543673	0.281487244245515	0.519668758607104
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNN3	1911	2443	44	46	2.30245944531659	1.8829308227589	0.419528622557685	0.0240711669283098	0.0192386410151453	1.04545454545455	1.02173913043478	0.0068240989611606	0.502102783869932	0.333152590159841	0.571118725988298
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNK17	1911	2443	33	34	1.72684458398744	1.39173147769136	0.335113106296078	0.0172684458398744	0.0143266475644699	1	1.02941176470588	0.00417811675497928	0.501672031260944	0.373734493807981	0.597975190092769
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNAB2	1911	2443	274	330	14.3380429094715	13.5079819893573	0.83006092011413	0.159079016221873	0.15309046254605	1.10948905109489	1.13333333333333	0.00747322035724983	0.504048560448771	0.443596910121241	0.601658009757664
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNN4	1911	2443	136	188	7.11669283097855	7.69545640605812	-0.57876357507958	0.0743066457352172	0.0851412198117069	1.04411764705882	1.1063829787234	-0.014476957468857	0.496963526113868	0.448761682529587	0.601658009757664
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNT2	1911	2443	9	8	0.470957613814757	0.327466230045027	0.14349138376973	0.00470957613814757	0.00327466230045027	1	1	0.00206191203147852	0.500717456918849	0.451243507318248	0.601658009757664
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNJ8	1911	2443	192	259	10.0470957613815	10.6017191977077	-0.55462343632626	0.113029827315542	0.117478510028653	1.125	1.10810810810811	-0.00575483255674259	0.497384425604998	0.574273439309102	0.725398028600971
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNK15	1911	2443	24	35	1.25588697017268	1.43266475644699	-0.176777786274307	0.0130821559392988	0.0147359803520262	1.04166666666667	1.02857142857143	-0.00235323352232783	0.499117289158807	0.617110786687117	0.74053294402454
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNC4	1911	2443	81	99	4.23861852433281	4.0523945968072	0.186223927525606	0.043432757718472	0.0409332787556283	1.02469135802469	1.01010101010101	0.00346003299788965	0.500943650233165	0.756263899183904	0.864301599067319
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNA5	1911	2443	6	7	0.313971742543171	0.286532951289398	0.0274387912537729	0.00313971742543171	0.00286532951289398	1	1	0.000394673068017615	0.500137193956269	0.869212585527848	0.923593168584563
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNK6	1911	2443	155	195	8.11093668236525	7.98198935734752	0.12894732501773	0.0847723704866562	0.0843225542365943	1.04516129032258	1.05641025641026	0.000598358029592234	0.500588616692938	0.887284093293166	0.923593168584563
IU_PDA_T3	CC1_CC5	CC1,CC5	KCNQ4	1911	2443	32	40	1.67451596023025	1.63733115022513	0.0371848100051131	0.0172684458398744	0.0167826442898076	1.03125	1.025	0.000689130675099409	0.500186780842883	0.923593168584563	0.923593168584563
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNK1	692	2929	99	786	14.3063583815029	26.8350973028337	-12.5287389213308	0.164739884393064	0.410378968931376	1.15151515151515	1.52926208651399	-0.276075066085511	0.434066007258489	5.92801309154801e-13	1.42272314197152e-11
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNN4	692	2929	60	471	8.67052023121387	16.0805735745988	-7.41005334338496	0.0968208092485549	0.210310686241038	1.11666666666667	1.30785562632696	-0.14204958646877	0.462118401395651	4.2684908252266e-07	5.12218899027192e-06
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNMA1	692	2929	54	123	7.80346820809249	4.19938545578696	3.60408275230553	0.0867052023121387	0.0457494025264595	1.11111111111111	1.08943089430894	0.0554234503213218	0.518040148643128	7.5577696274501e-05	0.000578711508039479
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNJ8	692	2929	37	74	5.34682080924856	2.52645954250597	2.82036126674258	0.0549132947976879	0.0279959030385797	1.02702702702703	1.10810810810811	0.0372899112853443	0.514055922733992	0.00011446404373701	0.000578711508039479
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNMB1	692	2929	46	101	6.64739884393064	3.44827586206897	3.19912298186167	0.0765895953757225	0.0368726527825196	1.15217391304348	1.06930693069307	0.0542296724247065	0.51603952502087	0.000120564897508225	0.000578711508039479
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNE4	692	2929	37	80	5.34682080924856	2.73130761351997	2.61551319572858	0.0563583815028902	0.0276544895868897	1.05405405405405	1.0125	0.039744074548015	0.513107908359104	0.00045299923217715	0.0018119969287086
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNA5	692	2929	7	8	1.01156069364162	0.273130761351997	0.738429932289621	0.0130057803468208	0.00273130761351997	1.28571428571429	1	0.0147073339284142	0.503696096637768	0.00647734159248089	0.0222080283170773
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNAB2	692	2929	40	257	5.78034682080925	8.77432570843291	-2.99397888762366	0.0635838150289017	0.095937179924889	1.1	1.09338521400778	-0.0432313757100103	0.485064641604683	0.0100412823759397	0.0300434803855903
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNQ4	692	2929	34	224	4.91329479768786	7.64766131785592	-2.73436652016806	0.0520231213872832	0.0880846705360191	1.05882352941176	1.15178571428571	-0.0486244133365148	0.486216665318116	0.0112663051445964	0.0300434803855903
IU_PDA_T4	CC1_CC5	CC1,CC5	KCND2	692	2929	13	28	1.87861271676301	0.95595766473199	0.922655052031015	0.0202312138728324	0.0102424035506999	1.07692307692308	1.07142857142857	0.0141946423199013	0.504613768632195	0.0391043936309689	0.0895523930233076
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNK6	692	2929	83	436	11.9942196531792	14.8856264936839	-2.89140684050466	0.135838150289017	0.182314783202458	1.13253012048193	1.22477064220183	-0.0578569196959795	0.485134453748345	0.0450764445413519	0.0895523930233076
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNK15	692	2929	5	7	0.722543352601156	0.238989416182998	0.483553936418158	0.00722543352601156	0.00238989416182998	1	1	0.0069428432678526	0.502417769682091	0.0465531886857114	0.0895523930233076
IU_PDA_T4	CC1_CC5	CC1,CC5	KCND3	692	2929	11	23	1.58959537572254	0.785250938886992	0.804344436835551	0.0158959537572254	0.00785250938886992	1	1	0.0114681232547815	0.504021722184178	0.0485075462209583	0.0895523930233076
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNK3	692	2929	12	28	1.73410404624277	0.95595766473199	0.778146381510784	0.0187861271676301	0.0102424035506999	1.08333333333333	1.07142857142857	0.0121497163348765	0.503891718651634	0.0781388700712467	0.126998974089272
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNN3	692	2929	10	22	1.44508670520231	0.751109593717992	0.69397711148432	0.0158959537572254	0.00819392284055992	1.1	1.09090909090909	0.0109794881812233	0.503470378929462	0.0793743588057948	0.126998974089272
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNJ15	692	2929	17	50	2.45664739884393	1.70706725844998	0.749580140393948	0.0245664739884393	0.0174120860361898	1	1.02	0.0101094521326341	0.50374370703963	0.188738003355757	0.283107005033635
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNS3	692	2929	126	565	18.2080924855491	19.2898600204848	-1.08176753493568	0.225433526011561	0.247183339023558	1.23809523809524	1.28141592920354	-0.0253813335561769	0.494042285930806	0.474835961655984	0.670356651749624
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNC4	692	2929	34	158	4.91329479768786	5.39433253670195	-0.481037739014085	0.0534682080924856	0.0580402867872994	1.08823529411765	1.07594936708861	-0.00624778501663625	0.497626387115491	0.616294716435871	0.821726288581162
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNAB1	692	2929	3	15	0.433526011560694	0.512120177534995	-0.0785941659743012	0.00433526011560694	0.00546261522703995	1	1.06666666666667	-0.00161850086431081	0.499606289112068	0.79112229460577	0.917105976506161
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNMB4	692	2929	50	206	7.22543352601156	7.03311710481393	0.192316421197631	0.0751445086705202	0.0771594400819392	1.04	1.09708737864078	-0.0027012285192379	0.500864387814105	0.873258738862854	0.917105976506161
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNK17	692	2929	3	14	0.433526011560694	0.477978832365995	-0.0444528208053016	0.00433526011560694	0.00477978832365995	1	1	-0.000638409086882824	0.499777735895974	0.877741418390171	0.917105976506161
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNB1	692	2929	1	5	0.144508670520231	0.170706725844998	-0.0261980553247671	0.00144508670520231	0.00170706725844998	1	1	-0.000377363293534194	0.499869009723376	0.878893227485071	0.917105976506161
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNJ16	692	2929	1	5	0.144508670520231	0.170706725844998	-0.0261980553247671	0.00144508670520231	0.00170706725844998	1	1	-0.000377363293534194	0.499869009723376	0.878893227485071	0.917105976506161
IU_PDA_T4	CC1_CC5	CC1,CC5	KCNT2	692	2929	5	22	0.722543352601156	0.751109593717992	-0.0285662411168364	0.00722543352601156	0.00751109593717992	1	1	-0.000409109320942016	0.499857168794416	0.937390126037878	0.937390126037878
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNK1	820	2577	235	1386	28.6585365853659	53.7834691501746	-25.1249325648088	0.371951219512195	1.0372526193248	1.29787234042553	1.92857142857143	-0.570395698982274	0.35128718400106	9.82854042283938e-45	2.26056429725306e-43
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNJ16	820	2577	3	141	0.365853658536585	5.47147846332945	-5.10562480479287	0.00365853658536585	0.0679084206441599	1	1.24113475177305	-0.0895194119262985	0.474457679093671	2.5791887081319e-10	2.96606701435169e-09
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNC4	820	2577	97	555	11.8292682926829	21.5366705471478	-9.70740225446492	0.134146341463415	0.266201008925107	1.1340206185567	1.23603603603604	-0.158899643742297	0.450615671465213	4.56607822144822e-10	3.50065996977697e-09
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNN4	820	2577	68	438	8.29268292682927	16.9965075669383	-8.70382464010903	0.0951219512195122	0.197128443927047	1.14705882352941	1.15981735159817	-0.128486416941459	0.456404686864098	1.07358208014204e-09	6.1730969608167e-09
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNJ15	820	2577	53	364	6.46341463414634	14.1249514939853	-7.66153685983891	0.0670731707317073	0.17151726814125	1.0377358490566	1.21428571428571	-0.13471911243976	0.461118525038568	3.56819275247481e-09	1.64136866613841e-08
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNJ8	820	2577	170	348	20.7317073170732	13.5040745052387	7.22763281183452	0.246341463414634	0.152890958478851	1.18823529411765	1.13218390804598	0.112443313456381	0.536861021986239	3.28369440263755e-07	1.25874952101106e-06
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNMA1	820	2577	121	226	14.7560975609756	8.76988746604579	5.98621009492982	0.189024390243902	0.0977881257275902	1.28099173553719	1.11504424778761	0.115178669594894	0.530604455928145	4.73766832831323e-07	1.55666245073149e-06
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNS3	820	2577	84	433	10.2439024390244	16.802483507955	-6.5585810689306	0.107317073170732	0.194800155219247	1.04761904761905	1.15935334872979	-0.109700942399728	0.466330200554625	3.03972341241658e-06	8.73920481069767e-06
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNE4	820	2577	129	260	15.7317073170732	10.0892510671323	5.64245624994085	0.184146341463415	0.109817617384556	1.17054263565891	1.08846153846154	0.0935247761076141	0.528771401800165	6.68929661624779e-06	1.7094869130411e-05
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNK3	820	2577	2	71	0.24390243902439	2.75514163756306	-2.51123919853867	0.0024390243902439	0.0283275126115638	1	1.02816901408451	-0.0367853383020674	0.487442857548482	1.56801913001263e-05	3.60644399902905e-05
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNK6	820	2577	82	388	10	15.0562669771052	-5.05626697710516	0.104878048780488	0.175009701202949	1.04878048780488	1.16237113402062	-0.0887855275853229	0.474011187143303	0.000177183125937802	0.000370473808779041
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNK15	820	2577	3	49	0.365853658536585	1.90143577803648	-1.53558211949989	0.00365853658536585	0.0194024058983314	1	1.02040816326531	-0.0224551423578323	0.492321379558382	0.00181266611880504	0.00347427672770966
IU_PDA_T6	CC1_CC5	CC1,CC5	KCND2	820	2577	86	189	10.4878048780488	7.33410942956927	3.15369544847951	0.110975609756098	0.0756693830034924	1.05813953488372	1.03174603174603	0.0465924240190108	0.515869984951305	0.00371462638169109	0.00657203129068424
IU_PDA_T6	CC1_CC5	CC1,CC5	KCND3	820	2577	23	125	2.80487804878049	4.85060147458285	-2.04572342580236	0.0292682926829268	0.0527745440434614	1.04347826086957	1.088	-0.0325774212205074	0.489746301712144	0.0122420643381129	0.0201119628411855
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNN3	820	2577	38	75	4.63414634146341	2.91036088474971	1.72378545671371	0.0463414634146341	0.0298797050834303	1	1.02666666666667	0.022877904483526	0.508600944565907	0.0167523597283818	0.0256869515835187
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNQ4	820	2577	20	109	2.4390243902439	4.22972448583624	-1.79070009559234	0.024390243902439	0.0461777260380287	1	1.09174311926605	-0.0303625411615621	0.491008641169066	0.0189704792189684	0.0272700638772671
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNMB1	820	2577	50	116	6.09756097560976	4.50135816841288	1.59620280719687	0.0658536585365854	0.0492821109817617	1.08	1.0948275862069	0.0226067555725877	0.507946704903603	0.0660264612057562	0.0893299181019055
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNT2	820	2577	9	14	1.09756097560976	0.543267365153279	0.554293610456477	0.0109756097560976	0.00543267365153279	1	1	0.00793171366982955	0.502771468052282	0.0918752115426038	0.117396103637772
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNK17	820	2577	9	15	1.09756097560976	0.582072176949942	0.515488798659814	0.0109756097560976	0.00582072176949942	1	1	0.00737501096529921	0.502577443993299	0.124831550038007	0.151111876361798
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNMB4	820	2577	43	105	5.24390243902439	4.07450523864959	1.1693972003748	0.0585365853658537	0.0419091967403958	1.11627906976744	1.02857142857143	0.0228415819258781	0.505916550725461	0.148314380991381	0.170561538140088
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNAB1	820	2577	9	20	1.09756097560976	0.776096235933256	0.3214647396765	0.0109756097560976	0.00776096235933256	1	1	0.00459471517151652	0.501607323698382	0.383559086750683	0.420088523584082
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNAB2	820	2577	74	218	9.02439024390244	8.45944897167249	0.564941272229952	0.0951219512195122	0.0942956926658906	1.05405405405405	1.11467889908257	0.00108890980916478	0.502643932725707	0.638149405384812	0.667156196538667
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNA5	820	2577	2	7	0.24390243902439	0.27163368257664	-0.0277312435522493	0.0024390243902439	0.0027163368257664	1	1	-0.000399048658068246	0.499861343782239	0.892982210702478	0.892982210702478
IU_PDA_T6	CC1_CC5	CC1,CC5	KCNB1	820	2577	0	0	0	0	0	0	0	NA	NA	0	0.5	NA	NA
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNK1	242	3537	16	839	6.61157024793388	23.7206672321176	-17.1090969841837	0.0702479338842975	0.317783432287249	1.0625	1.33969010727056	-0.300168243426066	0.412896604256771	4.78717889072687e-10	1.05317935595991e-08
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNN4	242	3537	17	755	7.02479338842975	21.3457732541702	-14.3209798657404	0.0702479338842975	0.284421826406559	1	1.33245033112583	-0.263174035943864	0.426508317035729	4.78698317644681e-08	5.26568149409149e-07
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNJ16	242	3537	2	145	0.826446280991736	4.09951936669494	-3.2730730857032	0.00826446280991736	0.0426915465083404	1	1.04137931034483	-0.0484383364401273	0.483627624848999	0.0108245063003874	0.0656625503118216
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNK6	242	3537	8	271	3.30578512396694	7.66186033361606	-4.35607520964912	0.0330578512396694	0.0811422109132033	1	1.0590405904059	-0.0656352568923372	0.478154199875227	0.0119386455112403	0.0656625503118216
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNQ4	242	3537	0	78	0	2.20525869380831	-2.20525869380831	0	0.0223353124116483	NA	1.01282051282051	-0.031868458714269	0.488973706530958	0.0195937967505161	0.0797617339108508
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNC4	242	3537	5	193	2.06611570247934	5.45660163980775	-3.39048593732841	0.0206611570247934	0.0582414475544247	1	1.06735751295337	-0.0521648348889596	0.48300960098323	0.0217532001575048	0.0797617339108508
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNAB2	242	3537	12	298	4.95867768595041	8.42521911224201	-3.4665414262916	0.0495867768595041	0.0930166808029403	1	1.10402684563758	-0.0584939690127453	0.482478030361445	0.0547137843644256	0.17195760800248
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNJ15	242	3537	6	160	2.47933884297521	4.52360757704269	-2.04426873406749	0.0247933884297521	0.0483460559796438	1	1.06875	-0.0327819518123314	0.489743607717237	0.132028902957131	0.363079483132111
IU_PDA_T8	CC1_CC5	CC1,CC5	KCND3	242	3537	2	78	0.826446280991736	2.20525869380831	-1.37881241281658	0.00826446280991736	0.0226180378852135	1	1.02564102564103	-0.0203932786665637	0.493103601361755	0.149345744646708	0.365067375803063
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNN3	242	3537	6	50	2.47933884297521	1.41362736782584	1.06571147514937	0.0247933884297521	0.0144189991518236	1	1.02	0.0146794018939384	0.505325052514504	0.184713116668424	0.406368856670534
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNMB1	242	3537	4	104	1.65289256198347	2.94034492507775	-1.28745236309428	0.0165289256198347	0.0313825275657337	1	1.06730769230769	-0.0209282423991774	0.493546382165397	0.24374933382671	0.455315203044245
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNT2	242	3537	0	18	0	0.508905852417303	-0.508905852417303	0	0.00508905852417303	NA	1	-0.00732334080585869	0.497455470737913	0.266027041102231	0.455315203044245
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNMB4	242	3537	2	63	0.826446280991736	1.78117048346056	-0.954724202468824	0.00826446280991736	0.0180944303081708	1	1.01587301587302	-0.0139972802010699	0.495225210700575	0.269049892707963	0.455315203044245
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNK3	242	3537	0	14	0	0.395815662991235	-0.395815662991235	0	0.00424088210347752	NA	1.07142857142857	-0.00610536264918722	0.498020921685044	0.326889649369721	0.498260882862827
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNE4	242	3537	11	121	4.54545454545455	3.42097823013854	1.12447631531601	0.0454545454545455	0.035340684195646	1	1.03305785123967	0.0140247653232973	0.505596679260801	0.358938656053102	0.498260882862827
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNJ8	242	3537	10	193	4.13223140495868	5.45660163980775	-1.32437023484907	0.0413223140495868	0.0573932711337291	1	1.05181347150259	-0.022095364848758	0.493325575907117	0.372987012666817	0.498260882862827
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNK15	242	3537	0	11	0	0.310998020921685	-0.310998020921685	0	0.00310998020921685	NA	1	-0.00447979060014511	0.498445009895392	0.385019773121276	0.498260882862827
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNAB1	242	3537	0	8	0	0.226180378852135	-0.226180378852135	0	0.00226180378852135	NA	1	-0.00325940842595961	0.498869098105739	0.458983429039499	0.541829412838278
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNK17	242	3537	1	30	0.413223140495868	0.848176420695505	-0.434953280199637	0.00413223140495868	0.00876448968052022	1	1.03333333333333	-0.00664012988819928	0.497824649455461	0.467943583814876	0.541829412838278
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNMA1	242	3537	14	238	5.78512396694215	6.728866270851	-0.943742303908855	0.0578512396694215	0.0729431721798134	1	1.08403361344538	-0.0204369038765045	0.495134084308269	0.557257231951845	0.61298295514703
IU_PDA_T8	CC1_CC5	CC1,CC5	KCND2	242	3537	3	57	1.2396694214876	1.61153519932146	-0.371865777833855	0.012396694214876	0.0166808029403449	1	1.03508771929825	-0.00609210008555229	0.498137166249588	0.653786924922148	0.684919635632727
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNS3	242	3537	12	166	4.95867768595041	4.69324286118179	0.26543482476862	0.0495867768595041	0.0480633305060786	1	1.02409638554217	0.00209555337933443	0.501299135233903	0.853584063143409	0.853584063143409
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNA5	242	3537	0	0	0	0	0	0	0	NA	NA	0	0.5	NA	NA
IU_PDA_T8	CC1_CC5	CC1,CC5	KCNB1	242	3537	0	0	0	0	0	0	0	NA	NA	0	0.5	NA	NA
