target_gene	orig.ident	view	value	p_value	abs_fraction
KCNJ8	IU_PDA_T2	juxta_ct	-0.136036014073477	0.0315678708685461	0.283078337735196
KCNJ8	IU_PDA_T2	para_ct	0.106214867314033	0.00932015918567641	0.221023295094347
KCNJ8	IU_PDA_T3	intra	0.12153194341684	0.0255826878017873	0.275487261741261
KCNJ8	IU_PDA_T3	juxta_ct	0.134596096555727	0.0109885704706081	0.305100939215803
KCNJ8	IU_PDA_T3	para_ct	0.185024638553031	4.37533492947395e-06	0.419411799042936
KCNJ8	IU_PDA_T4	intra	0.179804997846552	0.00120611305736351	0.661804460497647
KCNJ8	IU_PDA_T4	juxta_ct	0.0814154700419777	0.123950306565101	0.299664202177941
KCNJ8	IU_PDA_T4	para_ct	0.0104685408427607	0.809208431778349	0.0385313373244129
KCNJ8	IU_PDA_T6	intra	0.491326441750176	1.38172862107488e-06	0.617188564724239
KCNJ8	IU_PDA_T6	juxta_ct	0.233754978421894	0.00619011401163827	0.293635528988508
KCNJ8	IU_PDA_T6	para_ct	0.0709904285824536	0.104759776327722	0.0891759062872529
KCNJ8	IU_PDA_T8	intra	0.203202472202875	0.00356402084676088	0.561683396236698
KCNJ8	IU_PDA_T8	juxta_ct	0.116223492660286	0.0716770176984185	0.321259900887155
KCNJ8	IU_PDA_T8	para_ct	0.0423480764639282	0.355208290593278	0.117056702876148
KCNJ8	IU_PDA_T9	intra	0.194957399437229	0.0043135920804267	0.524640840111058
KCNJ8	IU_PDA_T9	juxta_ct	0.133138386624155	0.0172880436950371	0.358282554092117
KCNJ8	IU_PDA_T9	para_ct	0.0435058593537152	0.364594619943007	0.117076605796825
KCNK1	IU_PDA_T1	intra	0.257877775163214	1.34010871177814e-06	0.680601307277965
KCNK1	IU_PDA_T1	juxta_ct	0.0677993441547828	0.193296412843347	0.178938732642348
KCNK1	IU_PDA_T1	para_ct	0.053219853705145	0.265334346163083	0.140459960079688
KCNK1	IU_PDA_T10	intra	0.328870699118037	3.25348700869199e-07	0.462006897378476
KCNK1	IU_PDA_T10	juxta_ct	0.195353767926229	0.00155708239774155	0.27443852083155
KCNK1	IU_PDA_T10	para_ct	0.187606245839282	0.000372118741671867	0.263554581789973
KCNK1	IU_PDA_T11	intra	0.523063010606163	4.6029846600959e-13	0.556398048804823
KCNK1	IU_PDA_T11	juxta_ct	0.329533686084078	1.79442006809083e-07	0.35053501439561
KCNK1	IU_PDA_T11	para_ct	0.0874910906945888	0.0829190398690307	0.0930669367995671
KCNK1	IU_PDA_T12	intra	0.518179975465588	0	0.577962503997255
KCNK1	IU_PDA_T12	juxta_ct	0.136311967301282	0.00421827451612145	0.152038306527483
KCNK1	IU_PDA_T12	para_ct	0.242071366931935	5.34941202445793e-09	0.269999189475261
KCNK1	IU_PDA_T2	intra	0.494309646762432	4.43174386077771e-11	0.669222618599753
KCNK1	IU_PDA_T2	juxta_ct	0.116795518868627	0.0629031804561861	0.158123968427314
KCNK1	IU_PDA_T2	para_ct	0.127527440356916	0.00214031792181446	0.172653412972934
KCNK1	IU_PDA_T3	intra	0.475953478873424	0	0.581270065171505
KCNK1	IU_PDA_T3	juxta_ct	0.178436777689171	0.0010463271267378	0.217920368271877
KCNK1	IU_PDA_T3	para_ct	0.164426172136504	0.000116285076422251	0.200809566556618
KCNK1	IU_PDA_T4	intra	0.473696074012178	2.04281036531029e-14	0.627595945191135
KCNK1	IU_PDA_T4	juxta_ct	0.156396281804772	0.00738410636338793	0.207208118640902
KCNK1	IU_PDA_T4	para_ct	0.124686379835833	0.00240255685848045	0.165195936167963
KCNK1	IU_PDA_T6	intra	0.36544182592017	0.00039529245246106	0.359069208534097
KCNK1	IU_PDA_T6	juxta_ct	0.360316378638971	0.000325240029746432	0.354033139403232
KCNK1	IU_PDA_T6	para_ct	0.291989397392275	1.86961557346876e-12	0.286897652062671
KCNK1	IU_PDA_T8	intra	0.589103372783633	1.17683640610267e-14	0.589890904202843
KCNK1	IU_PDA_T8	juxta_ct	0.282616924757388	4.55212945342787e-05	0.282994735712357
KCNK1	IU_PDA_T8	para_ct	0.126944656582532	0.00559170397399167	0.1271143600848
KCNK1	IU_PDA_T9	intra	0.358505664604822	2.45414913946362e-07	0.674420889268997
KCNK1	IU_PDA_T9	juxta_ct	0.0381933584954902	0.562202908383653	0.0718493495189019
KCNK1	IU_PDA_T9	para_ct	0.134876540926783	0.00612887687575081	0.253729761212101
KCNK15	IU_PDA_T1	intra	-0.00170382685204546	0.830071959720994	0.365418212856968
KCNK15	IU_PDA_T1	juxta_ct	-0.000649695623870854	0.880487707935131	0.139339636237606
KCNK15	IU_PDA_T1	para_ct	-0.00230915385519576	0.740417500577981	0.495242150905425
KCNK15	IU_PDA_T10	intra	0.0168074804875507	0.719801595069522	0.201654292436217
KCNK15	IU_PDA_T10	juxta_ct	-0.0586381799540441	0.156781230830757	0.703534399289582
KCNK15	IU_PDA_T10	para_ct	-0.00790233222693145	0.851855333927543	0.0948113082742006
KCNK15	IU_PDA_T11	intra	0.000151111318246378	0.549437087076868	0.283974024455109
KCNK15	IU_PDA_T11	juxta_ct	0.0001321643944668	0.588245352873241	0.248368258724454
KCNK15	IU_PDA_T11	para_ct	-0.000248855064164501	0.270830506290793	0.467657716820437
KCNK15	IU_PDA_T12	intra	-0.0239529407425368	0.403585094192973	0.371563657715967
KCNK15	IU_PDA_T12	juxta_ct	-0.037051576293794	0.22988955131077	0.574752777115845
KCNK15	IU_PDA_T12	para_ct	-0.00346072396645602	0.880940695041742	0.0536835651681875
KCNK15	IU_PDA_T2	intra	0.0996301380876393	0.0411533112825302	0.300165224860829
KCNK15	IU_PDA_T2	juxta_ct	-0.0343015018847027	0.499314697494982	0.10334340816861
KCNK15	IU_PDA_T2	para_ct	0.197986016824286	0.000132830379451443	0.59649136697056
KCNK15	IU_PDA_T3	intra	-0.00398861092675705	0.795368630246879	0.217261803463972
KCNK15	IU_PDA_T3	juxta_ct	-0.00766734765428195	0.659071234742096	0.417644590997737
KCNK15	IU_PDA_T3	para_ct	-0.00670258794284855	0.649702888690224	0.36509360553829
KCNK15	IU_PDA_T4	intra	-0.0217631697611165	0.62719405196638	0.0442953835818194
KCNK15	IU_PDA_T4	juxta_ct	0.34159023030207	8.37561131561415e-11	0.69525121777371
KCNK15	IU_PDA_T4	para_ct	0.127965739795193	0.0198796886889132	0.260453398644471
KCNK15	IU_PDA_T6	intra	0.00587465294983751	0.637344600458423	0.699742865553237
KCNK15	IU_PDA_T6	juxta_ct	0.00213005159664951	0.843921715859127	0.25371514211014
KCNK15	IU_PDA_T6	para_ct	0.000390740750683445	0.947551130559457	0.0465419923366229
KCNK15	IU_PDA_T8	intra	-0.00356359637730298	0.708872317136336	0.514329862248445
KCNK15	IU_PDA_T8	juxta_ct	-0.00294128576607183	0.70079319586922	0.424512470753479
KCNK15	IU_PDA_T8	para_ct	0.000423738259345651	0.936032011471027	0.0611576669980757
KCNK15	IU_PDA_T9	intra	0.0175201348366365	0.407865868738199	0.342445080054808
KCNK15	IU_PDA_T9	juxta_ct	0.0311858530826873	0.283470449330419	0.609552498029095
KCNK15	IU_PDA_T9	para_ct	-0.00245589425411083	0.915231709191316	0.0480024219160966
KCNK17	IU_PDA_T1	intra	0.00100195920195969	0.984576181511543	0.00425733084945846
KCNK17	IU_PDA_T1	juxta_ct	-0.036724678056406	0.554758047476996	0.156043384321608
KCNK17	IU_PDA_T1	para_ct	0.197622513979702	1.00329807239952e-06	0.839699284828934
KCNK17	IU_PDA_T10	intra	-0.061268588707678	0.285504030651359	0.494211222996286
KCNK17	IU_PDA_T10	juxta_ct	-0.0338600665178473	0.51487090495445	0.273125678875379
KCNK17	IU_PDA_T10	para_ct	-0.0288438202197327	0.525504721008916	0.232663098128335
KCNK17	IU_PDA_T11	intra	-0.0055757788216669	0.697885540231705	0.370593709964373
KCNK17	IU_PDA_T11	juxta_ct	-0.00189210636667529	0.90467378476172	0.125758703940803
KCNK17	IU_PDA_T11	para_ct	-0.00757764492117567	0.660922255070669	0.503647586094825
KCNK17	IU_PDA_T12	intra	0.15854014826552	0.00189204085692007	0.20272045125703
KCNK17	IU_PDA_T12	juxta_ct	0.203862370291793	4.08287391033824e-05	0.26067259398967
KCNK17	IU_PDA_T12	para_ct	0.419660402487127	0	0.536606954753299
KCNK17	IU_PDA_T2	intra	0.0675741281566094	0.25823952382226	0.219363737709364
KCNK17	IU_PDA_T2	juxta_ct	-0.0783195971133578	0.131593330500075	0.254246410976407
KCNK17	IU_PDA_T2	para_ct	0.162152303040047	2.75655682502318e-06	0.526389851314228
KCNK17	IU_PDA_T3	intra	0.101276334512952	0.0249953909828946	0.735571674232576
KCNK17	IU_PDA_T3	juxta_ct	-0.0156606418985661	0.739675034697187	0.113743498284013
KCNK17	IU_PDA_T3	para_ct	-0.0207468660483128	0.597964021853665	0.150684827483411
KCNK17	IU_PDA_T4	intra	-0.0171224368320899	0.551733166926219	0.274326064065332
KCNK17	IU_PDA_T4	juxta_ct	-0.0339130154601486	0.322151489947856	0.54333528241341
KCNK17	IU_PDA_T4	para_ct	-0.0113809166752107	0.686513905786582	0.182338653521258
KCNK17	IU_PDA_T6	intra	-0.036485102608321	0.484211795451036	0.45956702884466
KCNK17	IU_PDA_T6	juxta_ct	-0.0347337530085534	0.378212584055514	0.437506996818057
KCNK17	IU_PDA_T6	para_ct	-0.00817131016600085	0.792703634692704	0.102925974337283
KCNK17	IU_PDA_T8	intra	0.0956243096175079	0.216844135327429	0.343053973429742
KCNK17	IU_PDA_T8	juxta_ct	0.0668253583668327	0.303858516411272	0.239737204956627
KCNK17	IU_PDA_T8	para_ct	0.116294544366524	0.0113044326203393	0.417208821613631
KCNK17	IU_PDA_T9	intra	-0.00213818825885489	0.629274243477458	0.256344874733602
KCNK17	IU_PDA_T9	juxta_ct	-0.00122902497046823	0.773835919828114	0.147346357737403
KCNK17	IU_PDA_T9	para_ct	0.00497384785519021	0.228122150080831	0.596308767528995
KCNK3	IU_PDA_T1	intra	-0.00346147537901532	0.746710875797361	0.187281949768368
KCNK3	IU_PDA_T1	juxta_ct	-0.0105517604210841	0.588107016188128	0.570899413911612
KCNK3	IU_PDA_T1	para_ct	-0.00446946038763522	0.709908341959725	0.24181863632002
KCNK3	IU_PDA_T10	intra	-0.0429402329443452	0.511656408955458	0.10660687025657
KCNK3	IU_PDA_T10	juxta_ct	-0.045754736975619	0.470180565171847	0.113594383959337
KCNK3	IU_PDA_T10	para_ct	0.314095514792712	4.46448286339773e-07	0.779798745784094
KCNK3	IU_PDA_T11	intra	0.0229393413318331	0.690076330700791	0.18404881012566
KCNK3	IU_PDA_T11	juxta_ct	0.0115787252367981	0.79579023469802	0.0928993806656238
KCNK3	IU_PDA_T11	para_ct	0.090119203925925	0.0262179599537984	0.723051809208716
KCNK3	IU_PDA_T12	intra	0.26246357111288	2.12939353483321e-07	0.267399273523634
KCNK3	IU_PDA_T12	juxta_ct	0.24157230976483	2.01966207158399e-06	0.246115146039678
KCNK3	IU_PDA_T12	para_ct	0.47750594477606	0	0.486485580436687
KCNK3	IU_PDA_T2	intra	-0.13144029605914	0.069786631407454	0.47376342819434
KCNK3	IU_PDA_T2	juxta_ct	0.124556992746221	0.0237169747148456	0.448953248419922
KCNK3	IU_PDA_T2	para_ct	0.0214413825587416	0.56360362156139	0.0772833233857386
KCNK3	IU_PDA_T3	intra	0.0698875817274502	0.00783958652333561	0.0652471797415881
KCNK3	IU_PDA_T3	juxta_ct	0.360804552936253	0	0.336847819528551
KCNK3	IU_PDA_T3	para_ct	0.640428211138835	0	0.59790500072986
KCNK3	IU_PDA_T4	intra	0.200466995211574	7.02294190113584e-06	0.25501064951369
KCNK3	IU_PDA_T4	juxta_ct	0.13783754682574	0.00377904278582619	0.175340795158365
KCNK3	IU_PDA_T4	para_ct	0.447807706976084	0	0.569648555327945
KCNK3	IU_PDA_T6	intra	0.262868446167133	0.00522216865928238	0.326470857561032
KCNK3	IU_PDA_T6	juxta_ct	0.283584504447476	0.000659240777111325	0.352199275751506
KCNK3	IU_PDA_T6	para_ct	0.258729013040419	6.19504625376521e-09	0.321329866687462
KCNK3	IU_PDA_T8	intra	-0.00782312314979987	0.629013859829044	0.261543644512761
KCNK3	IU_PDA_T8	juxta_ct	-0.012487772195612	0.675766617545669	0.417492782530087
KCNK3	IU_PDA_T8	para_ct	-0.00960045334889054	0.676256882315372	0.320963572957152
KCNK3	IU_PDA_T9	intra	-0.00106058863544662	0.982335107428994	0.00369493019086168
KCNK3	IU_PDA_T9	juxta_ct	-0.00616258093563516	0.904134357777048	0.0214694987214513
KCNK3	IU_PDA_T9	para_ct	0.279815713618017	9.36809074758571e-10	0.974835571087687
KCNK6	IU_PDA_T1	intra	0.0286994727993306	0.597534022811981	0.126372127673087
KCNK6	IU_PDA_T1	juxta_ct	0.150983771492766	0.00102213728585854	0.664825468434843
KCNK6	IU_PDA_T1	para_ct	0.0474196250492626	0.286488688925853	0.20880240389207
KCNK6	IU_PDA_T10	intra	0.327168214822086	0.000105199916447196	0.718578840259111
KCNK6	IU_PDA_T10	juxta_ct	-0.093766037865486	0.21689094779537	0.205943877469005
KCNK6	IU_PDA_T10	para_ct	0.0343647298208928	0.555691158666558	0.0754772822718836
KCNK6	IU_PDA_T11	intra	0.167436866669645	0.028706836203845	0.354042709241979
KCNK6	IU_PDA_T11	juxta_ct	0.20518681167465	0.00119264956001564	0.433864394090378
KCNK6	IU_PDA_T11	para_ct	0.100304763052322	0.0373841277131941	0.212092896667643
KCNK6	IU_PDA_T12	intra	0.363201226787085	1.35491617925254e-12	0.517031732494248
KCNK6	IU_PDA_T12	juxta_ct	0.0214168026796081	0.686596563497252	0.0304876905066637
KCNK6	IU_PDA_T12	para_ct	0.317855733671483	2.06501482580279e-14	0.452480576999089
KCNK6	IU_PDA_T2	intra	0.0781020956842991	0.338370090160364	0.166791280833932
KCNK6	IU_PDA_T2	juxta_ct	0.146134056359827	0.0177318090639369	0.312077239671477
KCNK6	IU_PDA_T2	para_ct	0.244026309241619	4.75950212575071e-09	0.521131479494591
KCNK6	IU_PDA_T3	intra	0.126797937602137	0.0371754976547363	0.347097068053262
KCNK6	IU_PDA_T3	juxta_ct	0.0928816672612159	0.0827420170730948	0.254254564324423
KCNK6	IU_PDA_T3	para_ct	0.145630129134976	0.000473856804149131	0.398648367622315
KCNK6	IU_PDA_T4	intra	0.294920848165515	6.78993702418751e-06	0.387158488054735
KCNK6	IU_PDA_T4	juxta_ct	0.302275617997052	9.53164387418326e-08	0.396813490695886
KCNK6	IU_PDA_T4	para_ct	0.164560946537681	7.1956623427738e-05	0.216028021249379
KCNK6	IU_PDA_T6	intra	0.0639093399445015	0.637178279804992	0.399487355723982
KCNK6	IU_PDA_T6	juxta_ct	0.00903035074026541	0.921909601594025	0.0564473196190334
KCNK6	IU_PDA_T6	para_ct	0.0870386891782954	0.01524138025581	0.544065324656985
KCNK6	IU_PDA_T8	intra	0.43300412640748	2.16139103970114e-06	0.754777380585935
KCNK6	IU_PDA_T8	juxta_ct	-0.103768125231453	0.21466815355332	0.180880109389083
KCNK6	IU_PDA_T8	para_ct	0.0369123042911054	0.442212969220322	0.0643425100249812
KCNK6	IU_PDA_T9	intra	0.0395018684415962	0.609848034563466	0.154874493271136
KCNK6	IU_PDA_T9	juxta_ct	-0.00827206910350935	0.882088806740441	0.0324322003300677
KCNK6	IU_PDA_T9	para_ct	0.207283351794599	2.80360918436529e-06	0.812693306398796
KCNMA1	IU_PDA_T1	intra	0.0994646746693804	0.130988116082528	0.275635741751993
KCNMA1	IU_PDA_T1	juxta_ct	0.125377962071334	0.014356967278621	0.347446444577011
KCNMA1	IU_PDA_T1	para_ct	0.13601286783632	0.00127078940684111	0.376917813670996
KCNMA1	IU_PDA_T10	intra	0.0411863155713877	0.535885534631666	0.259046655609516
KCNMA1	IU_PDA_T10	juxta_ct	0.0204451123607326	0.724467625830422	0.128592176967824
KCNMA1	IU_PDA_T10	para_ct	0.0973604551110314	0.0349983884279912	0.61236116742266
KCNMA1	IU_PDA_T11	intra	0.486527690232647	2.44249065417534e-15	0.433388716947988
KCNMA1	IU_PDA_T11	juxta_ct	0.216523866269312	0.000165501499457266	0.192874943142914
KCNMA1	IU_PDA_T11	para_ct	0.419561172456179	0	0.373736339909098
KCNMA1	IU_PDA_T12	intra	0.31872299494457	5.68882718710029e-11	0.36850049043232
KCNMA1	IU_PDA_T12	juxta_ct	0.249948252466032	3.93904073581197e-07	0.288984651491658
KCNMA1	IU_PDA_T12	para_ct	0.29624753348613	4.81836792687318e-14	0.342514858076022
KCNMA1	IU_PDA_T2	intra	0.244385694754717	0.000747528092502447	0.599902144838113
KCNMA1	IU_PDA_T2	juxta_ct	0.127057982006596	0.038754166710693	0.311893689199204
KCNMA1	IU_PDA_T2	para_ct	0.0359322542260081	0.35423531711581	0.0882041659626828
KCNMA1	IU_PDA_T3	intra	0.340362863405215	6.31385610461166e-10	0.617574576050404
KCNMA1	IU_PDA_T3	juxta_ct	0.0177479815294365	0.746022929386453	0.0322029908290642
KCNMA1	IU_PDA_T3	para_ct	0.193017515274004	3.37348199996867e-06	0.350222433120531
KCNMA1	IU_PDA_T4	intra	0.237687480885258	5.89890387496794e-05	0.357313240476832
KCNMA1	IU_PDA_T4	juxta_ct	0.0731444669830162	0.161415889100093	0.109957354183365
KCNMA1	IU_PDA_T4	para_ct	0.354375645805181	2.1316282072803e-14	0.532729405339803
KCNMA1	IU_PDA_T6	intra	0.315240922058508	0.00348631428755253	0.393857746927596
KCNMA1	IU_PDA_T6	juxta_ct	0.216878290794921	0.0210211193750955	0.270964804988554
KCNMA1	IU_PDA_T6	para_ct	0.268273630800499	2.64715804831894e-10	0.335177448083849
KCNMA1	IU_PDA_T8	intra	0.296470360736994	0.000845747446161171	0.599452918385758
KCNMA1	IU_PDA_T8	juxta_ct	0.180809749180164	0.00867589929233326	0.365591121990096
KCNMA1	IU_PDA_T8	para_ct	0.0172881066082483	0.707003841756961	0.0349559596241466
KCNMA1	IU_PDA_T9	intra	0.353862771125811	1.13038088667139e-07	0.487895703147288
KCNMA1	IU_PDA_T9	juxta_ct	0.136275806636484	0.0188566938835113	0.18789312108007
KCNMA1	IU_PDA_T9	para_ct	0.235145061431768	1.03371064819058e-07	0.324211175772642
KCNMB1	IU_PDA_T1	intra	0.0242296543927311	0.654601976221051	0.145137590652753
KCNMB1	IU_PDA_T1	juxta_ct	0.107895860221001	0.00382885882909023	0.646304934443482
KCNMB1	IU_PDA_T1	para_ct	0.0348171381046904	0.417569181137828	0.208557474903765
KCNMB1	IU_PDA_T10	intra	0.001687777564305	0.964844742467304	0.0305292862501992
KCNMB1	IU_PDA_T10	juxta_ct	-0.0489970835905237	0.181445144992473	0.886281475708561
KCNMB1	IU_PDA_T10	para_ct	-0.00459902430757669	0.887295737584779	0.08318923804124
KCNMB1	IU_PDA_T11	intra	0.440750206225673	1.54432022725359e-12	0.424532502285557
KCNMB1	IU_PDA_T11	juxta_ct	0.205410993004926	0.00118082548656817	0.197852755655189
KCNMB1	IU_PDA_T11	para_ct	0.392040125409576	0	0.377614742059254
KCNMB1	IU_PDA_T12	intra	0.189756675068524	0.000375211045864354	0.339035197374875
KCNMB1	IU_PDA_T12	juxta_ct	0.229891158556081	6.16473394510209e-06	0.41074283309219
KCNMB1	IU_PDA_T12	para_ct	0.140048258515079	0.000860875151639018	0.250221969532935
KCNMB1	IU_PDA_T2	intra	0.000726589309850077	0.802756400560898	0.189994592583172
KCNMB1	IU_PDA_T2	juxta_ct	0.000934990070864355	0.712738123219015	0.244488950188159
KCNMB1	IU_PDA_T2	para_ct	-0.00216268372052097	0.278360328245791	0.56551645722867
KCNMB1	IU_PDA_T3	intra	0.211755405220719	0.000481278774888017	0.461454917257541
KCNMB1	IU_PDA_T3	juxta_ct	0.184589575586488	0.00109867965264554	0.402255457139723
KCNMB1	IU_PDA_T3	para_ct	0.0625414614030008	0.146023362903108	0.136289625602736
KCNMB1	IU_PDA_T4	intra	0.582834000985701	0	0.676356688538605
KCNMB1	IU_PDA_T4	juxta_ct	0.24048222718384	5.81306197178222e-07	0.279070477280616
KCNMB1	IU_PDA_T4	para_ct	0.038409560696424	0.41868540380624	0.0445728341807794
KCNMB1	IU_PDA_T6	intra	0.235188126524322	0.0271427243554534	0.296228006487003
KCNMB1	IU_PDA_T6	juxta_ct	0.180421603242725	0.066925485415726	0.22724757684676
KCNMB1	IU_PDA_T6	para_ct	0.378333183711801	0	0.476524416666237
KCNMB1	IU_PDA_T8	intra	0.0299095659428228	0.640991765930381	0.221686390243077
KCNMB1	IU_PDA_T8	juxta_ct	0.0998255040551195	0.0463271392721676	0.739895580246142
KCNMB1	IU_PDA_T8	para_ct	-0.00518329783703028	0.874044320148101	0.0384180295107802
KCNMB1	IU_PDA_T9	intra	0.563749278286601	0	0.685223326611459
KCNMB1	IU_PDA_T9	juxta_ct	0.180172269711298	0.000952145879838495	0.21899494468523
KCNMB1	IU_PDA_T9	para_ct	0.0788018713498233	0.0967544020527327	0.0957817287033103
KCNMB4	IU_PDA_T1	intra	0.0338023558468342	0.14017470593073	0.323529308820345
KCNMB4	IU_PDA_T1	juxta_ct	-0.0337451299771679	0.170273952683365	0.322981588237091
KCNMB4	IU_PDA_T1	para_ct	0.0369325564017999	0.0806479248604706	0.353489102942563
KCNMB4	IU_PDA_T10	intra	0.00827328125822011	0.897819175419274	0.0456163987010624
KCNMB4	IU_PDA_T10	juxta_ct	-0.102361706030214	0.100045117189922	0.564391835386452
KCNMB4	IU_PDA_T10	para_ct	-0.0707313961570751	0.20506742223505	0.389991765912485
KCNMB4	IU_PDA_T11	intra	0.149138453253987	0.0901116822900681	0.331065561258829
KCNMB4	IU_PDA_T11	juxta_ct	0.12152584764918	0.0667592887027635	0.269769613950017
KCNMB4	IU_PDA_T11	para_ct	0.179815817557085	0.000129808808500442	0.399164824791155
KCNMB4	IU_PDA_T12	intra	0.0510673318574472	0.381670695665374	0.117750434098734
KCNMB4	IU_PDA_T12	juxta_ct	0.119517616643644	0.0335925023887595	0.275582270119773
KCNMB4	IU_PDA_T12	para_ct	0.26310629220064	3.14288817193642e-10	0.606667295781493
KCNMB4	IU_PDA_T2	intra	0.0640154209975321	0.168823507531683	0.670057841463399
KCNMB4	IU_PDA_T2	juxta_ct	0.0244803961464234	0.431194774771598	0.256239530169984
KCNMB4	IU_PDA_T2	para_ct	-0.00704133955541704	0.741094004480384	0.0737026283666163
KCNMB4	IU_PDA_T3	intra	0.0923973338376724	0.132163539330043	0.161740930418242
KCNMB4	IU_PDA_T3	juxta_ct	0.283446771884977	2.04683712867748e-07	0.496171726007437
KCNMB4	IU_PDA_T3	para_ct	0.195423374925227	2.38486085057943e-06	0.342087343574321
KCNMB4	IU_PDA_T4	intra	0.0293102479129471	0.533327702641877	0.284848349569551
KCNMB4	IU_PDA_T4	juxta_ct	0.0559240151301493	0.179500396340886	0.543491254609587
KCNMB4	IU_PDA_T4	para_ct	0.0176634646679445	0.597857071771005	0.171660395820861
KCNMB4	IU_PDA_T6	intra	-0.00447788440544478	0.507104734259786	0.229706392889923
KCNMB4	IU_PDA_T6	juxta_ct	-0.00843324088184014	0.152290313296823	0.4326081622348
KCNMB4	IU_PDA_T6	para_ct	0.00658282239570624	0.0108658039560987	0.337685444875277
KCNMB4	IU_PDA_T8	intra	-0.00043117882584498	0.99268765599231	0.00584921587905935
KCNMB4	IU_PDA_T8	juxta_ct	-0.0195773406305395	0.581892893383511	0.265579116649563
KCNMB4	IU_PDA_T8	para_ct	0.0537071434222304	0.0534314867371302	0.728571667471378
KCNMB4	IU_PDA_T9	intra	0.201517841061834	0.000878535354167154	0.705071773065916
KCNMB4	IU_PDA_T9	juxta_ct	0.0796160837686983	0.165165985466945	0.278561208534068
KCNMB4	IU_PDA_T9	para_ct	0.00467788718622025	0.919864359406794	0.0163670184000165
KCNN3	IU_PDA_T1	intra	-0.000136182464855823	0.778982960029102	0.303175122680959
KCNN3	IU_PDA_T1	juxta_ct	-0.000112287414873372	0.838321458226156	0.249978958860846
KCNN3	IU_PDA_T1	para_ct	0.000200717585428136	0.699321591271161	0.446845918458195
KCNN3	IU_PDA_T10	intra	0.00252751847314049	0.790959125185673	0.278944168620018
KCNN3	IU_PDA_T10	juxta_ct	0.00528338402988276	0.565439213969654	0.583089374569334
KCNN3	IU_PDA_T10	para_ct	-0.00125011671686055	0.88101552291919	0.137966456810648
KCNN3	IU_PDA_T11	intra	0.305848679938223	3.58497028618565e-06	0.605294454179072
KCNN3	IU_PDA_T11	juxta_ct	-0.0713502123170618	0.281374590909622	0.141206716434873
KCNN3	IU_PDA_T11	para_ct	0.128090191143024	0.0103388663904267	0.253498829386055
KCNN3	IU_PDA_T12	intra	0.255224387889185	4.59527958573958e-07	0.655299659765701
KCNN3	IU_PDA_T12	juxta_ct	0.104686310580499	0.0481841415292619	0.268786632315534
KCNN3	IU_PDA_T12	para_ct	0.0295666712888155	0.5215714608587	0.0759137079187648
KCNN3	IU_PDA_T2	intra	0.238527583888723	0.00048034786650164	0.759302388267301
KCNN3	IU_PDA_T2	juxta_ct	-0.00299088515771232	0.952222630142071	0.00952085375728973
KCNN3	IU_PDA_T2	para_ct	0.0726219677208369	0.0964435823762704	0.231176757975409
KCNN3	IU_PDA_T3	intra	-0.00202380311733076	0.833479094249588	0.248131903247179
KCNN3	IU_PDA_T3	juxta_ct	0.00570522203307408	0.506941203209915	0.699498676225749
KCNN3	IU_PDA_T3	para_ct	0.000427133291320125	0.951536854958025	0.0523694205270722
KCNN3	IU_PDA_T4	intra	0.109051133051404	0.00307020227642307	0.738682522852076
KCNN3	IU_PDA_T4	juxta_ct	-0.0110640875655179	0.766473864776572	0.0749451004062523
KCNN3	IU_PDA_T4	para_ct	0.0275140107209933	0.570218604520792	0.186372376741671
KCNN3	IU_PDA_T6	intra	0.0645498849000823	0.512626284213652	0.123110583288252
KCNN3	IU_PDA_T6	juxta_ct	0.375422893442556	1.61308134856153e-05	0.716012607350405
KCNN3	IU_PDA_T6	para_ct	0.0843516393960426	0.0491349251057589	0.160876809361342
KCNN3	IU_PDA_T8	intra	-0.013853183201548	0.557147393838275	0.168765058278638
KCNN3	IU_PDA_T8	juxta_ct	-0.0493771178659624	0.0865884602892228	0.60153194056866
KCNN3	IU_PDA_T8	para_ct	0.0188553115755748	0.341943563820919	0.229703001152701
KCNN3	IU_PDA_T9	intra	0.242895889487084	2.26403318746016e-05	0.354132716869112
KCNN3	IU_PDA_T9	juxta_ct	0.258409181297144	5.32180266565874e-06	0.376750490219995
KCNN3	IU_PDA_T9	para_ct	0.18458436534166	0.000162155095533967	0.269116792910893
KCNN4	IU_PDA_T1	intra	0.149570090521084	0.00272905228448117	0.331873671397819
KCNN4	IU_PDA_T1	juxta_ct	0.168855506777963	0.000708518448356399	0.374665127064575
KCNN4	IU_PDA_T1	para_ct	0.132258212269544	0.00507976208116379	0.293461201537605
KCNN4	IU_PDA_T10	intra	0.23690120456396	0.00190969700953825	0.611240574494459
KCNN4	IU_PDA_T10	juxta_ct	0.0358114975490518	0.593577221268776	0.0923990250521479
KCNN4	IU_PDA_T10	para_ct	0.114861707128218	0.0265183098648882	0.296360400453393
KCNN4	IU_PDA_T11	intra	0.236030988182243	0.00302420900951028	0.282976210027077
KCNN4	IU_PDA_T11	juxta_ct	0.291903673768498	1.76760801779974e-05	0.349961655171362
KCNN4	IU_PDA_T11	para_ct	0.306167215940895	1.15224985108853e-09	0.367062134801561
KCNN4	IU_PDA_T12	intra	0.559078344123983	0	0.563846764191052
KCNN4	IU_PDA_T12	juxta_ct	0.224629614079028	5.42003464554242e-07	0.226545496478499
