target_gene	orig.ident	intra.RMSE	intra.R2	multi.RMSE	multi.R2	p.RMSE	p.R2	gain.RMSE	gain.R2
KCNMB1	IU_PDA_T2	0.0932043392362647	0.000505571515336811	0.093202383225042	0	0.499888280027636	0.813049516849971	-1.95601122270073e-06	-0.000505571515336811
KCNMB1	IU_PDA_T3	0.186398029794799	0.184301677639751	0.186143730650752	0.361039351480257	0.491888860316096	0.190196229724838	-0.00025429914404701	0.176737673840506
KCNMB1	IU_PDA_T4	0.136403744730012	6.80125588124259	0.136030728049488	7.11486097316483	0.480870545395093	0.461308590040384	-0.000373016680524002	0.31360509192224
KCNMB1	IU_PDA_T6	0.160970765408267	0.509726939504314	0.158867324642113	3.005394440651	0.362535069262409	0.0767071682231364	-0.00210344076615399	2.49566750114669
KCNMB1	IU_PDA_T8	0.12164116395072	0	0.121650094726979	0.0105601635771557	0.500445403892459	0.186950483150029	8.93077625900573e-06	0.0105601635771557
KCNMB1	IU_PDA_T9	0.207710697963011	3.36686349394599	0.207383515003814	3.72888389259407	0.488810046247157	0.427026744635457	-0.000327182959197009	0.36202039864808
KCNMB4	IU_PDA_T1	0.123971091255945	0.0366018682689551	0.123958086285368	0.0116816587329183	0.499313759786726	0.807926969423975	-1.30049705770047e-05	-0.0249202095360368
KCNMB4	IU_PDA_T10	0.0664517797694169	0	0.0664102219457596	0.0439399346319846	0.497151049824729	0.0438427447036997	-4.15578236572928e-05	0.0439399346319846
KCNMB4	IU_PDA_T11	0.182243196279333	0.100497867823779	0.181770882767662	0.703827565900148	0.47705267740977	0.0461219417513293	-0.000472313511670985	0.603329698076369
KCNMB4	IU_PDA_T12	0.274745252460829	0.0226880423201181	0.273065039755152	1.04803942272395	0.417500871546943	0.0117381423962118	-0.00168021270567698	1.02535138040383
KCNMB4	IU_PDA_T2	0.145502028240842	0.0344007334621632	0.145507787716939	0.00789481512948775	0.5001595492213	0.839581541440503	5.75947609701699e-06	-0.0265059183326754
KCNMB4	IU_PDA_T3	0.225077255404863	0.0833253343881668	0.223704894502728	1.20426008002466	0.430654238010348	0.018911463630388	-0.00137236090213499	1.12093474563649
KCNMB4	IU_PDA_T4	0.160391210095969	0.00172367265153239	0.160360608873754	0.00578496869700018	0.49859111769721	0.263787614064177	-3.06012222149876e-05	0.00406129604546779
KCNMB4	IU_PDA_T6	0.154150367942232	0.00525807314441629	0.154064987458444	0.0614845127287733	0.495683267097591	0.196823336339082	-8.53804837880057e-05	0.056226439584357
KCNMB4	IU_PDA_T8	0.0884395921238371	0	0.0884058573295116	0.000776230609176309	0.498759303272748	0.186950483150029	-3.37347943255017e-05	0.000776230609176309
KCNMB4	IU_PDA_T9	0.1502792391824	0.19259444265465	0.150320409606732	0.0980098281728781	0.501121399479307	0.661464224661858	4.11704243319932e-05	-0.0945846144817719
KCNN3	IU_PDA_T1	0.0751724032659219	0	0.0751703608752957	0	0.499778595977056	1	-2.04239062619183e-06	0
KCNN3	IU_PDA_T10	0.0931483308406413	0.00100906107837417	0.0931400813822704	0	0.499361841593476	0.813049516849971	-8.24945837089863e-06	-0.00100906107837417
KCNN3	IU_PDA_T11	0.117376600252526	0.538064512767307	0.117337980793978	0.627039974710644	0.498428280642008	0.401025144763486	-3.86194585479949e-05	0.0889754619433369
KCNN3	IU_PDA_T12	0.188259029561065	0.783134333575803	0.188242517396263	0.81118928424881	0.498890181860709	0.463745843837969	-1.65121648020017e-05	0.028054950673007
KCNN3	IU_PDA_T2	0.0770050537174709	0.290584099714397	0.0770175716412622	0.221142130519705	0.500651959950065	0.708469683089167	1.2517923791297e-05	-0.069441969194692
KCNN3	IU_PDA_T3	0.104532418599709	0	0.104538697222496	0	0.500321219164331	1	6.2786227869871e-06	0
KCNN3	IU_PDA_T4	0.0656487777880299	0.134623490803532	0.0656160673044567	0.0846408537106602	0.498651511525723	0.618603358793714	-3.27104835732006e-05	-0.0499826370928718
KCNN3	IU_PDA_T6	0.124379092190283	0.0505200012688434	0.124084424064225	0.225051005957504	0.492932887205432	0.220441304299899	-0.000294668126057995	0.174531004688661
KCNN3	IU_PDA_T8	0.0781077930029487	0.00350332529243991	0.0781070874696404	0.0117849523543589	0.499949690109978	0.210948368929838	-7.05533308303918e-07	0.00828162706191899
KCNN3	IU_PDA_T9	0.125860708793613	1.10126440075638	0.125443452335816	2.12063272786744	0.483439037789936	0.226546463423053	-0.000417256457796999	1.01936832711106
KCNN4	IU_PDA_T1	0.117250214699477	0.35796481375276	0.116989406651817	0.911576026403833	0.491342832143723	0.159366480692483	-0.000260808047660002	0.553611212651073
KCNN4	IU_PDA_T10	0.155234273697564	0.388717618581567	0.155196344794758	0.440707473841089	0.497390948994737	0.441971018796408	-3.7928902806017e-05	0.051989855259522
KCNN4	IU_PDA_T11	0.214689909098289	1.33264855615914	0.212144504617161	3.50978835599851	0.417786104906037	0.0305089313518275	-0.002545404481128	2.17713979983937
KCNN4	IU_PDA_T12	0.300624564191127	14.8013819959467	0.297695860622374	16.4727025521174	0.260062620282566	0.139097554611129	-0.00292870356875297	1.6713205561707
KCNN4	IU_PDA_T2	0.272094907248797	0.370292072921923	0.271480516272411	0.809162639562353	0.430922583820156	0.0366209749776791	-0.000614390976385992	0.43887056664043
KCNN4	IU_PDA_T3	0.189372045831212	2.62346722704578	0.188838336524968	3.1548819915887	0.482413524747774	0.170767649335095	-0.000533709306243996	0.53141476454292
KCNN4	IU_PDA_T4	0.234774908790804	1.11564222990084	0.233665535110842	2.1063015400905	0.459620111923576	0.101758777297057	-0.001109373679962	0.99065931018966
KCNN4	IU_PDA_T6	0.25473365752109	0.721043063341653	0.254050984728701	1.22027950939289	0.434061775356608	0.1772719794153	-0.000682672792388983	0.499236446051237
KCNN4	IU_PDA_T8	0.272577746251512	2.95950093552465	0.270556167342275	4.36157601165101	0.398165563447972	0.0593854416918328	-0.00202157890923699	1.40207507612636
KCNN4	IU_PDA_T9	0.184665828060596	1.43740024869802	0.184463304864584	1.64600793210655	0.490390009416203	0.236386490827859	-0.000202523196011994	0.20860768340853
KCNQ4	IU_PDA_T1	0.0589223222734945	0.00134346014782905	0.0589306972736976	0	0.500286799843606	0.813049516849971	8.37500020310633e-06	-0.00134346014782905
KCNQ4	IU_PDA_T10	0.0495748986702623	0.00109206712774146	0.0496042505145328	0.0359181579600554	0.500689593870995	0.10955709462415	2.93518442704976e-05	0.0348260908323139
KCNQ4	IU_PDA_T11	0.0928284483959146	0.540623328306791	0.0928106211989657	0.442761803945644	0.499152678642828	0.627124507939597	-1.78271969488997e-05	-0.097861524361147
KCNQ4	IU_PDA_T12	0.155078412606249	0.714995274616173	0.154944077300416	0.826454414694151	0.495893278072676	0.414056426238791	-0.000134335305832983	0.111459140077978
KCNQ4	IU_PDA_T2	0.0712573398598231	0.00521443458591175	0.0712437339414267	0	0.499450626028126	0.813049516849971	-1.36059183964005e-05	-0.00521443458591175
KCNQ4	IU_PDA_T3	0.0914012755612437	0	0.0913928254550736	0.00617848185868075	0.499582352199944	0.0907937278076585	-8.45010617009367e-06	0.00617848185868075
KCNQ4	IU_PDA_T4	0.164453934099908	0.0399108940713244	0.164100910540741	0.432865916957692	0.478535991158742	0.0326177312439575	-0.000353023559166998	0.392955022886368
KCNQ4	IU_PDA_T6	0.139055709108628	0.0167205103585299	0.138993183285132	0.2106399653659	0.496969239719841	0.0851568407795589	-6.25258234960013e-05	0.19391945500737
KCNQ4	IU_PDA_T8	0.0906992407318325	0	0.0906880959880856	0	0.499397948224638	1	-1.1144743746902e-05	0
KCNQ4	IU_PDA_T9	0.0660721190668787	0.0198563840982358	0.0660114492413211	0.193391899137523	0.496602780436758	0.09703869192861	-6.06698255575938e-05	0.173535515039287
KCNS3	IU_PDA_T1	0.208380925061747	0	0.2077131521762	0.324805201046616	0.481941060115038	0.10530536030105	-0.00066777288554698	0.324805201046616
KCNS3	IU_PDA_T10	0.141582355586973	0	0.141551066591345	0	0.499030703911475	1	-3.12889956279871e-05	0
KCNS3	IU_PDA_T11	0.252474921165134	0.0495400933475798	0.252285262898166	0.195823905300825	0.493716262889175	0.177856312988419	-0.000189658266967985	0.146283811953245
KCNS3	IU_PDA_T12	0.366456753013713	0.293713155940194	0.364213909445676	1.50417766736674	0.296320206395885	0.018369442057001	-0.002242843568037	1.21046451142655
KCNS3	IU_PDA_T2	0.224867843201092	0.0744744756959959	0.224597968743101	0.20881759066699	0.485613351805599	0.144544361704987	-0.000269874457990982	0.134343114970994
KCNS3	IU_PDA_T3	0.241593043748288	4.91224105629937	0.238396001471719	7.40633545431363	0.321832951294597	0.0314410369295811	-0.003197042276569	2.49409439801426
KCNS3	IU_PDA_T4	0.270245578921889	1.26212672527872	0.269420574858105	1.73967781973454	0.427955819857129	0.244395018582105	-0.000825004063783996	0.47755109445582
KCNS3	IU_PDA_T6	0.256728689144991	0.336193530472237	0.255732813756595	1.07033563752839	0.468098814732557	0.0457607605826311	-0.000995875388395961	0.734142107056153
KCNS3	IU_PDA_T8	0.144215516396136	0	0.14426547848756	0.0109168971932783	0.503575755443828	0.186950483150029	4.9962091423994e-05	0.0109168971932783
KCNS3	IU_PDA_T9	0.214007881053651	0	0.213803637373144	0.151537344156287	0.487124829912963	0.0873038494559253	-0.000204243680507005	0.151537344156287
KCNT2	IU_PDA_T1	0.0387419530371699	0.000469354949650391	0.038740161952825	0.00513936806311399	0.499875407770439	0.107955115525349	-1.79108434490011e-06	0.0046700131134636
KCNT2	IU_PDA_T10	0.0346422166466845	0	0.0346410713749645	0	0.499896004990946	1	-1.14527172000167e-06	0
KCNT2	IU_PDA_T11	0.0660396713021902	0.00127707437883595	0.0660334867301473	0.00624751090875897	0.499688612866001	0.238043123439352	-6.18457204289158e-06	0.00497043652992302
KCNT2	IU_PDA_T12	0.0874966456429413	0.00867465058737249	0.0874131420984324	0.159087174109778	0.496257657668854	0.0601454343707947	-8.3503544508895e-05	0.150412523522406
KCNT2	IU_PDA_T2	0.0462591389417461	0.000162994955568152	0.0462612815540924	0.00276630477860751	0.500143077329224	0.10510057097957	2.14261234629531e-06	0.00260330982303936
KCNT2	IU_PDA_T3	0.0400012461878721	0	0.0399999758698478	0.000727475976134428	0.499966768810452	0.186950483150029	-1.270318024299e-06	0.000727475976134428
KCNT2	IU_PDA_T4	0.0585209045204071	0.000919439280260281	0.0585063355321679	0	0.49970627823663	0.813049516849971	-1.45689882391983e-05	-0.000919439280260281
KCNT2	IU_PDA_T6	0.0622273517744638	0	0.0625389399724245	0.0658847710684873	0.511664899548621	0.186950483150029	0.000311588197960705	0.0658847710684873
KCNT2	IU_PDA_T8	0.0446312167575962	6.7828361551836e-05	0.0446312999644875	0	0.500003590132465	0.813049516849971	8.32068913006467e-08	-6.7828361551836e-05
KCNT2	IU_PDA_T9	0.0938303791102341	0.00245212732067124	0.0938508147758285	0.0201695686672054	0.501035902075743	0.215549344156843	2.04356655943982e-05	0.0177174413465342
