target_gene	orig.ident	measure	value
KCNMB1	IU_PDA_T2	multi.RMSE	0.093202383225042
KCNMB1	IU_PDA_T2	multi.R2	0
KCNMB1	IU_PDA_T2	p.RMSE	0.499888280027636
KCNMB1	IU_PDA_T2	p.R2	0.813049516849971
KCNMB1	IU_PDA_T2	gain.RMSE	-1.95601122270073e-06
KCNMB1	IU_PDA_T2	gain.R2	-0.000505571515336811
KCNMB1	IU_PDA_T3	intra.RMSE	0.186398029794799
KCNMB1	IU_PDA_T3	intra.R2	0.184301677639751
KCNMB1	IU_PDA_T3	multi.RMSE	0.186143730650752
KCNMB1	IU_PDA_T3	multi.R2	0.361039351480257
KCNMB1	IU_PDA_T3	p.RMSE	0.491888860316096
KCNMB1	IU_PDA_T3	p.R2	0.190196229724838
KCNMB1	IU_PDA_T3	gain.RMSE	-0.00025429914404701
KCNMB1	IU_PDA_T3	gain.R2	0.176737673840506
KCNMB1	IU_PDA_T4	intra.RMSE	0.136403744730012
KCNMB1	IU_PDA_T4	intra.R2	6.80125588124259
KCNMB1	IU_PDA_T4	multi.RMSE	0.136030728049488
KCNMB1	IU_PDA_T4	multi.R2	7.11486097316483
KCNMB1	IU_PDA_T4	p.RMSE	0.480870545395093
KCNMB1	IU_PDA_T4	p.R2	0.461308590040384
KCNMB1	IU_PDA_T4	gain.RMSE	-0.000373016680524002
KCNMB1	IU_PDA_T4	gain.R2	0.31360509192224
KCNMB1	IU_PDA_T6	intra.RMSE	0.160970765408267
KCNMB1	IU_PDA_T6	intra.R2	0.509726939504314
KCNMB1	IU_PDA_T6	multi.RMSE	0.158867324642113
KCNMB1	IU_PDA_T6	multi.R2	3.005394440651
KCNMB1	IU_PDA_T6	p.RMSE	0.362535069262409
KCNMB1	IU_PDA_T6	p.R2	0.0767071682231364
KCNMB1	IU_PDA_T6	gain.RMSE	-0.00210344076615399
KCNMB1	IU_PDA_T6	gain.R2	2.49566750114669
KCNMB1	IU_PDA_T8	intra.RMSE	0.12164116395072
KCNMB1	IU_PDA_T8	intra.R2	0
KCNMB1	IU_PDA_T8	multi.RMSE	0.121650094726979
KCNMB1	IU_PDA_T8	multi.R2	0.0105601635771557
KCNMB1	IU_PDA_T8	p.RMSE	0.500445403892459
KCNMB1	IU_PDA_T8	p.R2	0.186950483150029
KCNMB1	IU_PDA_T8	gain.RMSE	8.93077625900573e-06
KCNMB1	IU_PDA_T8	gain.R2	0.0105601635771557
KCNMB1	IU_PDA_T9	intra.RMSE	0.207710697963011
KCNMB1	IU_PDA_T9	intra.R2	3.36686349394599
KCNMB1	IU_PDA_T9	multi.RMSE	0.207383515003814
KCNMB1	IU_PDA_T9	multi.R2	3.72888389259407
KCNMB1	IU_PDA_T9	p.RMSE	0.488810046247157
KCNMB1	IU_PDA_T9	p.R2	0.427026744635457
KCNMB1	IU_PDA_T9	gain.RMSE	-0.000327182959197009
KCNMB1	IU_PDA_T9	gain.R2	0.36202039864808
KCNMB4	IU_PDA_T1	intra.RMSE	0.123971091255945
KCNMB4	IU_PDA_T1	intra.R2	0.0366018682689551
KCNMB4	IU_PDA_T1	multi.RMSE	0.123958086285368
KCNMB4	IU_PDA_T1	multi.R2	0.0116816587329183
KCNMB4	IU_PDA_T1	p.RMSE	0.499313759786726
KCNMB4	IU_PDA_T1	p.R2	0.807926969423975
KCNMB4	IU_PDA_T1	gain.RMSE	-1.30049705770047e-05
KCNMB4	IU_PDA_T1	gain.R2	-0.0249202095360368
KCNMB4	IU_PDA_T10	intra.RMSE	0.0664517797694169
KCNMB4	IU_PDA_T10	intra.R2	0
KCNMB4	IU_PDA_T10	multi.RMSE	0.0664102219457596
KCNMB4	IU_PDA_T10	multi.R2	0.0439399346319846
KCNMB4	IU_PDA_T10	p.RMSE	0.497151049824729
KCNMB4	IU_PDA_T10	p.R2	0.0438427447036997
KCNMB4	IU_PDA_T10	gain.RMSE	-4.15578236572928e-05
KCNMB4	IU_PDA_T10	gain.R2	0.0439399346319846
KCNMB4	IU_PDA_T11	intra.RMSE	0.182243196279333
KCNMB4	IU_PDA_T11	intra.R2	0.100497867823779
KCNMB4	IU_PDA_T11	multi.RMSE	0.181770882767662
KCNMB4	IU_PDA_T11	multi.R2	0.703827565900148
KCNMB4	IU_PDA_T11	p.RMSE	0.47705267740977
KCNMB4	IU_PDA_T11	p.R2	0.0461219417513293
KCNMB4	IU_PDA_T11	gain.RMSE	-0.000472313511670985
KCNMB4	IU_PDA_T11	gain.R2	0.603329698076369
KCNMB4	IU_PDA_T12	intra.RMSE	0.274745252460829
KCNMB4	IU_PDA_T12	intra.R2	0.0226880423201181
KCNMB4	IU_PDA_T12	multi.RMSE	0.273065039755152
KCNMB4	IU_PDA_T12	multi.R2	1.04803942272395
KCNMB4	IU_PDA_T12	p.RMSE	0.417500871546943
KCNMB4	IU_PDA_T12	p.R2	0.0117381423962118
KCNMB4	IU_PDA_T12	gain.RMSE	-0.00168021270567698
KCNMB4	IU_PDA_T12	gain.R2	1.02535138040383
KCNMB4	IU_PDA_T2	intra.RMSE	0.145502028240842
KCNMB4	IU_PDA_T2	intra.R2	0.0344007334621632
KCNMB4	IU_PDA_T2	multi.RMSE	0.145507787716939
KCNMB4	IU_PDA_T2	multi.R2	0.00789481512948775
KCNMB4	IU_PDA_T2	p.RMSE	0.5001595492213
KCNMB4	IU_PDA_T2	p.R2	0.839581541440503
KCNMB4	IU_PDA_T2	gain.RMSE	5.75947609701699e-06
KCNMB4	IU_PDA_T2	gain.R2	-0.0265059183326754
KCNMB4	IU_PDA_T3	intra.RMSE	0.225077255404863
KCNMB4	IU_PDA_T3	intra.R2	0.0833253343881668
KCNMB4	IU_PDA_T3	multi.RMSE	0.223704894502728
KCNMB4	IU_PDA_T3	multi.R2	1.20426008002466
KCNMB4	IU_PDA_T3	p.RMSE	0.430654238010348
KCNMB4	IU_PDA_T3	p.R2	0.018911463630388
KCNMB4	IU_PDA_T3	gain.RMSE	-0.00137236090213499
KCNMB4	IU_PDA_T3	gain.R2	1.12093474563649
KCNMB4	IU_PDA_T4	intra.RMSE	0.160391210095969
KCNMB4	IU_PDA_T4	intra.R2	0.00172367265153239
KCNMB4	IU_PDA_T4	multi.RMSE	0.160360608873754
KCNMB4	IU_PDA_T4	multi.R2	0.00578496869700018
KCNMB4	IU_PDA_T4	p.RMSE	0.49859111769721
KCNMB4	IU_PDA_T4	p.R2	0.263787614064177
KCNMB4	IU_PDA_T4	gain.RMSE	-3.06012222149876e-05
KCNMB4	IU_PDA_T4	gain.R2	0.00406129604546779
KCNMB4	IU_PDA_T6	intra.RMSE	0.154150367942232
KCNMB4	IU_PDA_T6	intra.R2	0.00525807314441629
KCNMB4	IU_PDA_T6	multi.RMSE	0.154064987458444
KCNMB4	IU_PDA_T6	multi.R2	0.0614845127287733
KCNMB4	IU_PDA_T6	p.RMSE	0.495683267097591
KCNMB4	IU_PDA_T6	p.R2	0.196823336339082
KCNMB4	IU_PDA_T6	gain.RMSE	-8.53804837880057e-05
KCNMB4	IU_PDA_T6	gain.R2	0.056226439584357
KCNMB4	IU_PDA_T8	intra.RMSE	0.0884395921238371
KCNMB4	IU_PDA_T8	intra.R2	0
KCNMB4	IU_PDA_T8	multi.RMSE	0.0884058573295116
KCNMB4	IU_PDA_T8	multi.R2	0.000776230609176309
KCNMB4	IU_PDA_T8	p.RMSE	0.498759303272748
KCNMB4	IU_PDA_T8	p.R2	0.186950483150029
KCNMB4	IU_PDA_T8	gain.RMSE	-3.37347943255017e-05
KCNMB4	IU_PDA_T8	gain.R2	0.000776230609176309
KCNMB4	IU_PDA_T9	intra.RMSE	0.1502792391824
KCNMB4	IU_PDA_T9	intra.R2	0.19259444265465
KCNMB4	IU_PDA_T9	multi.RMSE	0.150320409606732
KCNMB4	IU_PDA_T9	multi.R2	0.0980098281728781
KCNMB4	IU_PDA_T9	p.RMSE	0.501121399479307
KCNMB4	IU_PDA_T9	p.R2	0.661464224661858
KCNMB4	IU_PDA_T9	gain.RMSE	4.11704243319932e-05
KCNMB4	IU_PDA_T9	gain.R2	-0.0945846144817719
KCNN3	IU_PDA_T1	intra.RMSE	0.0751724032659219
KCNN3	IU_PDA_T1	intra.R2	0
KCNN3	IU_PDA_T1	multi.RMSE	0.0751703608752957
KCNN3	IU_PDA_T1	multi.R2	0
KCNN3	IU_PDA_T1	p.RMSE	0.499778595977056
KCNN3	IU_PDA_T1	p.R2	1
KCNN3	IU_PDA_T1	gain.RMSE	-2.04239062619183e-06
KCNN3	IU_PDA_T1	gain.R2	0
KCNN3	IU_PDA_T10	intra.RMSE	0.0931483308406413
KCNN3	IU_PDA_T10	intra.R2	0.00100906107837417
KCNN3	IU_PDA_T10	multi.RMSE	0.0931400813822704
KCNN3	IU_PDA_T10	multi.R2	0
KCNN3	IU_PDA_T10	p.RMSE	0.499361841593476
KCNN3	IU_PDA_T10	p.R2	0.813049516849971
KCNN3	IU_PDA_T10	gain.RMSE	-8.24945837089863e-06
KCNN3	IU_PDA_T10	gain.R2	-0.00100906107837417
KCNN3	IU_PDA_T11	intra.RMSE	0.117376600252526
KCNN3	IU_PDA_T11	intra.R2	0.538064512767307
KCNN3	IU_PDA_T11	multi.RMSE	0.117337980793978
KCNN3	IU_PDA_T11	multi.R2	0.627039974710644
KCNN3	IU_PDA_T11	p.RMSE	0.498428280642008
KCNN3	IU_PDA_T11	p.R2	0.401025144763486
KCNN3	IU_PDA_T11	gain.RMSE	-3.86194585479949e-05
KCNN3	IU_PDA_T11	gain.R2	0.0889754619433369
KCNN3	IU_PDA_T12	intra.RMSE	0.188259029561065
KCNN3	IU_PDA_T12	intra.R2	0.783134333575803
KCNN3	IU_PDA_T12	multi.RMSE	0.188242517396263
KCNN3	IU_PDA_T12	multi.R2	0.81118928424881
KCNN3	IU_PDA_T12	p.RMSE	0.498890181860709
KCNN3	IU_PDA_T12	p.R2	0.463745843837969
KCNN3	IU_PDA_T12	gain.RMSE	-1.65121648020017e-05
KCNN3	IU_PDA_T12	gain.R2	0.028054950673007
KCNN3	IU_PDA_T2	intra.RMSE	0.0770050537174709
KCNN3	IU_PDA_T2	intra.R2	0.290584099714397
KCNN3	IU_PDA_T2	multi.RMSE	0.0770175716412622
KCNN3	IU_PDA_T2	multi.R2	0.221142130519705
KCNN3	IU_PDA_T2	p.RMSE	0.500651959950065
KCNN3	IU_PDA_T2	p.R2	0.708469683089167
KCNN3	IU_PDA_T2	gain.RMSE	1.2517923791297e-05
KCNN3	IU_PDA_T2	gain.R2	-0.069441969194692
KCNN3	IU_PDA_T3	intra.RMSE	0.104532418599709
KCNN3	IU_PDA_T3	intra.R2	0
KCNN3	IU_PDA_T3	multi.RMSE	0.104538697222496
KCNN3	IU_PDA_T3	multi.R2	0
KCNN3	IU_PDA_T3	p.RMSE	0.500321219164331
KCNN3	IU_PDA_T3	p.R2	1
KCNN3	IU_PDA_T3	gain.RMSE	6.2786227869871e-06
KCNN3	IU_PDA_T3	gain.R2	0
KCNN3	IU_PDA_T4	intra.RMSE	0.0656487777880299
KCNN3	IU_PDA_T4	intra.R2	0.134623490803532
KCNN3	IU_PDA_T4	multi.RMSE	0.0656160673044567
KCNN3	IU_PDA_T4	multi.R2	0.0846408537106602
KCNN3	IU_PDA_T4	p.RMSE	0.498651511525723
KCNN3	IU_PDA_T4	p.R2	0.618603358793714
KCNN3	IU_PDA_T4	gain.RMSE	-3.27104835732006e-05
KCNN3	IU_PDA_T4	gain.R2	-0.0499826370928718
KCNN3	IU_PDA_T6	intra.RMSE	0.124379092190283
KCNN3	IU_PDA_T6	intra.R2	0.0505200012688434
KCNN3	IU_PDA_T6	multi.RMSE	0.124084424064225
KCNN3	IU_PDA_T6	multi.R2	0.225051005957504
KCNN3	IU_PDA_T6	p.RMSE	0.492932887205432
KCNN3	IU_PDA_T6	p.R2	0.220441304299899
KCNN3	IU_PDA_T6	gain.RMSE	-0.000294668126057995
KCNN3	IU_PDA_T6	gain.R2	0.174531004688661
KCNN3	IU_PDA_T8	intra.RMSE	0.0781077930029487
KCNN3	IU_PDA_T8	intra.R2	0.00350332529243991
KCNN3	IU_PDA_T8	multi.RMSE	0.0781070874696404
KCNN3	IU_PDA_T8	multi.R2	0.0117849523543589
KCNN3	IU_PDA_T8	p.RMSE	0.499949690109978
KCNN3	IU_PDA_T8	p.R2	0.210948368929838
KCNN3	IU_PDA_T8	gain.RMSE	-7.05533308303918e-07
KCNN3	IU_PDA_T8	gain.R2	0.00828162706191899
KCNN3	IU_PDA_T9	intra.RMSE	0.125860708793613
KCNN3	IU_PDA_T9	intra.R2	1.10126440075638
KCNN3	IU_PDA_T9	multi.RMSE	0.125443452335816
KCNN3	IU_PDA_T9	multi.R2	2.12063272786744
KCNN3	IU_PDA_T9	p.RMSE	0.483439037789936
KCNN3	IU_PDA_T9	p.R2	0.226546463423053
KCNN3	IU_PDA_T9	gain.RMSE	-0.000417256457796999
KCNN3	IU_PDA_T9	gain.R2	1.01936832711106
KCNN4	IU_PDA_T1	intra.RMSE	0.117250214699477
KCNN4	IU_PDA_T1	intra.R2	0.35796481375276
KCNN4	IU_PDA_T1	multi.RMSE	0.116989406651817
KCNN4	IU_PDA_T1	multi.R2	0.911576026403833
KCNN4	IU_PDA_T1	p.RMSE	0.491342832143723
KCNN4	IU_PDA_T1	p.R2	0.159366480692483
KCNN4	IU_PDA_T1	gain.RMSE	-0.000260808047660002
KCNN4	IU_PDA_T1	gain.R2	0.553611212651073
KCNN4	IU_PDA_T10	intra.RMSE	0.155234273697564
KCNN4	IU_PDA_T10	intra.R2	0.388717618581567
KCNN4	IU_PDA_T10	multi.RMSE	0.155196344794758
KCNN4	IU_PDA_T10	multi.R2	0.440707473841089
KCNN4	IU_PDA_T10	p.RMSE	0.497390948994737
KCNN4	IU_PDA_T10	p.R2	0.441971018796408
KCNN4	IU_PDA_T10	gain.RMSE	-3.7928902806017e-05
KCNN4	IU_PDA_T10	gain.R2	0.051989855259522
KCNN4	IU_PDA_T11	intra.RMSE	0.214689909098289
KCNN4	IU_PDA_T11	intra.R2	1.33264855615914
KCNN4	IU_PDA_T11	multi.RMSE	0.212144504617161
KCNN4	IU_PDA_T11	multi.R2	3.50978835599851
KCNN4	IU_PDA_T11	p.RMSE	0.417786104906037
KCNN4	IU_PDA_T11	p.R2	0.0305089313518275
KCNN4	IU_PDA_T11	gain.RMSE	-0.002545404481128
KCNN4	IU_PDA_T11	gain.R2	2.17713979983937
KCNN4	IU_PDA_T12	intra.RMSE	0.300624564191127
KCNN4	IU_PDA_T12	intra.R2	14.8013819959467
KCNN4	IU_PDA_T12	multi.RMSE	0.297695860622374
KCNN4	IU_PDA_T12	multi.R2	16.4727025521174
KCNN4	IU_PDA_T12	p.RMSE	0.260062620282566
KCNN4	IU_PDA_T12	p.R2	0.139097554611129
KCNN4	IU_PDA_T12	gain.RMSE	-0.00292870356875297
KCNN4	IU_PDA_T12	gain.R2	1.6713205561707
KCNN4	IU_PDA_T2	intra.RMSE	0.272094907248797
KCNN4	IU_PDA_T2	intra.R2	0.370292072921923
KCNN4	IU_PDA_T2	multi.RMSE	0.271480516272411
KCNN4	IU_PDA_T2	multi.R2	0.809162639562353
KCNN4	IU_PDA_T2	p.RMSE	0.430922583820156
KCNN4	IU_PDA_T2	p.R2	0.0366209749776791
KCNN4	IU_PDA_T2	gain.RMSE	-0.000614390976385992
KCNN4	IU_PDA_T2	gain.R2	0.43887056664043
KCNN4	IU_PDA_T3	intra.RMSE	0.189372045831212
KCNN4	IU_PDA_T3	intra.R2	2.62346722704578
KCNN4	IU_PDA_T3	multi.RMSE	0.188838336524968
KCNN4	IU_PDA_T3	multi.R2	3.1548819915887
KCNN4	IU_PDA_T3	p.RMSE	0.482413524747774
KCNN4	IU_PDA_T3	p.R2	0.170767649335095
KCNN4	IU_PDA_T3	gain.RMSE	-0.000533709306243996
KCNN4	IU_PDA_T3	gain.R2	0.53141476454292
KCNN4	IU_PDA_T4	intra.RMSE	0.234774908790804
KCNN4	IU_PDA_T4	intra.R2	1.11564222990084
KCNN4	IU_PDA_T4	multi.RMSE	0.233665535110842
KCNN4	IU_PDA_T4	multi.R2	2.1063015400905
KCNN4	IU_PDA_T4	p.RMSE	0.459620111923576
KCNN4	IU_PDA_T4	p.R2	0.101758777297057
KCNN4	IU_PDA_T4	gain.RMSE	-0.001109373679962
KCNN4	IU_PDA_T4	gain.R2	0.99065931018966
KCNN4	IU_PDA_T6	intra.RMSE	0.25473365752109
KCNN4	IU_PDA_T6	intra.R2	0.721043063341653
KCNN4	IU_PDA_T6	multi.RMSE	0.254050984728701
KCNN4	IU_PDA_T6	multi.R2	1.22027950939289
KCNN4	IU_PDA_T6	p.RMSE	0.434061775356608
KCNN4	IU_PDA_T6	p.R2	0.1772719794153
KCNN4	IU_PDA_T6	gain.RMSE	-0.000682672792388983
KCNN4	IU_PDA_T6	gain.R2	0.499236446051237
KCNN4	IU_PDA_T8	intra.RMSE	0.272577746251512
KCNN4	IU_PDA_T8	intra.R2	2.95950093552465
KCNN4	IU_PDA_T8	multi.RMSE	0.270556167342275
KCNN4	IU_PDA_T8	multi.R2	4.36157601165101
KCNN4	IU_PDA_T8	p.RMSE	0.398165563447972
KCNN4	IU_PDA_T8	p.R2	0.0593854416918328
KCNN4	IU_PDA_T8	gain.RMSE	-0.00202157890923699
KCNN4	IU_PDA_T8	gain.R2	1.40207507612636
KCNN4	IU_PDA_T9	intra.RMSE	0.184665828060596
KCNN4	IU_PDA_T9	intra.R2	1.43740024869802
KCNN4	IU_PDA_T9	multi.RMSE	0.184463304864584
KCNN4	IU_PDA_T9	multi.R2	1.64600793210655
KCNN4	IU_PDA_T9	p.RMSE	0.490390009416203
KCNN4	IU_PDA_T9	p.R2	0.236386490827859
KCNN4	IU_PDA_T9	gain.RMSE	-0.000202523196011994
KCNN4	IU_PDA_T9	gain.R2	0.20860768340853
KCNQ4	IU_PDA_T1	intra.RMSE	0.0589223222734945
KCNQ4	IU_PDA_T1	intra.R2	0.00134346014782905
KCNQ4	IU_PDA_T1	multi.RMSE	0.0589306972736976
KCNQ4	IU_PDA_T1	multi.R2	0
KCNQ4	IU_PDA_T1	p.RMSE	0.500286799843606
KCNQ4	IU_PDA_T1	p.R2	0.813049516849971
KCNQ4	IU_PDA_T1	gain.RMSE	8.37500020310633e-06
KCNQ4	IU_PDA_T1	gain.R2	-0.00134346014782905
KCNQ4	IU_PDA_T10	intra.RMSE	0.0495748986702623
KCNQ4	IU_PDA_T10	intra.R2	0.00109206712774146
KCNQ4	IU_PDA_T10	multi.RMSE	0.0496042505145328
KCNQ4	IU_PDA_T10	multi.R2	0.0359181579600554
KCNQ4	IU_PDA_T10	p.RMSE	0.500689593870995
KCNQ4	IU_PDA_T10	p.R2	0.10955709462415
KCNQ4	IU_PDA_T10	gain.RMSE	2.93518442704976e-05
KCNQ4	IU_PDA_T10	gain.R2	0.0348260908323139
KCNQ4	IU_PDA_T11	intra.RMSE	0.0928284483959146
KCNQ4	IU_PDA_T11	intra.R2	0.540623328306791
KCNQ4	IU_PDA_T11	multi.RMSE	0.0928106211989657
KCNQ4	IU_PDA_T11	multi.R2	0.442761803945644
KCNQ4	IU_PDA_T11	p.RMSE	0.499152678642828
KCNQ4	IU_PDA_T11	p.R2	0.627124507939597
KCNQ4	IU_PDA_T11	gain.RMSE	-1.78271969488997e-05
KCNQ4	IU_PDA_T11	gain.R2	-0.097861524361147
KCNQ4	IU_PDA_T12	intra.RMSE	0.155078412606249
KCNQ4	IU_PDA_T12	intra.R2	0.714995274616173
KCNQ4	IU_PDA_T12	multi.RMSE	0.154944077300416
KCNQ4	IU_PDA_T12	multi.R2	0.826454414694151
KCNQ4	IU_PDA_T12	p.RMSE	0.495893278072676
KCNQ4	IU_PDA_T12	p.R2	0.414056426238791
KCNQ4	IU_PDA_T12	gain.RMSE	-0.000134335305832983
KCNQ4	IU_PDA_T12	gain.R2	0.111459140077978
KCNQ4	IU_PDA_T2	intra.RMSE	0.0712573398598231
KCNQ4	IU_PDA_T2	intra.R2	0.00521443458591175
KCNQ4	IU_PDA_T2	multi.RMSE	0.0712437339414267
KCNQ4	IU_PDA_T2	multi.R2	0
KCNQ4	IU_PDA_T2	p.RMSE	0.499450626028126
KCNQ4	IU_PDA_T2	p.R2	0.813049516849971
KCNQ4	IU_PDA_T2	gain.RMSE	-1.36059183964005e-05
KCNQ4	IU_PDA_T2	gain.R2	-0.00521443458591175
KCNQ4	IU_PDA_T3	intra.RMSE	0.0914012755612437
KCNQ4	IU_PDA_T3	intra.R2	0
KCNQ4	IU_PDA_T3	multi.RMSE	0.0913928254550736
KCNQ4	IU_PDA_T3	multi.R2	0.00617848185868075
KCNQ4	IU_PDA_T3	p.RMSE	0.499582352199944
KCNQ4	IU_PDA_T3	p.R2	0.0907937278076585
KCNQ4	IU_PDA_T3	gain.RMSE	-8.45010617009367e-06
KCNQ4	IU_PDA_T3	gain.R2	0.00617848185868075
KCNQ4	IU_PDA_T4	intra.RMSE	0.164453934099908
KCNQ4	IU_PDA_T4	intra.R2	0.0399108940713244
KCNQ4	IU_PDA_T4	multi.RMSE	0.164100910540741
KCNQ4	IU_PDA_T4	multi.R2	0.432865916957692
KCNQ4	IU_PDA_T4	p.RMSE	0.478535991158742
KCNQ4	IU_PDA_T4	p.R2	0.0326177312439575
KCNQ4	IU_PDA_T4	gain.RMSE	-0.000353023559166998
KCNQ4	IU_PDA_T4	gain.R2	0.392955022886368
KCNQ4	IU_PDA_T6	intra.RMSE	0.139055709108628
KCNQ4	IU_PDA_T6	intra.R2	0.0167205103585299
KCNQ4	IU_PDA_T6	multi.RMSE	0.138993183285132
KCNQ4	IU_PDA_T6	multi.R2	0.2106399653659
KCNQ4	IU_PDA_T6	p.RMSE	0.496969239719841
KCNQ4	IU_PDA_T6	p.R2	0.0851568407795589
KCNQ4	IU_PDA_T6	gain.RMSE	-6.25258234960013e-05
KCNQ4	IU_PDA_T6	gain.R2	0.19391945500737
KCNQ4	IU_PDA_T8	intra.RMSE	0.0906992407318325
KCNQ4	IU_PDA_T8	intra.R2	0
KCNQ4	IU_PDA_T8	multi.RMSE	0.0906880959880856
KCNQ4	IU_PDA_T8	multi.R2	0
KCNQ4	IU_PDA_T8	p.RMSE	0.499397948224638
KCNQ4	IU_PDA_T8	p.R2	1
KCNQ4	IU_PDA_T8	gain.RMSE	-1.1144743746902e-05
KCNQ4	IU_PDA_T8	gain.R2	0
KCNQ4	IU_PDA_T9	intra.RMSE	0.0660721190668787
KCNQ4	IU_PDA_T9	intra.R2	0.0198563840982358
KCNQ4	IU_PDA_T9	multi.RMSE	0.0660114492413211
KCNQ4	IU_PDA_T9	multi.R2	0.193391899137523
KCNQ4	IU_PDA_T9	p.RMSE	0.496602780436758
KCNQ4	IU_PDA_T9	p.R2	0.09703869192861
KCNQ4	IU_PDA_T9	gain.RMSE	-6.06698255575938e-05
KCNQ4	IU_PDA_T9	gain.R2	0.173535515039287
KCNS3	IU_PDA_T1	intra.RMSE	0.208380925061747
KCNS3	IU_PDA_T1	intra.R2	0
KCNS3	IU_PDA_T1	multi.RMSE	0.2077131521762
KCNS3	IU_PDA_T1	multi.R2	0.324805201046616
KCNS3	IU_PDA_T1	p.RMSE	0.481941060115038
KCNS3	IU_PDA_T1	p.R2	0.10530536030105
KCNS3	IU_PDA_T1	gain.RMSE	-0.00066777288554698
KCNS3	IU_PDA_T1	gain.R2	0.324805201046616
KCNS3	IU_PDA_T10	intra.RMSE	0.141582355586973
KCNS3	IU_PDA_T10	intra.R2	0
KCNS3	IU_PDA_T10	multi.RMSE	0.141551066591345
KCNS3	IU_PDA_T10	multi.R2	0
KCNS3	IU_PDA_T10	p.RMSE	0.499030703911475
KCNS3	IU_PDA_T10	p.R2	1
KCNS3	IU_PDA_T10	gain.RMSE	-3.12889956279871e-05
KCNS3	IU_PDA_T10	gain.R2	0
KCNS3	IU_PDA_T11	intra.RMSE	0.252474921165134
KCNS3	IU_PDA_T11	intra.R2	0.0495400933475798
KCNS3	IU_PDA_T11	multi.RMSE	0.252285262898166
KCNS3	IU_PDA_T11	multi.R2	0.195823905300825
KCNS3	IU_PDA_T11	p.RMSE	0.493716262889175
KCNS3	IU_PDA_T11	p.R2	0.177856312988419
KCNS3	IU_PDA_T11	gain.RMSE	-0.000189658266967985
KCNS3	IU_PDA_T11	gain.R2	0.146283811953245
KCNS3	IU_PDA_T12	intra.RMSE	0.366456753013713
KCNS3	IU_PDA_T12	intra.R2	0.293713155940194
KCNS3	IU_PDA_T12	multi.RMSE	0.364213909445676
KCNS3	IU_PDA_T12	multi.R2	1.50417766736674
KCNS3	IU_PDA_T12	p.RMSE	0.296320206395885
KCNS3	IU_PDA_T12	p.R2	0.018369442057001
KCNS3	IU_PDA_T12	gain.RMSE	-0.002242843568037
KCNS3	IU_PDA_T12	gain.R2	1.21046451142655
KCNS3	IU_PDA_T2	intra.RMSE	0.224867843201092
KCNS3	IU_PDA_T2	intra.R2	0.0744744756959959
KCNS3	IU_PDA_T2	multi.RMSE	0.224597968743101
KCNS3	IU_PDA_T2	multi.R2	0.20881759066699
KCNS3	IU_PDA_T2	p.RMSE	0.485613351805599
KCNS3	IU_PDA_T2	p.R2	0.144544361704987
KCNS3	IU_PDA_T2	gain.RMSE	-0.000269874457990982
KCNS3	IU_PDA_T2	gain.R2	0.134343114970994
KCNS3	IU_PDA_T3	intra.RMSE	0.241593043748288
KCNS3	IU_PDA_T3	intra.R2	4.91224105629937
KCNS3	IU_PDA_T3	multi.RMSE	0.238396001471719
KCNS3	IU_PDA_T3	multi.R2	7.40633545431363
KCNS3	IU_PDA_T3	p.RMSE	0.321832951294597
KCNS3	IU_PDA_T3	p.R2	0.0314410369295811
KCNS3	IU_PDA_T3	gain.RMSE	-0.003197042276569
KCNS3	IU_PDA_T3	gain.R2	2.49409439801426
KCNS3	IU_PDA_T4	intra.RMSE	0.270245578921889
KCNS3	IU_PDA_T4	intra.R2	1.26212672527872
KCNS3	IU_PDA_T4	multi.RMSE	0.269420574858105
KCNS3	IU_PDA_T4	multi.R2	1.73967781973454
KCNS3	IU_PDA_T4	p.RMSE	0.427955819857129
KCNS3	IU_PDA_T4	p.R2	0.244395018582105
KCNS3	IU_PDA_T4	gain.RMSE	-0.000825004063783996
KCNS3	IU_PDA_T4	gain.R2	0.47755109445582
KCNS3	IU_PDA_T6	intra.RMSE	0.256728689144991
KCNS3	IU_PDA_T6	intra.R2	0.336193530472237
KCNS3	IU_PDA_T6	multi.RMSE	0.255732813756595
KCNS3	IU_PDA_T6	multi.R2	1.07033563752839
KCNS3	IU_PDA_T6	p.RMSE	0.468098814732557
KCNS3	IU_PDA_T6	p.R2	0.0457607605826311
KCNS3	IU_PDA_T6	gain.RMSE	-0.000995875388395961
KCNS3	IU_PDA_T6	gain.R2	0.734142107056153
KCNS3	IU_PDA_T8	intra.RMSE	0.144215516396136
KCNS3	IU_PDA_T8	intra.R2	0
KCNS3	IU_PDA_T8	multi.RMSE	0.14426547848756
KCNS3	IU_PDA_T8	multi.R2	0.0109168971932783
KCNS3	IU_PDA_T8	p.RMSE	0.503575755443828
KCNS3	IU_PDA_T8	p.R2	0.186950483150029
KCNS3	IU_PDA_T8	gain.RMSE	4.9962091423994e-05
KCNS3	IU_PDA_T8	gain.R2	0.0109168971932783
KCNS3	IU_PDA_T9	intra.RMSE	0.214007881053651
KCNS3	IU_PDA_T9	intra.R2	0
KCNS3	IU_PDA_T9	multi.RMSE	0.213803637373144
KCNS3	IU_PDA_T9	multi.R2	0.151537344156287
KCNS3	IU_PDA_T9	p.RMSE	0.487124829912963
KCNS3	IU_PDA_T9	p.R2	0.0873038494559253
KCNS3	IU_PDA_T9	gain.RMSE	-0.000204243680507005
