target_gene	gene	n_sections_tested	n_sections_delta_gt_0	n_sections_delta_lt_0	mean_delta	median_delta	wilcox_p	wilcox_fdr
KCNK17	GCG	3	3	0	0.439236796424227	0.414461603325025	0.18144920772142	0.758503862908982
KCNK17	SST	3	3	0	0.415336788040964	0.377457336913249	0.18144920772142	0.758503862908982
KCNK17	TTR	3	3	0	0.377829621357098	0.362206894178346	0.18144920772142	0.758503862908982
KCNK17	CPE	3	3	0	0.256242879962055	0.176912284374957	0.18144920772142	0.758503862908982
KCNK17	CHGA	3	3	0	0.253403706914562	0.147798511494728	0.18144920772142	0.758503862908982
KCNK17	SLC30A8	3	3	0	0.214304969429377	0.206589161651817	0.18144920772142	0.758503862908982
KCNK17	IGKC	3	3	0	0.207151046864119	0.20190410915387	0.18144920772142	0.758503862908982
KCNK17	STAT6	3	3	0	0.206636804561474	0.255043526636859	0.18144920772142	0.758503862908982
KCNK17	HSPA1A	3	2	1	0.204907406661785	0.317112298552613	0.422678074170635	0.869216612247739
KCNK17	MYL9	3	3	0	0.203425115864551	0.21089113517647	0.18144920772142	0.758503862908982
KCNK17	BSCL2	3	3	0	0.201120405326659	0.216664969868892	0.18144920772142	0.758503862908982
KCNK17	ABCC8	3	3	0	0.198718996214493	0.0963336473017924	0.18144920772142	0.758503862908982
KCNK17	IAPP	3	2	1	0.198564185904773	0.0252594963159632	0.422678074170635	0.869216612247739
KCNK17	HADH	3	3	0	0.192227126277195	0.0620979070008915	0.18144920772142	0.758503862908982
KCNK17	IK	3	3	0	0.188960376332066	0.219491055134346	0.18144920772142	0.758503862908982
KCNK17	HSPB1	3	2	1	0.186001750954538	0.122609816689827	0.422678074170635	0.869216612247739
KCNK17	BAG1	3	3	0	0.185761057398412	0.158560442607568	0.18144920772142	0.758503862908982
KCNK17	SSR1	3	2	1	0.183956241992315	0.275195269753198	0.422678074170635	0.869216612247739
KCNK17	CD2BP2	3	3	0	0.179208149818339	0.179056210163025	0.18144920772142	0.758503862908982
KCNK17	MXRA7	3	3	0	0.178828176941255	0.160507235025999	0.18144920772142	0.758503862908982
KCNK17	COL1A2	3	3	0	0.177392092541104	0.237052929075615	0.18144920772142	0.758503862908982
KCNK17	ACTA2	3	3	0	0.175162809357832	0.161874637436304	0.18144920772142	0.758503862908982
KCNK17	TPM2	3	3	0	0.171079528950859	0.127917673827121	0.18144920772142	0.758503862908982
KCNK17	ZMAT1	3	3	0	0.170787176285389	0.182299474484623	0.18144920772142	0.758503862908982
KCNK17	SCG5	3	3	0	0.170122108169485	0.118740719938906	0.18144920772142	0.758503862908982
KCNK17	RASD1	3	3	0	0.170006503061173	0.0874115033018665	0.18144920772142	0.758503862908982
KCNK17	IGFBP7	3	3	0	0.168200903882961	0.156871310393987	0.18144920772142	0.758503862908982
KCNK17	MED24	3	3	0	0.168092475964537	0.159179856597431	0.18144920772142	0.758503862908982
KCNK3	KCNK3	3	3	0	1.00285596537604	1.003366747965	0.18144920772142	0.87785393896529
KCNK3	REG1B	3	3	0	0.288762267034581	0.270214455262299	0.18144920772142	0.87785393896529
KCNK3	TLE5	3	3	0	0.131289356131294	0.0655340992519802	0.18144920772142	0.87785393896529
KCNK3	HSPA1A	3	2	1	0.128464766199279	0.0401590293262424	0.789268026134281	1
KCNK3	HSPB1	3	1	2	0.128416656427779	-0.00467381365842301	1	1
KCNK3	IGFBP2	3	3	0	0.127579776543436	0.0537185863797487	0.18144920772142	0.87785393896529
KCNK3	AQP8	3	3	0	0.119178287228525	0.0739169530186554	0.18144920772142	0.87785393896529
KCNK3	CTRB1	3	3	0	0.118612189606799	0.135670857293998	0.18144920772142	0.87785393896529
KCNK3	GRHPR	3	3	0	0.110329571369235	0.109400736245467	0.18144920772142	0.87785393896529
KCNK3	HSPA8	3	2	1	0.110288412509043	0.00833495384922078	0.789268026134281	1
KCNK3	AURKAIP1	3	3	0	0.109189598532643	0.0795210013615752	0.18144920772142	0.87785393896529
KCNK3	SPP1	3	2	1	0.102481803358083	0.132064109609833	0.422678074170635	0.938984687435668
KCNK3	CD74	3	3	0	0.101740687423078	0.0658205329709025	0.18144920772142	0.87785393896529
KCNK3	CTRB2	3	3	0	0.100394795161749	0.0313832046416556	0.18144920772142	0.87785393896529
KCNK3	PDGFA	3	2	1	0.0957084962897323	0.0968563583569615	0.422678074170635	0.938984687435668
KCNK3	CUTA	3	3	0	0.0924817362506853	0.1052400673805	0.18144920772142	0.87785393896529
KCNK3	SST	3	3	0	0.0920216550452421	0.102716675475603	0.18144920772142	0.87785393896529
KCNK3	TMED9	3	3	0	0.0911485490946859	0.0580855835614196	0.18144920772142	0.87785393896529
KCNK3	CD44	3	2	1	0.0899919896510299	0.110483702347969	0.422678074170635	0.938984687435668
KCNK3	INS	3	3	0	0.0898654092693151	0.0571454011925794	0.18144920772142	0.87785393896529
KCNK3	EEF2	3	2	1	0.0893949731134772	0.0226620940525404	0.422678074170635	0.938984687435668
KCNK3	TRAM1	3	2	1	0.0889619609502666	0.0532163138670105	0.422678074170635	0.938984687435668
KCNK3	COX6B1	3	3	0	0.0881913839530336	0.0577797728281775	0.18144920772142	0.87785393896529
KCNK3	MPST	3	3	0	0.0880459604926118	0.0528591644792406	0.18144920772142	0.87785393896529
KCNK3	TMX2	3	3	0	0.0864031384402851	0.0725229977419913	0.18144920772142	0.87785393896529
KCNK3	EEF1D	3	2	1	0.0853574520771425	0.0853263104796236	0.422678074170635	0.938984687435668
KCNK3	HNRNPUL1	3	3	0	0.083838115013781	0.0689997232064752	0.18144920772142	0.87785393896529
KCNK3	YPEL3	3	3	0	0.0832230397372062	0.105021708837808	0.18144920772142	0.87785393896529
KCNK3	ITM2B	3	2	1	0.0827099459096203	0.0382808909222077	0.422678074170635	0.938984687435668
KCNK3	HLA-E	3	3	0	0.0823269602369597	0.0839741079231984	0.18144920772142	0.87785393896529
KCNK6	KCNK6	3	3	0	0.962595076440708	1.02407850264164	0.18144920772142	0.69391903302128
KCNK6	HBA2	3	3	0	0.175256736547534	0.0797919034854316	0.18144920772142	0.69391903302128
KCNK6	AQP12A	3	3	0	0.174896575791685	0.145996507200442	0.18144920772142	0.69391903302128
KCNK6	OGT	3	3	0	0.157728126338465	0.0929949910330564	0.18144920772142	0.69391903302128
KCNK6	CNPY3	3	3	0	0.147712385671505	0.155431237351485	0.18144920772142	0.69391903302128
KCNK6	NAPA	3	3	0	0.135772088973924	0.139484268021152	0.18144920772142	0.69391903302128
KCNK6	OBSL1	3	3	0	0.134645405863331	0.137740854704052	0.18144920772142	0.69391903302128
KCNK6	S100A6	3	3	0	0.132434334096195	0.155182064002412	0.18144920772142	0.69391903302128
KCNK6	DHRS3	3	3	0	0.130733063266731	0.135405738039383	0.18144920772142	0.69391903302128
KCNK6	NFIC	3	3	0	0.127264050084956	0.0652901213608701	0.18144920772142	0.69391903302128
KCNK6	NCKAP1	3	3	0	0.126178688577595	0.143998984676542	0.18144920772142	0.69391903302128
KCNK6	HSPA1B	3	2	1	0.124718481192094	0.086426614372666	0.422678074170635	0.847314317950423
KCNK6	PPP2CB	3	3	0	0.122082341121434	0.121851289633865	0.18144920772142	0.69391903302128
KCNK6	CNBP	3	3	0	0.121661695919139	0.0829983173311931	0.18144920772142	0.69391903302128
KCNK6	CMPK1	3	2	1	0.121225401477444	0.170333426409412	0.422678074170635	0.847314317950423
KCNK6	RCBTB1	3	3	0	0.121019538619255	0.0680498497118402	0.18144920772142	0.69391903302128
KCNK6	GSTP1	3	3	0	0.120449724480585	0.158019787571561	0.18144920772142	0.69391903302128
KCNK6	RAB7A	3	3	0	0.119829275765558	0.0930501650083494	0.18144920772142	0.69391903302128
KCNK6	SF3B2	3	2	1	0.119768915620543	0.145389093974937	0.422678074170635	0.847314317950423
