target_gene	partner_gene	n_sections_tested	n_sections_positive_z	median_local_corr_z	max_local_corr_z	min_local_corr_z
SIGMAR1	CREM	1	0	-1.0468600495379123	-1.0468600495379123	-1.0468600495379123
SIGMAR1	ABCB1	1	0	-1.0564807323248144	-1.0564807323248144	-1.0564807323248144
SIGMAR1	PLBD1	1	0	-1.061730777790091	-1.061730777790091	-1.061730777790091
SIGMAR1	SHB	1	0	-1.0624034059039482	-1.0624034059039482	-1.0624034059039482
SIGMAR1	PTGIR	1	0	-1.0652530412957153	-1.0652530412957153	-1.0652530412957153
SIGMAR1	MIA	2	0	-1.0781854450524742	-1.0500014397479434	-1.106369450357005
SIGMAR1	VCAN	7	0	-1.0888272425553274	-0.16990235449978638	-2.7914308552651526
SIGMAR1	PODNL1	1	0	-1.0936338524864249	-1.0936338524864249	-1.0936338524864249
SIGMAR1	CPEB4	1	0	-1.0966140508647446	-1.0966140508647446	-1.0966140508647446
SIGMAR1	WT1	1	0	-1.1025084464633004	-1.1025084464633004	-1.1025084464633004
SIGMAR1	ZFP36	1	0	-1.1090345379202937	-1.1090345379202937	-1.1090345379202937
SIGMAR1	FUT9	1	0	-1.1161742230555343	-1.1161742230555343	-1.1161742230555343
SIGMAR1	MC2R	1	0	-1.121141824767155	-1.121141824767155	-1.121141824767155
SIGMAR1	SLC3A1	1	0	-1.1257499688292685	-1.1257499688292685	-1.1257499688292685
SIGMAR1	CD200	1	0	-1.126370569168527	-1.126370569168527	-1.126370569168527
SIGMAR1	TP53INP2	1	0	-1.1306930466852478	-1.1306930466852478	-1.1306930466852478
SIGMAR1	MRVI1	1	0	-1.1330659333285553	-1.1330659333285553	-1.1330659333285553
SIGMAR1	SCARF1	1	0	-1.1340077777442876	-1.1340077777442876	-1.1340077777442876
SIGMAR1	MT1F	1	0	-1.1472295817127944	-1.1472295817127944	-1.1472295817127944
SIGMAR1	CDKN1A	2	0	-1.1555580418241314	-0.6959097962456933	-1.6152062874025692
SIGMAR1	LRP1	2	0	-1.1610797501108094	-0.706562677145464	-1.615596823076155
SIGMAR1	SLC19A2	1	0	-1.169836627691976	-1.169836627691976	-1.169836627691976
SIGMAR1	ITGB5	2	0	-1.1721602009387404	-0.786022063027616	-1.5582983388498648
SIGMAR1	HSD11B2	2	0	-1.1766223316500364	-1.042667415006614	-1.3105772482934586
SIGMAR1	CYP26A1	2	0	-1.1810443450468693	-0.5962964685170085	-1.76579222157673
SIGMAR1	KLF6	2	0	-1.1834129616528672	-0.10829279982174368	-2.258533123483991
SIGMAR1	ARL4C	1	0	-1.1870675174550094	-1.1870675174550094	-1.1870675174550094
SIGMAR1	CAMK2N2	1	0	-1.1870919932768653	-1.1870919932768653	-1.1870919932768653
