target_gene	orig.ident	partner_gene	local_corr_z
SIGMAR1	IU_PDA_T1	HOPX	-0.528873552222023
SIGMAR1	IU_PDA_T1	KCNJ15	-0.5294335688973522
SIGMAR1	IU_PDA_T1	COL10A1	-0.5735178583049114
SIGMAR1	IU_PDA_T1	CLMP	-0.5786817150815186
SIGMAR1	IU_PDA_T1	ADM	-0.5825992349348691
SIGMAR1	IU_PDA_T1	CXCL14	-0.5834665690821015
SIGMAR1	IU_PDA_T1	CRIM1	-0.5894030865967131
SIGMAR1	IU_PDA_T1	TOB1	-0.5913714337889513
SIGMAR1	IU_PDA_T1	BCAT1	-0.5954881232594091
SIGMAR1	IU_PDA_T1	FOS	-0.5978976565091283
SIGMAR1	IU_PDA_T1	MT2A	-0.6006805429545962
SIGMAR1	IU_PDA_T1	MYH10	-0.6090195639955228
SIGMAR1	IU_PDA_T1	SOCS3	-0.6303724329053286
SIGMAR1	IU_PDA_T1	IFI30	-0.6369903281865454
SIGMAR1	IU_PDA_T1	PDLIM7	-0.6501094303112884
SIGMAR1	IU_PDA_T1	IFIT3	-0.6556200694858052
SIGMAR1	IU_PDA_T1	TPM1	-0.6747103233638642
SIGMAR1	IU_PDA_T1	HTRA1	-0.6894910447707949
SIGMAR1	IU_PDA_T1	ACTG2	-0.7036672194923276
SIGMAR1	IU_PDA_T1	GEM	-0.7384084992203515
SIGMAR1	IU_PDA_T1	METRNL	-0.7406645546289179
SIGMAR1	IU_PDA_T1	EPYC	-0.7588426805995315
SIGMAR1	IU_PDA_T1	PSCA	-0.7661265534998981
SIGMAR1	IU_PDA_T1	IFI6	-0.7686179103051294
SIGMAR1	IU_PDA_T1	HSPA1B	-0.7751121016781851
SIGMAR1	IU_PDA_T1	HLA-DRA	-0.7900006430990496
SIGMAR1	IU_PDA_T1	RARRES2	-0.8064054835759419
SIGMAR1	IU_PDA_T1	TPM2	-0.8102783918647682
SIGMAR1	IU_PDA_T1	PTGER3	-0.8187925423997132
SIGMAR1	IU_PDA_T1	DPYSL3	-0.8333593869725436
SIGMAR1	IU_PDA_T1	VEGFA	-0.8423670106233976
SIGMAR1	IU_PDA_T1	SPARC	-0.8424531079249382
SIGMAR1	IU_PDA_T1	XBP1	-0.863694894553637
SIGMAR1	IU_PDA_T1	S100A9	-0.8895904761955385
SIGMAR1	IU_PDA_T1	PLK3	-0.901849889037664
SIGMAR1	IU_PDA_T1	IGHG1	-0.92511114450617
SIGMAR1	IU_PDA_T1	MMP3	-0.9270850191447637
SIGMAR1	IU_PDA_T1	CNN1	-0.9459332347229025
SIGMAR1	IU_PDA_T1	ACTA2	-0.9593705947739287
SIGMAR1	IU_PDA_T1	CXCR4	-0.9969914973821483
SIGMAR1	IU_PDA_T1	SPHK1	-1.0121305041716298
SIGMAR1	IU_PDA_T1	TYROBP	-1.0210409390684065
SIGMAR1	IU_PDA_T1	APOC1	-1.0229476521235292
SIGMAR1	IU_PDA_T1	LMCD1	-1.0436980522358255
SIGMAR1	IU_PDA_T1	FSTL1	-1.079908584391609
SIGMAR1	IU_PDA_T1	ID3	-1.083707335736922
SIGMAR1	IU_PDA_T1	NR4A3	-1.0902806143201644
SIGMAR1	IU_PDA_T1	FGF7	-1.0965830024121093
SIGMAR1	IU_PDA_T1	ZFP36	-1.1090345379202937
SIGMAR1	IU_PDA_T1	KLK7	-1.1114685921241412
SIGMAR1	IU_PDA_T1	FBLN1	-1.1205939184736282
SIGMAR1	IU_PDA_T1	DPT	-1.1478000773268007
SIGMAR1	IU_PDA_T1	FIBIN	-1.154960678778095
SIGMAR1	IU_PDA_T1	CD68	-1.1621080991166297
SIGMAR1	IU_PDA_T1	KCND2	-1.163960067542149
SIGMAR1	IU_PDA_T1	COL5A2	-1.183503592641501
SIGMAR1	IU_PDA_T1	CDH11	-1.1854872389680202
SIGMAR1	IU_PDA_T1	ARL4C	-1.1870675174550094
SIGMAR1	IU_PDA_T1	DUSP1	-1.1926034583318599
SIGMAR1	IU_PDA_T1	CCN2	-1.2079325354583672
SIGMAR1	IU_PDA_T1	COL6A2	-1.213262964537705
SIGMAR1	IU_PDA_T1	CITED2	-1.217254229155062
SIGMAR1	IU_PDA_T1	CNN2	-1.2178020152664781
SIGMAR1	IU_PDA_T1	DUSP2	-1.2213772191633483
SIGMAR1	IU_PDA_T1	SULF1	-1.2473920441225275
SIGMAR1	IU_PDA_T1	NR4A2	-1.2628386524070205
SIGMAR1	IU_PDA_T1	LGALS1	-1.2657280321905477
SIGMAR1	IU_PDA_T1	CADM1	-1.3015642367705542
SIGMAR1	IU_PDA_T1	PPP1R15A	-1.3034038630316065
SIGMAR1	IU_PDA_T1	CTHRC1	-1.3156532738159226
SIGMAR1	IU_PDA_T1	KCNMB4	-1.3161127803067856
SIGMAR1	IU_PDA_T1	SLC11A1	-1.3194786444039224
SIGMAR1	IU_PDA_T1	RGCC	-1.3212905901404715
SIGMAR1	IU_PDA_T1	LAPTM5	-1.333368683684523
SIGMAR1	IU_PDA_T1	SFRP2	-1.3363653654082885
SIGMAR1	IU_PDA_T1	TAGLN	-1.3439442192010307
SIGMAR1	IU_PDA_T1	CHMP1B	-1.3442016859630708
SIGMAR1	IU_PDA_T1	PDLIM5	-1.3524752971750607
SIGMAR1	IU_PDA_T1	LRRC15	-1.3543327795136888
SIGMAR1	IU_PDA_T1	PCDH7	-1.3789611824232724
SIGMAR1	IU_PDA_T1	RGS1	-1.3938188949976011
SIGMAR1	IU_PDA_T1	LOXL2	-1.4049633984020744
SIGMAR1	IU_PDA_T1	JPH2	-1.4137255500716859
SIGMAR1	IU_PDA_T1	NKD2	-1.4148982829589936
SIGMAR1	IU_PDA_T1	KCNMA1	-1.4435241914294135
SIGMAR1	IU_PDA_T1	APOE	-1.4502752420313436
SIGMAR1	IU_PDA_T1	PXDN	-1.4519269574684281
SIGMAR1	IU_PDA_T1	COL6A1	-1.469209273515803
SIGMAR1	IU_PDA_T1	THBS2	-1.497457314393477
SIGMAR1	IU_PDA_T1	CMTM3	-1.4975265796248352
SIGMAR1	IU_PDA_T1	TNFRSF12A	-1.4977355259914311
SIGMAR1	IU_PDA_T1	HMOX1	-1.5010407243830794
SIGMAR1	IU_PDA_T1	SLIT3	-1.502754045940876
SIGMAR1	IU_PDA_T1	MMP14	-1.5297137175169029
SIGMAR1	IU_PDA_T1	GJB2	-1.5447988620082127
SIGMAR1	IU_PDA_T1	NBL1	-1.5582376801500464
SIGMAR1	IU_PDA_T1	ITGB5	-1.5582983388498648
SIGMAR1	IU_PDA_T1	ITGAX	-1.5584414287728532
SIGMAR1	IU_PDA_T1	JUN	-1.575833309613058
SIGMAR1	IU_PDA_T1	FN1	-1.5838839027867802
SIGMAR1	IU_PDA_T1	CCN1	-1.5966476057314885
SIGMAR1	IU_PDA_T1	KIAA1217	-1.5971985582491737
SIGMAR1	IU_PDA_T1	DNAJB1	-1.598191311656103
SIGMAR1	IU_PDA_T1	SGMS2	-1.6093900102760679
SIGMAR1	IU_PDA_T1	MMP11	-1.6104813173598989
SIGMAR1	IU_PDA_T1	CDKN1A	-1.6152062874025692
SIGMAR1	IU_PDA_T1	ZFP36L1	-1.6258254905258296
SIGMAR1	IU_PDA_T1	IER2	-1.6712738585569011
SIGMAR1	IU_PDA_T1	GADD45B	-1.675825560976305
SIGMAR1	IU_PDA_T1	LMNA	-1.67910745023848
SIGMAR1	IU_PDA_T1	PLAUR	-1.6825040411877294
SIGMAR1	IU_PDA_T1	ATF3	-1.7023589576949125
SIGMAR1	IU_PDA_T1	FBN1	-1.717493321936721
SIGMAR1	IU_PDA_T1	SDC1	-1.7213101882594892
SIGMAR1	IU_PDA_T1	MFAP5	-1.7272565896058734
SIGMAR1	IU_PDA_T1	ENAH	-1.7286767652785557
SIGMAR1	IU_PDA_T1	TIMP3	-1.7315413156215578
SIGMAR1	IU_PDA_T1	LOXL1	-1.732420822557212
SIGMAR1	IU_PDA_T1	SERPINE1	-1.7382768908162796
SIGMAR1	IU_PDA_T1	ISM1	-1.7467847109574628
SIGMAR1	IU_PDA_T1	ADAMTS12	-1.7540005823695852
SIGMAR1	IU_PDA_T1	COL5A1	-1.7598944616586918
SIGMAR1	IU_PDA_T1	ATP10A	-1.7666768362098868
SIGMAR1	IU_PDA_T1	CNN3	-1.7838353372763844
SIGMAR1	IU_PDA_T1	HSPH1	-1.7910799281633696
SIGMAR1	IU_PDA_T1	ITGA5	-1.8077936388855982
SIGMAR1	IU_PDA_T1	ADARB1	-1.8119183592119903
SIGMAR1	IU_PDA_T1	GABARAPL1	-1.8210364869708564
SIGMAR1	IU_PDA_T1	SLC2A3	-1.8282627668463716
SIGMAR1	IU_PDA_T1	ST6GALNAC5	-1.8380276271133293
SIGMAR1	IU_PDA_T1	CTSB	-1.8478628444782998
SIGMAR1	IU_PDA_T1	ADAM12	-1.8767141534263683
SIGMAR1	IU_PDA_T1	S100A16	-1.887432563057678
SIGMAR1	IU_PDA_T1	CD55	-1.889958298587917
SIGMAR1	IU_PDA_T1	NR4A1	-1.9099030548678668
SIGMAR1	IU_PDA_T1	CALU	-1.9449292097162136
SIGMAR1	IU_PDA_T1	CTSK	-1.9716398627204315
SIGMAR1	IU_PDA_T1	ITGA11	-1.9976926360064826
SIGMAR1	IU_PDA_T1	COL8A1	-2.0200934074060943
SIGMAR1	IU_PDA_T1	RASGRF2	-2.0210798633388616
SIGMAR1	IU_PDA_T1	MMP2	-2.0376323245708967
SIGMAR1	IU_PDA_T1	SGK1	-2.0465477419154774
SIGMAR1	IU_PDA_T1	GJA1	-2.0519398165804748
SIGMAR1	IU_PDA_T1	GPC1	-2.0609901455136748
SIGMAR1	IU_PDA_T1	TRIM59	-2.0613547568275528
SIGMAR1	IU_PDA_T1	RGS16	-2.0639213385731
SIGMAR1	IU_PDA_T1	RHOB	-2.0695418662525094
SIGMAR1	IU_PDA_T1	SEMA3C	-2.0744687706630454
SIGMAR1	IU_PDA_T1	GAS1	-2.0784616604287343
SIGMAR1	IU_PDA_T1	FOSB	-2.1146905255679194
SIGMAR1	IU_PDA_T1	COLEC12	-2.1202101952067762
SIGMAR1	IU_PDA_T1	THBS1	-2.12155603588502
SIGMAR1	IU_PDA_T1	NUAK1	-2.198416492839502
SIGMAR1	IU_PDA_T1	EGR1	-2.199314297815684
SIGMAR1	IU_PDA_T1	INHBA	-2.2016992819157677
SIGMAR1	IU_PDA_T1	COL6A3	-2.2047186010881394
SIGMAR1	IU_PDA_T1	ANXA2	-2.2106610135131537
SIGMAR1	IU_PDA_T1	ADAMTS16	-2.2150310555383963
SIGMAR1	IU_PDA_T1	COL11A1	-2.22121854384286
SIGMAR1	IU_PDA_T1	NPR3	-2.224997245027967
SIGMAR1	IU_PDA_T1	ERRFI1	-2.24183560346313
SIGMAR1	IU_PDA_T1	KLF6	-2.258533123483991
SIGMAR1	IU_PDA_T1	COL12A1	-2.275129427370385
SIGMAR1	IU_PDA_T1	GREM1	-2.298554712108846
SIGMAR1	IU_PDA_T1	ELL2	-2.3417052843866
SIGMAR1	IU_PDA_T1	C1QTNF3	-2.348114421598424
SIGMAR1	IU_PDA_T1	CHPF	-2.385544399517401
SIGMAR1	IU_PDA_T1	PFKFB3	-2.4267120838265708
SIGMAR1	IU_PDA_T1	FNDC1	-2.5752816951710082
SIGMAR1	IU_PDA_T1	CCN4	-2.5774246999916826
SIGMAR1	IU_PDA_T1	ZNF331	-2.6011061005010405
SIGMAR1	IU_PDA_T1	S100A10	-2.6105655791973628
SIGMAR1	IU_PDA_T1	PRSS23	-2.627049338445762
SIGMAR1	IU_PDA_T1	RCAN1	-2.6900087678475035
